ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AJG,Arthur J. Gallagher & Co.,80.8,🏆 ELITE,🟢 Elite,100.0,100.0,46.7,70.0,60.0,35.0,31.7,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 5.4, 'rs_6m': -11.3, 'rs_line_percentile': 31.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.7}",253.76,65201598464,Financial Services,Insurance Brokers,2.7,4.0,False,316.71,-19.9,4.0,False,273.33,388.0,225.0,18.0,buy,7.7,106.23,-58.1,99.14,-60.9,1.66,4.2,1.09,42.9,2.8,1.01,True,-0.48,4.2,16.2,20.0,2026-07-30,False,True,6.0,NEUTRAL,3.25,77.9,1.05,33.2,,,,2026-07-10T07:40:10.681547
AON,Aon plc,79.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,44.0,80.0,60.0,35.0,30.7,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -1.3, 'rs_6m': -7.7, 'rs_line_percentile': 30.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.1}",355.56,75939414016,Financial Services,Insurance Brokers,1.7,2.4,False,381.0,-6.7,3.0,False,387.79,445.0,298.0,19.0,buy,9.1,597.35,68.0,491.32,38.2,4.4,15.65,0.92,16.4,3.28,0.76,True,-1.65,7.4,19.0,14.0,2026-07-24,False,True,8.0,STRONG,6.17,141.9,0.61,31.8,0.8,0.02,-31.0,2026-07-10T07:39:20.707368
WST,"West Pharmaceutical Services, I",78.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,85.4,95.0,60.0,95.0,90.2,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': 10.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 27.6, 'rs_6m': 19.1, 'rs_line_percentile': 90.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 2.3}",357.66,25267818496,Healthcare,Medical Instruments & Supplies,3.8,3.4,False,367.66,-2.7,8.0,True,365.93,410.0,310.0,14.0,strong_buy,2.3,165.47,-53.7,226.5,-36.7,1.09,3.9,0.25,11.5,0.88,0.25,True,-1.19,336.2,56.1,13.0,2026-07-23,False,True,7.0,NEUTRAL,2.4,19.0,0.67,24.1,0.4,0.02,-23.7,2026-07-10T07:40:35.932437
TECK,Teck Resources Ltd,78.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,57.6,70.0,40.0,60.0,67.5,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': 297.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': 94.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -2.3, 'rs_6m': 9.9, 'rs_line_percentile': 67.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -16.7}",59.23,29016438784,Basic Materials,Other Industrial Metals & Mining,,2.5,False,71.25,-16.9,6.0,False,49.35,68.19,33.81,3.0,hold,-16.7,,,84.0,41.8,,,0.63,13.3,0.35,0.99,True,-2.17,4.5,51.5,13.0,2026-07-23,False,True,8.0,STRONG,6.91,6.5,0.15,50.8,,,,2026-07-10T07:46:15.590152
HEI,Heico Corporation,78.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,56.7,90.0,60.0,60.0,58.4,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 9.3, 'rs_6m': -9.2, 'rs_line_percentile': 58.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.6}",352.13,49178222592,Industrials,Aerospace & Defense,1.6,1.1,False,369.48,-4.7,7.0,True,386.05,471.0,290.0,20.0,buy,9.6,544.34,54.6,170.1,-51.7,1.44,12.84,0.07,4.3,0.25,0.1,False,,9.0,48.2,46.0,2026-08-25,False,False,8.0,STRONG,1.96,52.3,1.06,29.7,,,,2026-07-10T07:41:36.726904
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,2.0,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -34.9, 'rs_6m': -67.2, 'rs_line_percentile': 2.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 77.3}",273.38,74779541504,Technology,Software - Application,5.2,1.7,False,813.7,-66.4,0.0,False,484.73,921.0,275.0,32.0,buy,77.3,387.99,41.9,176.12,-35.6,7.0,19.13,1.76,28.3,4.8,0.65,True,-5.47,24.8,10.7,41.0,2026-08-20,False,False,9.0,STRONG,6.78,97.0,0.94,41.8,0.8,0.02,-41.0,2026-07-10T07:38:44.814842
CDNS,"Cadence Design Systems, Inc.",77.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,71.4,85.0,50.0,60.0,61.0,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': 15.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 26.5, 'rs_6m': 10.8, 'rs_line_percentile': 61.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 0.7}",385.95,106451189760,Technology,Software - Application,1.8,2.1,False,416.69,-7.4,6.0,False,388.78,450.0,275.0,25.0,none,0.7,178.28,-53.8,102.12,-73.5,1.41,5.44,,,,,True,-0.94,14.4,11.5,17.0,2026-07-27,False,True,7.0,NEUTRAL,1.52,44.0,1.79,24.1,,,,2026-07-10T07:41:50.172595
TW,Tradeweb Markets Inc.,76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,27.0,85.0,70.0,15.0,4.6,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': 20.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -31.5, 'rs_6m': -18.0, 'rs_line_percentile': 4.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 38.3}",97.12,21174687744,Financial Services,Capital Markets,2.7,1.5,False,147.49,-34.2,1.0,False,134.29,197.0,109.0,14.0,buy,38.3,,,118.2,21.7,,,0.56,12.4,0.56,0.4,True,-0.74,636.1,27.4,20.0,2026-07-30,False,True,8.0,STRONG,6.01,57.1,0.54,42.4,,,,2026-07-10T07:39:12.175417
ADP,"Automatic Data Processing, Inc.",76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,42.3,85.0,50.0,15.0,22.6,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 13.2, 'rs_6m': -15.8, 'rs_line_percentile': 22.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.1}",241.28,96447881216,Technology,Software - Application,4.5,6.1,False,315.98,-23.6,3.0,False,251.2,305.0,190.0,15.0,hold,4.1,239.06,-0.9,112.46,-53.4,4.92,11.88,2.82,60.5,6.8,2.04,True,-1.85,13.5,4.2,19.0,2026-07-29,False,True,8.0,STRONG,5.91,192.0,1.88,31.9,,,,2026-07-10T07:37:18.604036
NUE,Nucor Corporation,76.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,72.3,80.0,65.0,60.0,60.6,False,down,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': 12.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 10.3, 'rs_6m': 26.1, 'rs_line_percentile': 60.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.5}",222.28,50622255104,Basic Materials,Steel,2.4,2.8,False,270.9,-17.9,6.0,False,261.2,285.0,138.17,16.0,buy,17.5,,,296.7,33.5,-0.76,-1.69,0.99,22.0,2.24,1.41,True,-1.04,22.4,382.1,17.0,2026-07-27,False,True,6.0,NEUTRAL,4.86,11.9,0.03,37.5,,,,2026-07-10T07:45:18.556975
