Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,850.61,703.58,952.75,20.89741038687853,22.911427773121062,🟡,CERCA,251,2025-08-22 07:43:25
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2705.0,1861.2,2775.1,45.33634214485278,54.14522584333902,🔴,FUERTE,251,2025-08-22 07:43:25
DJUSAF,Dow Jones U.S. Delivery Services Index,1002.9,916.9,1383.0,9.379430690369725,36.80124223602484,🟢,OPORTUNIDAD,251,2025-08-22 07:43:25
DJUSAG,Dow Jones U.S. Asset Managers Index,399.72,273.77,419.77,46.005771267852595,49.56468920834176,🔴,FUERTE,251,2025-08-22 07:43:25
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1514.97,913.78,1587.95,65.79154719954475,45.87439204905899,🔴,FUERTE,251,2025-08-22 07:43:25
DJUSAL,Dow Jones U.S. Aluminum Index,100.81,73.62,163.19,36.93289866883999,43.20544998207241,🔴,FUERTE,251,2025-08-22 07:43:25
DJUSAM,Dow Jones U.S. Medical Equipment Index,2986.7,2589.3,3151.1,15.347777391572997,37.652050919377736,🟡,CERCA,251,2025-08-22 07:43:25
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1234.67,845.49,1748.7,46.030112715703325,34.70822281167101,🔴,FUERTE,251,2025-08-22 07:43:25
DJUSAR,Dow Jones U.S. Airlines Index,222.46,137.83,259.72,61.40172676485525,32.48195446973902,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSAS,Dow Jones U.S. Aerospace Index,2893.9,1883.9,3039.2,53.612187483412065,59.69696969696966,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSAT,Dow Jones U.S. Auto Parts Index,415.65,288.25,424.12,44.19774501300953,15.944645006016913,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSAU,Dow Jones U.S. Automobiles Index,1110.89,748.7,1613.6,48.37585147589155,35.790266403087614,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSAV,Dow Jones U.S. Media Agencies Index,434.81,346.44,702.93,25.50802447754301,72.14970426269633,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1200.9,962.0,1294.9,24.83367983367984,42.72173324306027,🟡,CERCA,251,2025-08-22 07:43:26
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2430.6,1876.9,2557.1,29.500772550482168,40.21263289555973,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,116.21,104.12,152.72,11.611601997694956,40.48267808485794,🟡,CERCA,251,2025-08-22 07:43:26
DJUSBK,Dow Jones U.S. Banks Index,735.92,521.55,761.58,41.10248298341482,40.21604171840077,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSBS,Dow Jones U.S. Basic Resources Index,404.33,274.91,409.9,47.07722527372592,24.99074416882638,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSBT,Dow Jones U.S. Biotechnology Index,2763.4,2297.4,3119.9,20.283799077217722,35.794311979316305,🟡,CERCA,251,2025-08-22 07:43:26
DJUSBV,Dow Jones U.S. Beverages Index,978.62,875.4,1070.16,11.791181174320315,22.856158879577535,🟡,CERCA,251,2025-08-22 07:43:26
DJUSCA,Dow Jones U.S. Gambling Index,741.44,513.6,765.64,44.361370716510905,49.25889328063241,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,750.12,647.09,855.73,15.922051028450444,23.880145278450442,🟡,CERCA,251,2025-08-22 07:43:26
DJUSCH,Dow Jones U.S. Chemicals Index,1993.62,1497.87,2050.51,33.096997736786236,33.348767813963164,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSCM,Dow Jones U.S. Personal Products Index,426.05,345.1,483.97,23.456968994494346,55.46538168906924,🟡,CERCA,251,2025-08-22 07:43:26
DJUSCN,Dow Jones U.S. Construction & Materials Index,2030.6,1484.39,2096.84,36.79693342046227,41.623191035702995,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSCP,Dow Jones U.S. Containers & Packaging Index,450.8,397.01,541.01,13.54877710888895,46.430074344227776,🟡,CERCA,251,2025-08-22 07:43:26
DJUSCR,Dow Jones U.S. Computer Hardware Index,11252.8,8364.8,12829.5,34.5256312165264,25.781322452007856,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2830.7,2625.1,3402.3,7.832082587330003,35.529411764705884,🟢,OPORTUNIDAD,251,2025-08-22 07:43:26
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2441.7,1708.47,2589.69,42.917347100036864,40.985560746765124,🔴,FUERTE,251,2025-08-22 07:43:26
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1097.25,863.05,1218.81,27.136318869126942,27.320201557489668,🔴,FUERTE,251,2025-08-22 07:43:26
