Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSFA,Dow Jones U.S. Financial Administration Index,396.36,382.61,632.45,3.593737748621311,53.83311129950344,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2883.8,2537.2,3135.8,13.660728361973844,30.880476393024253,🟡,CERCA,251,2026-03-13 08:55:51,2026-03-13,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSCA,Dow Jones U.S. Gambling Index,476.17,456.94,786.57,4.208429990808425,58.30974188176519,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,718.66,682.16,803.35,5.35065087369532,59.1862745098039,🟢,OPORTUNIDAD,251,2026-03-13 08:55:51,2026-03-13,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSRS,Dow Jones U.S. Specialty Retailers Index,3911.1,3427.2,4908.8,14.119397759103643,33.97663788725241,🟡,CERCA,252,2026-03-13 08:55:51,2026-03-13,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIS,Dow Jones U.S. Support Services Index,715.18,714.98,903.06,0.0279728104282541,63.24573863636368,🟢,OPORTUNIDAD,251,2026-03-13 08:55:51,2026-03-13,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,970.88,966.1,1315.39,0.4947727978470109,62.28525366517204,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2062.1,2061.5,3402.3,0.0291050206160518,67.97422247128047,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSRP,Dow Jones U.S. Recreational Products Index,248.14,247.75,412.76,0.1574167507568057,68.2012664727024,🟢,OPORTUNIDAD,251,2026-03-13 08:55:51,2026-03-13,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2090.2,2083.0,2488.9,0.345655304848767,76.03064574972635,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSAM,Dow Jones U.S. Medical Equipment Index,2640.7,2589.3,3122.0,1.985092496041387,78.45823260811177,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSFP,Dow Jones U.S. Food Products Index,485.15,470.3,601.53,3.157559004890488,72.10291934685804,🟢,OPORTUNIDAD,251,2026-03-13 08:55:51,2026-03-13,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,210.54,206.56,254.86,1.926800929512001,62.32264844981609,🟢,OPORTUNIDAD,251,2026-03-13 08:55:51,2026-03-13,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1249.93,1215.03,1458.15,2.87235706114253,63.96201017050546,🟢,OPORTUNIDAD,251,2026-03-13 08:55:51,2026-03-13,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSIR,Dow Jones U.S. Insurance Index,1260.69,1239.53,1458.0,1.7070986583624506,68.96525391370753,🟢,OPORTUNIDAD,252,2026-03-13 08:55:51,2026-03-13,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
