ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
005930.KS,"Samsung Electronics Co., Ltd.",246000.0,KRW,83.0,A,83.0,ROE 30.8% | P/E 3.7x (vs 11x mercado) | Potencial +92% analistas | Crecimiento ingresos +130% | Margen 31%,2,0,Technology,Korea,🇰🇷,21.2,471908.2,91.8,37,3.5,11.48,,,30.8,3.7,,30.9,129.9,-34.3,Low P/E Ratio | Regulatory Risks in Technology Sector,SSNLF,SUSPECT,Anomalous Forward P/E of 3.7x seems too low for a technology company like Samsung Electronics,2026-08-05,0,
0700.HK,Tencent Holdings Limited,492.0,HKD,82.0,A,82.0,ROE 20.5% | Potencial +41% analistas | Margen 31% | Dividendo 1.1% | Mercado HongKong CAPE 11 (33% descuento histórico),3,0,Communication Services,HongKong,🇭🇰,10.7,692.82,40.8,42,2.9,5.1,1.08,,20.5,13.0,17.6,30.6,9.1,-28.0,Regulatory Risk | Geopolitical Risk,TCEHY,SUSPECT,"Forward P/E seems low compared to the trailing P/E and the sector average, potentially indicating undervaluation or upcoming earnings decline",2026-08-05,0,
2020.HK,ANTA Sports Products Limited,75.55,HKD,82.0,A,82.0,ROE 22.5% | Potencial +36% analistas | FCF yield 6.6% | Dividendo 2.8% | Mercado HongKong CAPE 11 (33% descuento histórico),3,0,Consumer Cyclical,HongKong,🇭🇰,10.7,102.56,35.8,30,6.6,4.47,2.81,,22.5,11.7,13.8,16.9,12.4,-28.9,Cyclical Risk | Geopolitical Risk,,CLEAN,Metrics appear reasonable for a consumer cyclical company,2026-08-05,0,
9999.HK,"NetEase, Inc.",203.2,HKD,81.0,A,81.0,ROE 22.1% | Potencial +23% | FCF yield 5.2% | Margen 30% | Dividendo 2.2% | Mercado HongKong CAPE 11 (33% descuento histórico),4,0,Communication Services,HongKong,🇭🇰,10.7,249.77,22.9,20,5.2,2.86,2.17,,22.1,12.3,16.7,29.8,6.1,-18.1,Regulatory Risk | Geopolitical Risk,NTES,SUSPECT,"Forward P/E seems low compared to trailing P/E and profit margin, indicating potential undervaluation or upcoming earnings decline",2026-08-05,0,
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",15.7,BRL,74.0,A,74.0,ROE 26.7% | Potencial +27% | Crecimiento ingresos +20% | Margen 47% | Dividendo 5.6% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,19.89,26.7,14,,3.34,5.62,,26.7,12.0,17.3,47.0,20.3,-22.8,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,High profit margin and ROE raise concerns about sustainability and potential overvaluation,2026-08-05,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,59.5,HKD,71.0,A,71.0,ROE 17.5% | Potencial +43% analistas | FCF negativo | Crecimiento ingresos +21% | Dividendo 2.1% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,85.03,42.9,22,-1.1,5.36,2.13,,17.5,11.7,11.8,10.7,21.3,-34.9,Negative FCF Yield | Cyclical Risk | Geopolitical Risk,,RISKY,Negative FCF Yield indicates potential cash flow issues,2026-08-05,0,
RENT3.SA,Localiza Rent a Car S.A.,39.09,BRL,71.0,A,71.0,P/E 8.3x | Potencial +47% analistas | FCF yield 24.0% | Crecimiento ingresos +21% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,57.6,47.4,15,24.0,5.92,5.69,,8.5,8.3,18.9,5.1,21.2,-26.7,cyclical risk | geopolitical risk,,SUSPECT,High FCF yield of 24.0% seems anomalous for a rental car company,2026-08-05,0,
TOTS3.SA,TOTVS S.A.,31.79,BRL,70.0,A,70.0,ROE 16.9% | Potencial +51% analistas | Crecimiento ingresos +22% | Dividendo 2.6% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Technology,Brazil,🇧🇷,9.0,48.08,51.2,13,2.1,6.4,2.61,,16.9,15.0,21.6,15.2,22.4,-34.3,Geopolitical Risk | Regulatory Risk,,SUSPECT,High analyst upside of 51.2% seems inconsistent with the fundamentals of a stable technology company,2026-08-05,0,
0388.HK,Hong Kong Exchanges and Clearing Limited,414.6,HKD,70.0,A,70.0,ROE 35.0% | Potencial +24% | Crecimiento ingresos +19% | Margen 63% | Mercado HongKong CAPE 11 (33% descuento histórico),3,0,Financial Services,HongKong,🇭🇰,10.7,515.29,24.3,17,,3.04,3.19,,35.0,26.3,27.9,62.6,19.0,-11.0,FCF no comparable (sector financiero) | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory Risk | Real Estate Exposure | Geopolitical Risk,,SUSPECT,High profit margin and ROE raise concerns about sustainability and potential overvaluation,2026-08-05,0,
1299.HK,AIA Group Limited,77.75,HKD,69.0,A,69.0,Potencial +35% analistas | Margen 24% | Dividendo 2.5% | Mercado HongKong CAPE 11 (33% descuento histórico),2,0,Financial Services,HongKong,🇭🇰,10.7,105.27,35.4,17,,4.42,2.46,,14.8,11.6,16.9,23.8,6.0,-15.6,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory Risk | Geopolitical Risk | Real Estate Exposure,,SUSPECT,Anomalous lack of FCF yield data and potential exposure to Chinese real estate sector,2026-08-05,0,
8035.T,Tokyo Electron Limited,58550.0,JPY,65.0,A,65.0,ROE 30.9% | Potencial +25% | Crecimiento ingresos +33% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,73340.91,25.3,22,1.1,3.16,1.36,,30.9,45.7,45.5,23.6,33.3,-27.9,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratio and low FCF yield raise concerns about overvaluation,2026-08-05,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",58.1,HKD,64.0,B,64.0,P/E 5.3x (vs 11x mercado) | Potencial +43% analistas | Dividendo 5.2% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.97,42.8,15,,5.35,5.22,,11.3,5.3,7.0,13.9,-3.3,-22.2,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-08-05,0,
4568.T,"Daiichi Sankyo Company, Limited",2585.0,JPY,63.0,B,63.0,Potencial +58% analistas | FCF negativo | Crecimiento ingresos +21% | Dividendo 3.9% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Healthcare,Japan,🇯🇵,29.4,4072.94,57.6,17,-4.5,7.2,3.89,,14.8,18.0,18.4,10.9,21.1,-38.1,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-08-05,0,
7974.T,"Nintendo Co., Ltd.",7428.0,JPY,61.0,B,61.0,Potencial +36% analistas | Crecimiento ingresos +95% | Dividendo 2.9% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10137.88,36.5,25,3.2,4.56,2.89,,14.9,21.8,20.5,18.3,95.1,-49.8,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-08-05,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.4,BRL,60.0,B,60.0,ROE 19.2% | Potencial +38% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,47.34,37.6,14,3.6,4.7,2.15,,19.2,12.7,16.5,8.1,10.6,-28.9,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns about the company's financial health,2026-08-05,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6163.0,JPY,60.0,B,60.0,Potencial +27% | Dividendo 2.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7839.41,27.2,17,2.1,3.4,1.98,,11.2,18.7,23.8,18.4,5.4,-22.3,Cyclical Risk | Geopolitical Risk,,CLEAN,Metrics appear reasonable for a chemical company with stable growth and moderate valuations,2026-08-05,0,
