ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ABT,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑10.5% (5.04→5.57),2026-06-15
ADP,WATCH,9,"Opciones TIER2 (q=45): VALUE strong (74pts), FCF 5.3% | Piotroski fuerte (8.0/9)",2026-06-15
AI.PA,CAUTION,-6,Thesis drift MEDIUM: Score cayó 11pts en 47d (42→31) | Caro vs peers en Basic Materials (FCF rank 8/8) | Piotroski fuerte (7.0/9),2026-06-15
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 12/12),2026-06-15
AON,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 47d (49→37) | Piotroski fuerte (8.0/9),2026-06-15
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 15pts en 47d (65→50) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.5% vs media sector 6.0%),2026-06-15
ATLKY,CAUTION,-1,Thesis drift MEDIUM: FCF yield cayó 7.2pp (29.4%→22.2%) | Mejor FCF en Industrials (22.2% vs media sector 6.0%),2026-06-15
AUTO.L,CAUTION,-9,Thesis drift MEDIUM: Score cayó 22pts en 47d (70→47) | Señal salida MEDIUM: Score cayó 18pts (65 → 47) | Mejor FCF en Communication Services (6.7% vs media sector 5.7%),2026-06-15
AWK,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓17.3% (11.91→9.85); Analistas: +10 (0→10),2026-06-15
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 33),2026-06-15
BR,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-15
BRO,BEST,5,Mejor FCF en Financial Services (7.5% vs media sector 5.0%),2026-06-15
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-06-15
CDNS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 11pts en 47d (42→31) | Caro vs peers en Technology (FCF rank 9/10) | Piotroski fuerte (7.0/9),2026-06-15
CHD,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑11.2% (3.93→4.37),2026-06-15
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-15
CME,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 47d (37→23),2026-06-15
COST,WATCH,3,Piotroski fuerte (7.0/9),2026-06-15
CSU.TO,CAUTION,-6,Thesis drift MEDIUM: Score cayó 12pts en 47d (39→27),2026-06-15
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 18/21) | Piotroski fuerte (8.0/9),2026-06-15
DHR,WATCH,4,EPS revision UP: EPS consensus ↑2.0% (10.37→10.58); Revenue estimate ↑4.6%,2026-06-15
EXPN.L,CAUTION,2,Thesis drift MEDIUM: Score cayó 13pts en 47d (71→59) | Smart money: 0 HF + 3 insiders (conv 48),2026-06-15
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 19/21) | Piotroski fuerte (8.0/9),2026-06-15
G24.DE,CAUTION,-14,Thesis drift MEDIUM: Score cayó 11pts en 47d (63→52) | Señal salida MEDIUM: Score cayó 21pts (73 → 52),2026-06-15
GVDNY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 17pts en 47d (59→42) | Piotroski fuerte (7.0/9),2026-06-15
HEI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 16pts en 47d (40→24) | Caro vs peers en Industrials (FCF rank 20/21) | Piotroski fuerte (8.0/9),2026-06-15
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-15
IT,CAUTION,5,Thesis drift MEDIUM: Score cayó 26pts en 47d (57→31) | Short squeeze MEDIUM: 25.2% short · Short muy alto (25.2% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (10.7% vs media sector 4.6%),2026-06-15
ITRK.L,CAUTION,-5,Thesis drift MEDIUM: Score cayó 15pts en 47d (49→34) | EPS revision DOWN: EPS consensus ↓2.4% (3.41→3.32) | Mejor FCF en Industrials (4.2% vs media sector 6.0%),2026-06-15
JKHY,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-15
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 11pts en 47d (39→28) | Caro vs peers en Consumer Defensive (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 24) | Piotroski fuerte (7.0/9),2026-06-15
LSEG.L,CAUTION,2,Thesis drift MEDIUM: Score cayó 16pts en 47d (58→43) | Piotroski fuerte (7.0/9) | Mejor FCF en Financial Services (4.8% vs media sector 5.0%),2026-06-15
MA,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-15
MCO,CAUTION,2,Thesis drift MEDIUM: Score cayó 25pts en 47d (50→25) | Caro vs peers en Financial Services (FCF rank 11/12) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (8.0/9),2026-06-15
NDAQ,WATCH,0,Caro vs peers en Financial Services (FCF rank 10/12) | Piotroski fuerte (9.0/9),2026-06-15
ORLY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-15
PGR,BEST,5,Mejor FCF en Financial Services (13.1% vs media sector 5.0%),2026-06-15
RELX,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-15
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-15
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-06-15
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-06-15
V,CONFIRM,14,"Smart money: 1 HF + 0 insiders (conv 38) | Opciones TIER2 (q=50): VALUE strong (76pts), DIRECTIONAL (70% calls)",2026-06-15
VRSN,CAUTION,-3,Thesis drift MEDIUM: Score cayó 21pts en 47d (72→50) | Señal salida MEDIUM: Score cayó 19pts (69 → 50) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (8.0/9),2026-06-15
WM,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 47d (46→28) | Piotroski fuerte (8.0/9),2026-06-15
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-06-15
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-15
