ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
ADP,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 45d (67→49),2026-09-17
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
AME,WATCH,4,EPS revision UP: EPS consensus ↑2.9% (9.85→10.13); Revenue estimate ↓2.1%,2026-09-17
AON,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
ASAZY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 20pts en 45d (58→38) | Señal salida MEDIUM: Score cayó 18pts (56 → 38) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.8% vs media sector 3.2%),2026-09-17
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
AXP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
BRK-B,BEST,5,Mejor FCF en Financial Services (6.5% vs media sector 5.3%),2026-09-17
BRO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
CB,BEST,5,Mejor FCF en Financial Services (8.0% vs media sector 5.3%),2026-09-17
CBOE,WATCH,0,Caro vs peers en Financial Services (FCF rank 16/16) | Piotroski fuerte (8.0/9),2026-09-17
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
CNI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 22pts en 45d (58→36) | Piotroski fuerte (7.0/9),2026-09-17
CPRT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 13/13) | Piotroski fuerte (8.0/9),2026-09-17
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-17
HEI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
ICE,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 20pts en 45d (53→33) | Señal salida MEDIUM: Score cayó 57pts (90 → 33) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-17
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
JKHY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
JNJ,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.8% (11.23→13.68),2026-09-17
LRLCY,WATCH,-3,Caro vs peers en Consumer Defensive (FCF rank 7/7),2026-09-17
MA,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
MCO,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 41) | Opciones TIER2 (q=50): VALUE strong (88pts), DIRECTIONAL (100% calls) | Piotroski fuerte (8.0/9)",2026-09-17
MRSH,CAUTION,0,"Thesis drift MEDIUM: Score cayó 12pts en 45d (48→35) | Opciones TIER2 (q=45): VALUE weak (35pts), FCF 5.7%",2026-09-17
MSCI,WATCH,6,"Caro vs peers en Financial Services (FCF rank 14/16) | Opciones TIER2 (q=55): VALUE weak (55pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-09-17
MSFT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
NDAQ,CAUTION,-11,Thesis drift MEDIUM: Score cayó 26pts en 45d (61→36) | Señal salida MEDIUM: Score cayó 22pts (58 → 36) | Piotroski fuerte (9.0/9),2026-09-17
NDSN,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.6% vs media sector 3.2%),2026-09-17
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
OTIS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-17
PAYX,CAUTION,-5,"Señal salida MEDIUM: Earnings en 6d — alta incertidumbre, considera reducir | Piotroski fuerte (7.0/9)",2026-09-17
PEP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
PGR,BEST,5,Mejor FCF en Financial Services (12.0% vs media sector 5.3%),2026-09-17
RACE,CAUTION,-6,Thesis drift MEDIUM: Score cayó 10pts en 45d (43→33) | Caro vs peers en Consumer Cyclical (FCF rank 8/8) | Piotroski fuerte (9.0/9),2026-09-17
ROP,BEST,5,Mejor FCF en Technology (6.1% vs media sector 5.1%),2026-09-17
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 39pts en 45d (83→44) | Señal salida MEDIUM: Score cayó 41pts (84 → 44) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-17
SBGSY,CAUTION,-1,Thesis drift MEDIUM: Score cayó 12pts en 45d (50→38) | Mejor FCF en Industrials (3.4% vs media sector 3.2%),2026-09-17
SHW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
SPGI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-17
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.5% vs media sector 2.7%),2026-09-17
