Price,Close,High,Low,Open,Volume
Ticker,XLB,XLB,XLB,XLB,XLB
Date,,,,,
2025-11-03,42.35137939453125,42.619993251835005,41.9285627616872,42.57025078828394,24127400
2025-11-04,42.142459869384766,42.3215357789232,41.81912815521221,42.047946529598704,22164800
2025-11-05,42.39117431640625,42.60009493759027,42.26184087681805,42.38619893158568,18828400
2025-11-06,42.182254791259766,42.70455635779097,42.15240627666745,42.49563573117849,22407400
2025-11-07,42.689632415771484,42.774194981250815,42.13748235511321,42.29168512688218,17975200
2025-11-10,43.092552185058594,43.187065522022415,42.61501770558458,42.97316951396676,15233400
2025-11-11,43.54024124145508,43.629779192102724,43.172142464395485,43.27162738951215,11641400
2025-11-12,43.84865188598633,44.107314976048855,43.63475587502613,43.67455136429936,13923800
2025-11-13,43.56013870239258,43.99290609356131,43.52531859931739,43.858597270909435,17940400
2025-11-14,43.162193298339844,43.50542275442491,43.09752847412231,43.25173125231392,12830000
2025-11-17,42.50558090209961,43.17711742287993,42.445891465661596,43.05773095979073,14150800
2025-11-18,42.540401458740234,42.83886382453967,42.31158309470553,42.55035222832375,20615000
2025-11-19,42.649837493896484,42.82891339676265,42.38122363959723,42.79906867798717,15385800
2025-11-20,42.013126373291016,43.13234890898346,41.99820401336554,42.9433260247494,22669200
2025-11-21,42.95327377319336,43.281580877893425,42.137485191650406,42.22204776282217,20989200
2025-11-24,43.03783416748047,43.1373228889211,42.73937559337193,42.92342688170709,14549600
2025-11-25,43.67952346801758,43.77901219237114,43.23183749130029,43.261682211052964,12455800
2025-11-26,44.21675109863281,44.331162182615415,43.694445733449214,43.71434347827692,9895200
2025-11-28,44.47044372558594,44.64454425334642,44.22670298672127,44.33613489338009,4786800
2025-12-01,44.36100769042969,44.7490042336962,44.33613456017646,44.41075015582929,13367800
2025-12-02,43.95808792114258,44.45054477057962,43.69942103398904,44.45054477057962,12905800
2025-12-03,44.26649475097656,44.39582819827373,44.117267353424644,44.15208745903078,11841600
2025-12-04,44.00783157348633,44.27644544273193,43.89839587174477,44.15208738077231,9912600
2025-12-05,43.86357498168945,44.41074968550404,43.86357498168945,44.11229110116034,7134000
2025-12-08,43.25670623779297,43.873521139969604,43.226861518446164,43.853627190476224,11389100
2025-12-09,43.16716766357422,43.594959678554964,43.14726991926039,43.197012382491636,8801100
2025-12-10,44.0128059387207,44.11229086794036,43.12737337019588,43.12737337019588,10919500
2025-12-11,44.888282775878906,44.987771497620464,44.06254725851075,44.06254725851075,11009200
2025-12-12,44.91813278198242,45.3459248119142,44.73905687200601,45.27628080682844,14078600
2025-12-15,44.888282775878906,45.206639095238515,44.61966891983673,45.18674135089021,9228800
2025-12-16,44.76890182495117,44.9778224559753,44.49034098358566,44.947977735859524,9742300
2025-12-17,44.957923889160156,45.136999796795514,44.709207772456246,44.7788479815248,10935000
