Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
2025-11-03,153.8729705810547,154.52076101875292,152.72690203185016,154.52076101875292,9797400
2025-11-04,152.08909606933594,152.477764271957,151.29182367232434,152.23857799084166,13391600
2025-11-05,152.6770782470703,153.51420741914666,151.5110736416698,151.69046715380395,11121900
2025-11-06,152.06915283203125,153.24513298310112,151.69046024669132,152.72690366872936,11735400
2025-11-07,152.806640625,153.0258909156645,150.62411331765304,151.51107487290253,13518600
2025-11-10,153.6736602783203,154.10220045057673,152.0093623771598,153.4743459872105,10900400
2025-11-11,153.71353149414062,154.16199244857802,152.8265699774247,153.6836351109585,8652400
2025-11-12,153.86302185058594,155.00909048665252,153.76335709670778,153.99258298928623,9583300
2025-11-13,151.48117065429688,154.30151269588876,151.162255627385,153.7932589792916,15475400
2025-11-14,151.4911346435547,152.35817538936845,150.27529768631746,150.6340694967597,13433100
2025-11-17,150.0062255859375,151.7701729931465,149.36841074343533,151.49112994997088,15294100
2025-11-18,149.33851623535156,150.24539853370365,148.59107624459747,149.34847662748095,19820200
2025-11-19,149.83680725097656,150.34506096243447,149.08936727175328,149.4879958446569,12575500
2025-11-20,147.32540893554688,152.19871713314708,147.2157837938133,151.8299849321822,27790800
2025-11-21,149.1192626953125,149.77699831570266,146.6377565058373,147.97317894385142,20982900
2025-11-24,149.48800659179688,150.09592509353843,148.42165151222298,149.30862828310578,12658900
2025-11-25,151.4014434814453,151.66055053849274,148.80035169196782,149.84677072574945,13636100
2025-11-26,152.2784423828125,153.0458183572668,151.38150527837485,151.5110664083582,10206200
2025-11-28,153.1654052734375,153.33482317979858,152.24854737663935,152.53755081532458,3507600
2025-12-01,150.923095703125,152.48772895011447,150.85332733332407,152.0193319739575,10704600
2025-12-02,152.2385711669922,152.68704732481947,151.17223135906724,151.720357057863,9712300
2025-12-03,153.6836395263672,153.72349630285325,152.02930197813384,152.41797017737363,9128800
2025-12-04,154.48089599609375,154.9393325604489,153.5839740655934,153.76335236901107,9249400
2025-12-05,154.0523681640625,154.79980816118012,153.58397121599901,154.50082912099194,8228800
2025-12-08,153.86302185058594,154.48090074585247,153.49428963330834,154.2417296672752,6721600
2025-12-09,152.7368621826172,154.49086439224362,152.66710902566444,153.4743417668197,7375100
2025-12-10,155.52731323242188,156.1850640839999,153.31488960926362,153.55407588439354,13463300
2025-12-11,157.19161987304688,157.3411170058177,155.22834280830187,155.36786434153066,9999300
2025-12-12,156.2050018310547,157.9191321386555,155.72662927541776,157.67994586083702,12062900
2025-12-15,156.4541473388672,157.2015873439525,156.07543953681144,157.04212982659155,10889500
2025-12-16,155.52731323242188,156.7531105782131,154.87953797983204,156.3146252172002,10277500
2025-12-17,153.00595092773438,155.91598219262727,152.84649341019633,155.23831055314938,11612500
2025-12-18,154.00253295898438,155.24826626461694,153.5341360195301,154.36130475927476,10021200
2025-12-19,155.3280029296875,155.58710999603787,154.06233356884428,154.16199832105158,6957800
2025-12-22,157.0500030517578,157.17999267578125,155.7100067138672,156.07000732421875,5369000
2025-12-23,156.99000549316406,157.3699951171875,156.67999267578125,157.02000427246094,5044600
2025-12-24,157.5,157.69000244140625,156.8000030517578,156.99000549316406,2238500
2025-12-26,157.2100067138672,157.4199981689453,156.7899932861328,157.36000061035156,4155300
2025-12-29,156.8699951171875,157.57000732421875,156.52999877929688,156.91000366210938,4455400
