Date,Close,High,Low,Open,Volume
2025-11-03,51.96836853027344,52.157705411657005,51.47010997792723,52.14774191323095,38693200
2025-11-04,52.2374267578125,52.357011551865945,51.65944879219906,51.76906628604244,44675200
2025-11-05,52.41679763793945,52.63603261512998,51.99826228302413,52.30718395075523,38036300
2025-11-06,52.22746276855469,52.51645364935315,51.98829698410498,52.327112961252205,42625700
2025-11-07,52.59617233276367,52.61610313131619,51.90857688905192,52.09791377318414,46218700
2025-11-10,52.78551483154297,52.96488822326615,52.46662964657093,52.74565323306865,42010600
2025-11-11,53.02467346191406,53.15422174804666,52.69582479885258,52.88516167749943,29995800
2025-11-12,53.483070373535156,53.70230534969614,53.03464072434917,53.03464072434917,46052700
2025-11-13,52.795475006103516,53.57275712035363,52.695824817603615,53.3834202416394,50455300
2025-11-14,52.2673225402832,52.62606930371965,52.087949158564975,52.62606930371965,46154600
2025-11-17,51.27080535888672,52.30718405125547,51.07150117936795,52.28725325316249,70048500
2025-11-18,51.19108200073242,51.56975956045063,50.971850825241695,51.10139531030998,66043600
2025-11-19,51.38042449951172,51.47011119310793,51.01171042505442,51.20105111231929,46003900
2025-11-20,50.93199157714844,52.207532298482434,50.90209727943318,51.848785520254445,70096400
2025-11-21,51.49003601074219,51.78899417768144,50.96188317159525,51.28076833501351,68942900
2025-11-24,51.70927429199219,51.78899748864911,51.15122712103872,51.559799000377325,43789100
2025-11-25,52.35700988769531,52.476590876536655,51.72920304380887,51.92850722615184,50989800
2025-11-26,52.76558303833008,52.96488722553601,52.4167997603669,52.4865556556773,35268500
2025-11-28,53.14426040649414,53.363491590295084,52.84530222614628,52.915058121184465,16136100
2025-12-01,52.70579147338867,53.214017348853645,52.6559663761538,52.88516486456322,29296300
2025-12-02,52.65596389770508,52.95491826845418,52.456659716735324,52.80544298378516,29771500
2025-12-03,53.36349105834961,53.41331615410719,52.69582641209356,52.7556150064382,32018000
2025-12-04,53.47311019897461,53.72223948685679,53.283773308692204,53.4033543024805,33678700
2025-12-05,53.493038177490234,53.74216745223585,53.2638397008936,53.35352639185846,28532300
2025-12-08,53.29373550415039,53.522933987227,53.09443131843689,53.51297048857635,31164200
