Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,826.34,703.58,952.75,17.44790926404957,56.608159944205525,🟡,CERCA,251,2025-10-01 07:44:07
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2867.3,1861.2,2870.0,54.05652267354396,28.752570253598307,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAF,Dow Jones U.S. Delivery Services Index,1017.5,916.9,1383.0,10.971752644781331,37.017994858611786,🟡,CERCA,251,2025-10-01 07:44:07
DJUSAG,Dow Jones U.S. Asset Managers Index,403.95,273.77,426.58,47.55086386382731,52.03902439024393,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1706.73,913.78,1723.97,86.77690472542626,33.609232370051586,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAL,Dow Jones U.S. Aluminum Index,112.36,73.62,163.19,52.621570225482195,39.052287581699346,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAM,Dow Jones U.S. Medical Equipment Index,2911.1,2589.3,3151.1,12.42806936237592,56.61551223558689,🟡,CERCA,251,2025-10-01 07:44:07
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1647.66,845.49,1748.7,94.87634389525601,21.02277908482425,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAR,Dow Jones U.S. Airlines Index,220.56,137.83,259.72,60.023217006457216,68.3838383838384,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAS,Dow Jones U.S. Aerospace Index,3064.6,1883.9,3071.0,62.67317798184616,33.72570490008209,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAT,Dow Jones U.S. Auto Parts Index,438.76,288.25,446.75,52.21509106678231,45.41474093894432,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAU,Dow Jones U.S. Automobiles Index,1502.77,758.25,1613.6,98.18925156610617,21.07486773493703,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSAV,Dow Jones U.S. Media Agencies Index,425.36,346.44,702.93,22.780279413462655,42.623266563944526,🟡,CERCA,251,2025-10-01 07:44:07
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1232.0,962.0,1294.9,28.06652806652807,34.439359267734574,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2423.1,1876.9,2557.1,29.101177473493518,53.599999999999994,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,109.26,104.12,152.72,4.936611601997695,65.26690391459074,🟢,OPORTUNIDAD,251,2025-10-01 07:44:07
DJUSBK,Dow Jones U.S. Banks Index,785.63,521.55,799.76,50.63368804524975,29.17852399924101,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSBS,Dow Jones U.S. Basic Resources Index,437.28,274.91,456.39,59.06296606162014,49.71706803526783,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSBT,Dow Jones U.S. Biotechnology Index,2827.6,2297.4,3066.0,23.07826238356402,39.899371069182436,🟡,CERCA,251,2025-10-01 07:44:07
DJUSBV,Dow Jones U.S. Beverages Index,905.33,875.4,1056.08,3.4190084532785088,61.30241599555678,🟢,OPORTUNIDAD,251,2025-10-01 07:44:07
DJUSCA,Dow Jones U.S. Gambling Index,682.8,513.6,786.57,32.94392523364485,73.68546845124285,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,728.58,647.09,855.73,12.59330232270627,56.232686980609394,🟡,CERCA,251,2025-10-01 07:44:07
DJUSCH,Dow Jones U.S. Chemicals Index,1964.89,1497.87,2050.51,31.1789407625495,57.38688501447023,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSCM,Dow Jones U.S. Personal Products Index,371.58,345.1,472.55,7.673138220805551,68.9705667008347,🟢,OPORTUNIDAD,251,2025-10-01 07:44:07
DJUSCN,Dow Jones U.S. Construction & Materials Index,2064.98,1484.39,2099.78,39.11303633142233,48.42781471880989,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSCP,Dow Jones U.S. Containers & Packaging Index,434.47,397.01,541.01,9.435530591168998,55.120910384068274,🟢,OPORTUNIDAD,251,2025-10-01 07:44:07
DJUSCR,Dow Jones U.S. Computer Hardware Index,12829.7,8364.8,12957.6,53.377247513389456,15.857958778246868,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2744.1,2671.9,3402.3,2.702196938508171,49.784083898827866,🟢,OPORTUNIDAD,251,2025-10-01 07:44:07
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2593.67,1708.47,2649.42,51.81244037062401,52.07736601210685,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1066.28,863.05,1205.27,23.54788250970396,55.965448983264366,🟡,CERCA,251,2025-10-01 07:44:07
DJUSDB,Dow Jones U.S. Brewers Index,461.94,447.85,659.78,3.146142681701457,70.69683064774304,🟢,OPORTUNIDAD,251,2025-10-01 07:44:07
DJUSDN,Dow Jones U.S. Defense Index,822.41,598.11,822.99,37.501462941599364,22.261484098939945,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1569.1,1239.56,1615.62,26.585239923843947,46.434643464346436,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,955.03,683.22,994.97,39.783671438189735,50.071687610694134,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSDT,Dow Jones U.S. Diversified REITs Index,58.09,45.49,59.32,27.698395251703673,49.108910891089074,🔴,FUERTE,251,2025-10-01 07:44:07
DJUSDV,Dow Jones U.S. Computer Services Index,277.14,231.08,304.29,19.932490912238173,24.780756702580803,🟡,CERCA,251,2025-10-01 07:44:07
