ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-16
ADP,WATCH,3,Piotroski fuerte (8.0/9),2026-07-16
AI.PA,WATCH,3,Piotroski fuerte (7.0/9),2026-07-16
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-16
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (46.0% vs media sector 4.9%),2026-07-16
ATLKY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-16
AUTO.L,AVOID,-7,Thesis drift HIGH (45d): Score cayó 12pts en 45d (66→54) | Mejor FCF en Communication Services (6.2% vs media sector 5.1%),2026-07-16
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 25),2026-07-16
BRO,BEST,5,Mejor FCF en Financial Services (6.6% vs media sector 4.7%),2026-07-16
CB,BEST,5,Mejor FCF en Financial Services (9.4% vs media sector 4.7%),2026-07-16
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-16
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 13/14) | Piotroski fuerte (7.0/9),2026-07-16
CLPBY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (0.41→0.40),2026-07-16
CME,CAUTION,-2,"Señal salida MEDIUM: Earnings en 7d — alta incertidumbre, considera reducir | Opciones TIER2 (q=55): VALUE weak (56pts), INSIDER CONF",2026-07-16
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-16
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 11/12) | Piotroski fuerte (7.0/9),2026-07-16
CTAS,CAUTION,-8,Señal salida MEDIUM: Score cayó 20pts (56 → 36) | Caro vs peers en Industrials (FCF rank 20/23) | Piotroski fuerte (8.0/9),2026-07-16
DBOEY,EXIT,-21,Thesis drift MEDIUM: Score cayó 19pts en 45d (44→25) | Señal salida HIGH: Score cayó 30pts (55 → 25),2026-07-16
ECL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑9.0% (10.88→11.86),2026-07-16
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.9% vs media sector 4.9%),2026-07-16
FDS,BEST,11,Short squeeze MEDIUM: 17.1% short · Short elevado (17.1% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (6.9% vs media sector 4.7%),2026-07-16
FICO,WATCH,10,Caro vs peers en Technology (FCF rank 12/14) | Short squeeze MEDIUM: 11.2% short · Short moderado (11.2% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑3.2% (48.77→50.34),2026-07-16
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 22/23) | Piotroski fuerte (8.0/9),2026-07-16
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-16
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.9% vs media sector 11.2%),2026-07-16
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 4.9%),2026-07-16
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-16
JNJ,WATCH,4,EPS revision UP: EPS consensus ↑4.6% (12.30→12.86),2026-07-16
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 20pts en 45d (63→43) | Caro vs peers en Consumer Defensive (FCF rank 12/12) | Smart money: 1 HF + 0 insiders (conv 28) | Piotroski fuerte (7.0/9),2026-07-16
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-16
MA,WATCH,9,"Opciones TIER2 (q=50): VALUE strong (95pts), DIRECTIONAL (100% puts) | Piotroski fuerte (9.0/9)",2026-07-16
MCO,CONFIRM,10,"Caro vs peers en Financial Services (FCF rank 17/18) | Smart money: 1 HF + 0 insiders (conv 28) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-07-16
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.0% vs media sector 4.0%),2026-07-16
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 16/18) | Piotroski fuerte (8.0/9),2026-07-16
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-07-16
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-16
PEP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.7% (10.94→11.78),2026-07-16
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 25pts en 45d (51→27),2026-07-16
PGR,BEST,5,Mejor FCF en Financial Services (11.8% vs media sector 4.7%),2026-07-16
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 10/10) | Piotroski fuerte (9.0/9),2026-07-16
ROP,REVISION_UP,13,Mejor FCF en Technology (6.2% vs media sector 11.2%) | EPS revision STRONG_UP: EPS consensus ↑18.5% (22.56→26.74),2026-07-16
SPGI,WATCH,-5,EPS revision STRONG_DOWN: EPS consensus ↓6.0% (20.55→19.32) | Piotroski fuerte (7.0/9),2026-07-16
SXYAY,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓49.0% (2.54→1.29),2026-07-16
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-07-16
