Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSBV,Dow Jones U.S. Beverages Index,958.82,875.4,1048.01,9.529358007767886,26.73740975906759,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,96,96,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,475.72,447.85,659.78,6.22306575862454,39.21077356717817,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMT,Dow Jones U.S. Marine Transportation Index,283.77,261.01,433.97,8.719972414850002,38.95870736086176,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,713.37,668.77,796.02,6.668959432988923,30.082987551867237,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,289.09,268.56,494.0,7.644474232946073,34.132124352331616,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,380.67,367.79,442.15,3.501998423013132,44.5089903181189,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,936.66,835.84,994.52,12.062117151607955,26.98509544147123,🟡,CERCA,251,2025-10-21 07:44:08,2025-10-21,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1546.08,1344.15,1619.12,15.022876911059022,27.399770904925543,🟡,CERCA,251,2025-10-21 07:44:08,2025-10-21,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSCM,Dow Jones U.S. Personal Products Index,375.65,345.1,459.35,8.852506519849305,48.11101828645688,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,549.29,532.41,685.16,3.170488908923573,52.05596107055961,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1175.05,1140.99,1420.24,2.985126951156447,55.681063122923625,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2689.9,2651.3,3402.3,1.4558895636103009,58.43711083437106,🟢,OPORTUNIDAD,251,2025-10-21 07:44:08,2025-10-21,0,81,81,False,0,0,[],[],ALTA,BAJO,0
