Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-09-10 07:37:34,SFD,Smithfield Foods Inc,Dir,P - Purchase,23.25,1800000,5060000,41%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/SFD_d.png,reports/graphs/SFD_w.png
2025-09-10 07:37:34,MLYS,"Mineralys Therapeutics, Inc.",Dir,P - Purchase,25.5,1176470,7323750,29%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/MLYS_d.png,reports/graphs/MLYS_w.png
2025-09-10 07:37:34,MLYS,"Mineralys Therapeutics, Inc.",Dir,P - Purchase,25.5,588235,6263151,14%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/MLYS_d.png,reports/graphs/MLYS_w.png
2025-09-10 07:37:34,NVCR,Novocure Ltd,CEO,P - Purchase,12.22,81550,437569,996%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/NVCR_d.png,reports/graphs/NVCR_w.png
2025-09-10 07:37:34,COO,"Cooper Companies, Inc.","Pres, CEO",P - Purchase,68.39,10000,226151,683%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/COO_d.png,reports/graphs/COO_w.png
2025-09-10 07:37:34,LAB,Standard Biotools Inc.,"Dir, 10%",P - Purchase,1.27,500000,80359918,635%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/LAB_d.png,reports/graphs/LAB_w.png
2025-09-10 07:37:34,KURA,"Kura Oncology, Inc.","Pres, CEO",P - Purchase,8.2,50000,680162,410%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/KURA_d.png,reports/graphs/KURA_w.png
2025-09-10 07:37:34,DGICA,Donegal Group Inc,10%,P - Purchase,19.22,19212,18268199,369%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/DGICA_d.png,reports/graphs/DGICA_w.png
2025-09-10 07:37:34,AFCG,Advanced Flower Capital Inc.,"Dir, 10%",P - Purchase,4.56,79665,5270238,363%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/AFCG_d.png,reports/graphs/AFCG_w.png
2025-09-10 07:37:34,DLTR,"Dollar Tree, Inc.",CFO,P - Purchase,97.75,3500,52853,342%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/DLTR_d.png,reports/graphs/DLTR_w.png
2025-09-10 07:37:34,BPRN,"Princeton Bancorp, Inc.","Dir, 10%",P - Purchase,33.0,10000,766979,330%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/BPRN_d.png,reports/graphs/BPRN_w.png
2025-09-10 07:37:34,AEYE,Audioeye Inc,Dir,P - Purchase,12.65,25000,350207,316%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/AEYE_d.png,reports/graphs/AEYE_w.png
2025-09-10 07:37:34,NIQ,Niq Global Intelligence Plc,COO,P - Purchase,16.97,18000,576589,305%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/NIQ_d.png,reports/graphs/NIQ_w.png
2025-09-10 07:37:34,KMTS,"Kestra Medical Technologies, Ltd.",Dir,P - Purchase,17.0,17000,40903,289%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/KMTS_d.png,reports/graphs/KMTS_w.png
2025-09-10 07:37:34,SFD,Smithfield Foods Inc,"Pres, U.S. Fresh Pork",P - Purchase,23.25,12000,77000,279%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/SFD_d.png,reports/graphs/SFD_w.png
2025-09-10 07:37:34,VBIX,Viewbix Inc.,Dir,P - Purchase,1.0,260000,170635,260%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/VBIX_d.png,reports/graphs/VBIX_w.png
2025-09-10 07:37:34,NIQ,Niq Global Intelligence Plc,CTO,P - Purchase,16.76,15000,15000,251%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/NIQ_d.png,reports/graphs/NIQ_w.png
2025-09-10 07:37:34,SEI,"Solaris Energy Infrastructure, Inc.","COB, CEO, 10%",P - Purchase,24.83,10000,5289542,248%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/SEI_d.png,reports/graphs/SEI_w.png
2025-09-10 07:37:34,SFD,Smithfield Foods Inc,Dir,P - Purchase,23.25,10000,87000,232%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/SFD_d.png,reports/graphs/SFD_w.png
2025-09-10 07:37:34,AXSM,"Axsome Therapeutics, Inc.",Dir,P - Purchase,127.28,1575,452068,200%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/AXSM_d.png,reports/graphs/AXSM_w.png
2025-09-10 07:37:34,PROP,Prairie Operating Co.,Dir,P - Purchase,2.11,89000,1065975,187%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/PROP_d.png,reports/graphs/PROP_w.png
2025-09-10 07:37:34,FFAI,Faraday Future Intelligent Electric Inc.,Global Co-CEO,P - Purchase,1.81,98000,531838,177%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/FFAI_d.png,reports/graphs/FFAI_w.png
2025-09-10 07:37:34,ACDC,Profrac Holding Corp.,Exec COB,P - Purchase,3.8,43297,1992641,164%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/ACDC_d.png,reports/graphs/ACDC_w.png
2025-09-10 07:37:34,SAFT,Safety Insurance Group Inc,Dir,P - Purchase,72.39,2000,8000,144%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/SAFT_d.png,reports/graphs/SAFT_w.png
2025-09-10 07:37:34,CECO,Ceco Environmental Corp,Dir,P - Purchase,46.93,3000,300409,140%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/CECO_d.png,reports/graphs/CECO_w.png
2025-09-10 07:37:34,NAUT,"Nautilus Biotechnology, Inc.","CEO, Pres,, Secretary, 10%",P - Purchase,0.68,200000,17436232,135%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/NAUT_d.png,reports/graphs/NAUT_w.png
2025-09-10 07:37:34,GLP,Global Partners LP,General Partner,P - Purchase,51.6,2500,149501,129%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/GLP_d.png,reports/graphs/GLP_w.png
2025-09-10 07:37:34,DMLP,"Dorchester Minerals, L.P.",Dir,P - Purchase,25.57,4000,4000,102%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/DMLP_d.png,reports/graphs/DMLP_w.png
2025-09-10 07:37:34,MKZR,"Mackenzie Realty Capital, Inc.",Chief Portfolio Manager,P - Purchase,4.84,21012,56709,101%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/MKZR_d.png,reports/graphs/MKZR_w.png
2025-09-10 07:37:34,NTST,Netstreit Corp.,"Pres, CEO, Secretary",P - Purchase,17.94,5600,316378,100%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/NTST_d.png,reports/graphs/NTST_w.png
2025-09-10 07:37:34,COO,"Cooper Companies, Inc.","Pres, CooperVision, Inc.",P - Purchase,69.23,1450,18319,100%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/COO_d.png,reports/graphs/COO_w.png
2025-09-10 07:37:34,LYFT,"Lyft, Inc.",CEO,P - Purchase,16.88,5926,11797266,100%,OpenInsider.com,2025-09-10 07:37:34,reports/graphs/LYFT_d.png,reports/graphs/LYFT_w.png
