ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
CBOE,"Cboe Global Markets, Inc.",84.0,🏆 ELITE,🟢 Elite,100.0,70.0,86.3,95.0,50.0,95.0,90.9,False,up,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': np.float64(64.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': np.float64(8.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(18.0), 'rs_6m': np.float64(26.5), 'rs_line_percentile': 90.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -2.8}",338.65,35441004544,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,346.48,-2.3,8.0,True,329.07,395.0,273.0,14.0,hold,-2.8,406.47,20.0,351.6,3.8,2.83,9.58,0.82,23.8,2.79,1.3,True,-0.22,33.8,21.8,84.0,2026-07-31,False,False,8.0,STRONG,4.64,70.3,0.44,39.7,0.4,0.01,-39.3,2026-05-08T07:08:02.356778
TECK,Teck Resources Ltd,82.3,🏆 ELITE,🟢 Elite,100.0,90.0,76.7,70.0,40.0,80.0,85.7,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': np.float64(297.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': np.float64(94.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(4.4), 'rs_6m': np.float64(37.3), 'rs_line_percentile': 85.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -19.3}",60.76,29765978112,Basic Materials,Other Industrial Metals & Mining,,2.0,False,64.07,-5.2,8.0,True,49.03,64.14,35.08,3.0,hold,-19.3,,,83.1,36.8,,,0.6,13.3,0.37,1.0,True,-2.12,4.5,51.5,76.0,2026-07-23,False,False,8.0,STRONG,6.76,6.5,0.16,47.1,0.8,0.02,-46.3,2026-05-08T07:10:13.321684
NYT,New York Times Company (The),81.0,🏆 ELITE,🟢 Elite,100.0,80.0,72.3,70.0,60.0,60.0,56.7,False,down,162.0,True,1,26.2,True,1,"{'eps_growth_yoy': np.float64(162.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.3}","{'revenue_growth_yoy': np.float64(26.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(11.8), 'rs_6m': np.float64(31.3), 'rs_line_percentile': 56.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'debt_to_equity': 0.02, 'operating_margin_pct': 12.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.3}",80.18,12978151424,Communication Services,Publishing,5.2,3.9,False,87.1,-7.9,6.0,False,83.67,95.0,66.0,9.0,buy,4.3,,,69.9,-12.8,,,1.15,40.8,0.92,0.91,True,-1.27,422.4,80.0,89.0,2026-08-05,False,False,8.0,STRONG,,52.8,0.32,43.0,,,,2026-05-08T07:09:30.971666
TJX,"TJX Companies, Inc. (The)",78.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,44.0,75.0,60.0,35.0,31.8,False,down,71.1,True,1,35.3,True,1,"{'eps_growth_yoy': np.float64(71.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.1}","{'revenue_growth_yoy': np.float64(35.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-6.8), 'rs_6m': np.float64(-0.5), 'rs_line_percentile': 31.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 59.1, 'debt_to_equity': 1.32, 'current_ratio': 1.14, 'operating_margin_pct': 13.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 11.4}",154.48,170826186752,Consumer Cyclical,Apparel Retail,1.0,2.7,False,165.82,-6.8,5.0,False,172.17,193.0,107.0,18.0,strong_buy,11.4,138.35,-10.4,135.87,-12.0,2.28,3.52,1.24,33.9,1.92,1.32,True,-1.48,99.6,27.9,12.0,2026-05-20,False,True,7.0,NEUTRAL,4.14,36.2,0.98,16.6,0.4,0.02,-16.2,2026-05-08T07:07:50.114137
MSI,"Motorola Solutions, Inc.",78.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,47.6,65.0,65.0,35.0,27.2,False,down,50.9,True,1,33.7,True,1,"{'eps_growth_yoy': np.float64(50.9), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': np.float64(33.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-3.3), 'rs_6m': np.float64(1.9), 'rs_line_percentile': 27.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 104.2, 'debt_to_equity': 4.02, 'current_ratio': 1.04, 'operating_margin_pct': 27.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.7}",433.2,71999406080,Technology,Communication Equipment,1.7,2.5,False,492.22,-12.0,4.0,False,505.45,540.0,470.0,11.0,buy,16.7,223.57,-48.4,123.9,-71.4,2.77,12.01,1.12,37.1,4.84,1.12,True,-1.6,8.8,8.6,,,False,False,6.0,NEUTRAL,3.95,161.2,2.76,17.0,,,,2026-05-08T07:02:29.108396
AON,Aon plc,78.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,36.0,80.0,65.0,15.0,3.9,False,down,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': np.float64(21.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-14.3), 'rs_6m': np.float64(-16.6), 'rs_line_percentile': 3.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.5}",313.59,66975592448,Financial Services,Insurance Brokers,1.1,1.8,False,381.0,-17.7,1.0,False,387.16,436.0,298.0,19.0,buy,23.5,597.35,90.5,493.76,57.5,4.99,15.65,1.05,16.4,3.28,0.76,True,-1.87,7.4,19.0,77.0,2026-07-24,False,False,8.0,STRONG,6.85,141.9,0.54,30.1,,,,2026-05-08T07:04:08.699055
TW,Tradeweb Markets Inc.,77.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,36.0,85.0,65.0,15.0,5.5,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': np.float64(33.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': np.float64(20.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-7.6), 'rs_6m': np.float64(-2.6), 'rs_line_percentile': 5.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.5}",110.45,24080973824,Financial Services,Capital Markets,1.8,1.6,False,149.25,-26.0,1.0,False,136.43,197.0,112.0,14.0,buy,23.5,,,121.5,10.0,,,0.51,12.4,0.56,0.39,True,-0.65,636.1,27.4,83.0,2026-07-30,False,False,8.0,STRONG,5.25,57.1,0.62,32.7,,,,2026-05-08T07:04:01.215028
WST,"West Pharmaceutical Services, I",76.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,74.6,95.0,60.0,80.0,84.9,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': np.float64(5.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(23.2), 'rs_6m': np.float64(5.3), 'rs_line_percentile': 84.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.6}",322.01,22749231104,Healthcare,Medical Instruments & Supplies,4.4,3.2,False,323.63,-0.5,7.0,True,349.85,400.0,310.0,13.0,buy,8.6,165.47,-48.6,224.1,-30.4,1.21,3.9,0.27,11.5,0.88,0.25,True,-1.32,336.2,56.1,76.0,2026-07-23,False,False,7.0,NEUTRAL,2.67,19.0,0.6,51.5,,,,2026-05-08T07:05:14.444814
ICE,Intercontinental Exchange Inc.,75.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,36.0,75.0,65.0,15.0,4.1,False,down,66.0,True,2,12.4,True,2,"{'eps_growth_yoy': np.float64(66.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}","{'revenue_growth_yoy': np.float64(12.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-13.5), 'rs_6m': np.float64(-1.1), 'rs_line_percentile': 4.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 28.5}",156.11,88282161152,Financial Services,Financial Data & Stock Exchanges,1.4,2.3,False,189.35,-17.6,1.0,False,200.67,251.0,174.0,15.0,strong_buy,28.5,280.7,79.8,206.1,32.0,4.24,6.62,1.33,28.5,2.08,1.23,True,-1.93,7.5,79.7,83.0,2026-07-30,False,False,8.0,STRONG,4.75,118.3,0.22,22.5,,,,2026-05-08T07:04:59.790232
BN,Brookfield Corporation,75.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,44.0,65.0,65.0,35.0,37.5,False,down,917.8,True,1,12.3,True,2,"{'eps_growth_yoy': np.float64(917.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 1.7}","{'revenue_growth_yoy': np.float64(12.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-3.2), 'rs_6m': np.float64(-6.9), 'rs_line_percentile': 37.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 2.0, 'debt_to_equity': 1.64, 'current_ratio': 1.26, 'operating_margin_pct': 29.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.5}",46.51,104048861184,Financial Services,Asset Management,,3.0,False,49.57,-6.2,5.0,False,53.7,63.0,31.0,10.0,buy,15.5,,,14.7,-68.4,-4.44,-2.07,0.6,49.0,0.28,0.88,True,-0.59,1.3,56.3,6.0,2026-05-14,True,False,6.0,NEUTRAL,4.45,12.9,0.1,30.6,0.8,0.03,-29.8,2026-05-08T07:09:42.965312
