ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,14,"Opciones TIER2 (q=45): VALUE weak (54pts), FCF 5.5% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.5% vs media sector 4.4%)",2026-06-29
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 7/7) | Piotroski fuerte (7.0/9),2026-06-29
AJG,CAUTION,-9,Thesis drift MEDIUM: Score cayó 17pts en 41d (45→28) | Caro vs peers en Financial Services (FCF rank 11/11),2026-06-29
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-29
ASAZY,CAUTION,2,Thesis drift MEDIUM: Score cayó 20pts en 41d (65→45) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.4% vs media sector 6.2%),2026-06-29
ATLKY,BEST,9,Mejor FCF en Industrials (21.9% vs media sector 6.2%) | EPS revision UP: EPS consensus ↑2.2% (0.66→0.67),2026-06-29
AUTO.L,AVOID,-7,Thesis drift HIGH (41d): Score cayó 14pts en 41d (59→45) | Mejor FCF en Communication Services (6.3% vs media sector 5.5%),2026-06-29
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 24),2026-06-29
CB,BEST,5,Mejor FCF en Financial Services (9.8% vs media sector 6.1%),2026-06-29
CHD,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Consumer Defensive (4.8% vs media sector 3.5%),2026-06-29
CNI,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓13.6% (0.17→0.15); Revenue estimate ↓2.2%,2026-06-29
COST,CAUTION,-6,Thesis drift MEDIUM: Score cayó 16pts en 41d (38→22) | Caro vs peers en Consumer Defensive (FCF rank 10/12) | Piotroski fuerte (7.0/9),2026-06-29
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 18pts en 41d (44→25) | Caro vs peers en Industrials (FCF rank 17/20) | Piotroski fuerte (8.0/9),2026-06-29
EXPN.L,CAUTION,0,Señal salida MEDIUM: Score cayó 23pts (67 → 44) | Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (4.1% vs media sector 6.2%),2026-06-29
FDS,WATCH,6,Short squeeze MEDIUM: 16.9% short · Short elevado (16.9% del float); Piotroski 6/9 — calidad mejorando,2026-06-29
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 19/20) | Piotroski fuerte (8.0/9),2026-06-29
HESAY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.7% (6.11→5.95); Analistas: +2 (0→2),2026-06-29
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-06-29
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 11/12) | Smart money: 1 HF + 0 insiders (conv 36) | Piotroski fuerte (7.0/9),2026-06-29
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-06-29
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 10/11) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (7.0/9),2026-06-29
MKC,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.3% (3.96→4.17); Analistas: -14 (14→0),2026-06-29
MSCI,WATCH,3,Piotroski fuerte (8.0/9),2026-06-29
PAYX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑10.8% (6.32→7.00),2026-06-29
PGR,BEST,5,Mejor FCF en Financial Services (12.3% vs media sector 6.1%),2026-06-29
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 7/7) | Piotroski fuerte (9.0/9),2026-06-29
RELX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑12.2% (1.95→2.19),2026-06-29
SAP,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓6.2% (10.40→9.75),2026-06-29
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-06-29
SYK,BEST,5,Mejor FCF en Healthcare (3.6% vs media sector 2.4%),2026-06-29
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-06-29
TMO,BEST,5,Mejor FCF en Healthcare (2.9% vs media sector 2.4%),2026-06-29
V,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 36),2026-06-29
VRSN,CAUTION,5,Thesis drift MEDIUM: Score cayó 19pts en 41d (44→25) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (8.0/9),2026-06-29
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 16/20) | Piotroski fuerte (8.0/9),2026-06-29
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 12/12) | Piotroski fuerte (7.0/9),2026-06-29
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 8/9) | Piotroski fuerte (7.0/9),2026-06-29
