ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AJG,Arthur J. Gallagher & Co.,80.8,🏆 ELITE,🟢 Elite,100.0,100.0,46.7,70.0,60.0,35.0,36.6,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 8.3, 'rs_6m': -9.2, 'rs_line_percentile': 36.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.6}",261.23,67120959488,Financial Services,Insurance Brokers,2.7,3.6,False,316.71,-17.5,4.0,False,278.56,388.0,225.0,18.0,buy,6.6,106.23,-59.3,103.19,-60.5,1.61,4.2,1.11,42.9,2.8,1.01,True,-0.46,4.2,16.2,16.0,2026-07-30,False,True,6.0,NEUTRAL,3.17,77.9,1.08,34.1,36.1,1.06,2.0,2026-07-14T06:14:40.721823
AON,Aon plc,79.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,46.7,80.0,60.0,35.0,40.5,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 3.7, 'rs_6m': -3.5, 'rs_line_percentile': 40.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.3}",367.35,78457495552,Financial Services,Insurance Brokers,1.8,2.0,False,381.0,-3.6,3.0,False,390.42,445.0,298.0,19.0,buy,6.3,597.35,62.6,507.58,38.2,4.26,15.65,0.92,16.4,3.28,0.76,True,-1.59,7.4,19.0,15.0,2026-07-29,False,True,8.0,STRONG,6.0,141.9,0.64,32.5,31.4,0.97,-1.1,2026-07-14T06:13:57.799807
WST,"West Pharmaceutical Services, I",79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,89.0,95.0,60.0,95.0,93.0,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': 10.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 29.0, 'rs_6m': 22.3, 'rs_line_percentile': 93.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 5.4}",359.7,25411940352,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,367.66,-2.2,8.0,True,379.0,447.0,310.0,15.0,strong_buy,5.4,165.47,-54.0,227.7,-36.7,1.08,3.9,0.25,11.5,0.88,0.25,True,-1.18,336.2,56.1,9.0,2026-07-23,False,True,7.0,NEUTRAL,2.39,19.0,0.67,19.4,50.3,2.59,30.9,2026-07-14T06:15:03.340133
TECK,Teck Resources Ltd,78.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,57.6,70.0,40.0,60.0,65.8,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': 297.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': 94.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -7.5, 'rs_6m': 9.8, 'rs_line_percentile': 65.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -15.5}",58.47,28644120576,Basic Materials,Other Industrial Metals & Mining,,2.6,False,71.25,-17.9,6.0,False,49.4,68.25,33.84,3.0,hold,-15.5,,,79.8,36.5,,,0.59,13.3,0.35,0.99,True,-2.2,4.5,51.5,9.0,2026-07-23,False,True,5.0,NEUTRAL,6.85,6.5,0.14,50.3,56.9,1.13,6.6,2026-07-14T06:20:51.048868
HEI,Heico Corporation,78.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,56.7,90.0,60.0,60.0,53.1,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 7.7, 'rs_6m': -11.1, 'rs_line_percentile': 53.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.0}",344.11,48058150912,Industrials,Aerospace & Defense,1.5,1.4,False,369.48,-6.9,7.0,True,385.53,472.0,290.0,19.0,buy,12.0,544.34,58.2,168.3,-51.1,1.47,12.84,0.07,4.3,0.25,0.1,False,,9.0,48.2,42.0,2026-08-25,False,False,8.0,STRONG,2.0,52.3,1.04,30.0,40.1,1.34,10.1,2026-07-14T06:15:57.590030
ADP,"Automatic Data Processing, Inc.",77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,50.3,85.0,50.0,35.0,29.4,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 20.0, 'rs_6m': -12.6, 'rs_line_percentile': 29.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.7}",251.05,100353286144,Technology,Software - Application,4.2,4.8,False,315.98,-20.5,4.0,False,252.8,305.0,190.0,15.0,hold,0.7,239.06,-4.8,116.76,-53.5,4.73,11.88,2.81,60.5,6.8,2.04,True,-1.78,13.5,4.2,15.0,2026-07-29,False,True,8.0,STRONG,5.68,192.0,1.96,34.0,41.8,1.23,7.8,2026-07-14T06:12:09.316849
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,4.5,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -30.7, 'rs_6m': -63.4, 'rs_line_percentile': 4.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 65.9}",289.76,79260082176,Technology,Software - Application,6.1,2.4,False,813.7,-64.4,0.0,False,480.68,921.0,275.0,32.0,buy,65.9,387.99,33.9,184.79,-36.2,6.6,19.13,1.75,28.3,4.8,0.65,True,-5.16,24.8,10.7,37.0,2026-08-20,False,False,9.0,STRONG,6.4,97.0,0.99,43.0,57.5,1.34,14.5,2026-07-14T06:13:26.893759
CDNS,"Cadence Design Systems, Inc.",77.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,66.6,85.0,60.0,60.0,56.5,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': 15.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 21.7, 'rs_6m': 7.0, 'rs_line_percentile': 56.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 3.5}",377.92,104236384256,Technology,Software - Application,2.2,2.1,False,416.69,-9.3,6.0,False,391.18,470.0,275.0,25.0,strong_buy,3.5,178.28,-52.8,98.9,-73.8,1.44,5.44,,,,,True,-0.95,14.4,23.0,13.0,2026-07-27,False,True,7.0,NEUTRAL,1.55,44.0,1.75,24.1,60.7,2.52,36.6,2026-07-14T06:16:09.401551
TW,Tradeweb Markets Inc.,76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,27.0,85.0,70.0,15.0,8.2,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': 20.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -29.0, 'rs_6m': -12.3, 'rs_line_percentile': 8.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.3}",99.68,21732833280,Financial Services,Capital Markets,3.1,1.9,False,147.49,-32.4,1.0,False,129.86,201.0,105.0,14.0,buy,30.3,,,121.5,21.9,,,0.57,12.4,0.56,0.4,True,-0.72,636.1,27.4,16.0,2026-07-30,False,True,8.0,STRONG,5.85,57.1,0.55,42.5,43.5,1.02,1.0,2026-07-14T06:13:49.797402
FICO,Fair Isaac Corporation,75.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,30.3,70.0,65.0,15.0,23.5,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': 28.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 18.2, 'rs_6m': -31.8, 'rs_line_percentile': 23.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.1}",1278.25,29643776000,Technology,Software - Application,11.2,6.7,True,1998.01,-36.0,2.0,False,1534.55,2400.0,707.0,20.0,buy,20.1,1335.91,4.5,945.6,-26.0,2.46,31.5,,,,0.09,True,-6.11,7.2,69.0,15.0,2026-07-29,False,True,7.0,NEUTRAL,2.83,996.8,0.34,38.6,56.4,1.46,17.8,2026-07-14T06:14:17.528674
