ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 10/12),2026-07-15
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-15
ADP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 17pts en 44d (53→36) | Piotroski fuerte (8.0/9),2026-07-15
AI.PA,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 44d (35→21) | Piotroski fuerte (7.0/9),2026-07-15
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-15
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (45.9% vs media sector 4.6%),2026-07-15
ATLKY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-15
AUTO.L,AVOID,-7,Thesis drift HIGH (44d): Score cayó 11pts en 44d (66→55) | Mejor FCF en Communication Services (6.2% vs media sector 5.4%),2026-07-15
AXP,CAUTION,2,Thesis drift MEDIUM: Score cayó 12pts en 44d (40→28) | Smart money: 1 HF + 0 insiders (conv 23),2026-07-15
BRK-B,BEST,5,Mejor FCF en Financial Services (5.7% vs media sector 4.9%),2026-07-15
BRO,CAUTION,-1,Thesis drift MEDIUM: Score cayó 12pts en 44d (42→30) | Mejor FCF en Financial Services (6.5% vs media sector 4.9%),2026-07-15
CB,BEST,5,Mejor FCF en Financial Services (9.2% vs media sector 4.9%),2026-07-15
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-15
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 14/15) | Piotroski fuerte (7.0/9),2026-07-15
CLPBY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (0.41→0.40),2026-07-15
CME,CAUTION,-2,"Señal salida MEDIUM: Score cayó 18pts (53 → 35) | Opciones TIER2 (q=55): VALUE weak (35pts), INSIDER CONF",2026-07-15
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 12/13) | Piotroski fuerte (7.0/9),2026-07-15
CTAS,CAUTION,-8,"Señal salida MEDIUM: Earnings en 1d — alta incertidumbre, considera reducir | Caro vs peers en Industrials (FCF rank 22/27) | Piotroski fuerte (8.0/9)",2026-07-15
DBOEY,CAUTION,-14,Thesis drift MEDIUM: Score cayó 13pts en 44d (44→31) | Señal salida MEDIUM: Score cayó 24pts (55 → 31),2026-07-15
ECL,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑9.0% (10.88→11.86),2026-07-15
