Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-08-26 05:37:15,JEF,Jefferies Financial Group Inc.,Dir,"Sumitomo Mitsui Financial Group, Inc.",2026-07-15,2026-08-21,P - Purchase,54.86,5906542,8566379,324%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/JEF_d.png,reports/graphs/JEF_w.png
2026-08-26 05:37:15,SCTH,"Securetech Innovations, Inc.","Pres, CEO, 10%",Sitra J Scott,2026-08-21,2026-08-24,P - Purchase,100000.0,1000,126390,100%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/SCTH_d.png,reports/graphs/SCTH_w.png
2026-08-26 05:37:15,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-20,2026-08-24,P - Purchase,220.3,400286,112803911,88%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-08-26 05:37:15,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-18,2026-08-20,P - Purchase,220.08,378969,112403625,83%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-08-26 05:37:15,ET,Energy Transfer LP,Dir,Warren Kelcy L,2026-08-18,2026-08-20,P - Purchase,21.26,1000000,455659009,21%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/ET_d.png,reports/graphs/ET_w.png
2026-08-26 05:37:15,BABA,Alibaba Group Holding Ltd,Dir,Tsai Joseph C,2026-08-25,2026-08-25,P - Purchase,14.47,720000,117084406,10%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/BABA_d.png,reports/graphs/BABA_w.png
2026-08-26 05:37:15,BABA,Alibaba Group Holding Ltd,Dir,Tsai Joseph C,2026-08-24,2026-08-24,P - Purchase,14.29,720000,116364406,10%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/BABA_d.png,reports/graphs/BABA_w.png
2026-08-26 05:37:15,GWRS,"Global Water Resources, Inc.",Dir,Levine Jonathan L,2026-08-20,2026-08-21,P - Purchase,8.85,651618,12833334,5%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/GWRS_d.png,reports/graphs/GWRS_w.png
2026-08-26 05:37:15,SUJA,"Suja Life, Inc.",10%,"Paine Schwartz Food Chain Fund V Gp, Ltd.",2026-08-21,2026-08-25,P - Purchase,8.72,656548,10444005,5%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/SUJA_d.png,reports/graphs/SUJA_w.png
2026-08-26 05:37:15,BABA,Alibaba Group Holding Ltd,CEO,Wu Yongming,2026-08-24,2026-08-24,P - Purchase,14.24,350000,13792418,4%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/BABA_d.png,reports/graphs/BABA_w.png
2026-08-26 05:37:15,PAM,Pampa Energy Inc.,"Dir, 10%",Mindlin Marcos Marcelo,2026-08-18,2026-08-20,P - Purchase,3.34,1299925,21355592,4%,OpenInsider.com,2026-08-26 05:37:15,reports/graphs/PAM_d.png,reports/graphs/PAM_w.png
