ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ABT,EXIT,-7,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision STRONG_UP: EPS consensus ↑26.2% (5.57→7.03); Revenue estimate ↑1.7%,2026-07-23
ADP,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓11.8% (13.55→11.95),2026-07-23
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 4/4) | Piotroski fuerte (7.0/9),2026-07-23
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-23
ASAZY,BEST,12,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (47.4% vs media sector 6.7%) | EPS revision UP: EPS consensus ↑2.8% (1.04→1.07); Revenue estimate ↑2.9%,2026-07-23
ATLKY,CAUTION,5,Señal salida MEDIUM: Score cayó 15pts (59 → 43) | Mejor FCF en Industrials (26.0% vs media sector 6.7%) | EPS revision STRONG_UP: EPS consensus ↑5.8% (0.67→0.71); Revenue estimate ↑6.4%,2026-07-23
AUTO.L,AVOID,-12,Thesis drift HIGH (45d): Score cayó 23pts en 45d (76→54),2026-07-23
BRO,BEST,5,Mejor FCF en Financial Services (6.7% vs media sector 5.0%),2026-07-23
CB,BEST,5,Mejor FCF en Financial Services (9.2% vs media sector 5.0%),2026-07-23
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-23
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 12/13) | Piotroski fuerte (7.0/9),2026-07-23
CME,CAUTION,-2,"Señal salida MEDIUM: Earnings en 0d — alta incertidumbre, considera reducir | Opciones TIER2 (q=55): VALUE weak (48pts), INSIDER CONF",2026-07-23
CNI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 17pts en 45d (43→26) | Piotroski fuerte (7.0/9),2026-07-23
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-07-23
CTAS,CAUTION,-4,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision UP: EPS consensus ↑3.0% (6.76→6.96); Revenue estimate ↑3.2%,2026-07-23
DBOEY,CAUTION,-8,"Señal salida MEDIUM: Earnings en 0d — alta incertidumbre, considera reducir",2026-07-23
ETN,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑4.5% (13.44→14.05),2026-07-23
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.8% vs media sector 6.7%),2026-07-23
FAST,REVISION_UP,8,Caro vs peers en Industrials (FCF rank 19/19) | Piotroski fuerte (8.0/9) | EPS revision STRONG_UP: EPS consensus ↑6.0% (1.23→1.31); Revenue estimate ↑4.2%,2026-07-23
FDS,BEST,11,Short squeeze MEDIUM: 17.1% short · Short elevado (17.1% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.1% vs media sector 5.0%),2026-07-23
HEI,WATCH,7,Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑2.4% (7.67→7.85); Analistas: +21 (0→21),2026-07-23
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-23
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 7/8) | Piotroski fuerte (8.0/9),2026-07-23
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.8% vs media sector 11.7%),2026-07-23
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-23
KO,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (7.0/9),2026-07-23
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-23
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-23
MCO,CONFIRM,10,"Caro vs peers en Financial Services (FCF rank 13/13) | Smart money: 1 HF + 0 insiders (conv 34) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-07-23
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.1% vs media sector 4.0%),2026-07-23
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 12/13) | Piotroski fuerte (8.0/9),2026-07-23
NDAQ,CAUTION,-8,"Señal salida MEDIUM: Earnings en 1d — alta incertidumbre, considera reducir | Caro vs peers en Financial Services (FCF rank 11/13) | Piotroski fuerte (9.0/9)",2026-07-23
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-23
ORLY,WATCH,3,Piotroski fuerte (7.0/9),2026-07-23
PGR,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓5.1% (17.10→16.22),2026-07-23
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 8/8) | Piotroski fuerte (9.0/9),2026-07-23
ROP,CAUTION,5,"Thesis drift MEDIUM: Score cayó 17pts en 45d (47→29) | Opciones TIER2 (q=45): VALUE weak (29pts), FCF 6.1% | Mejor FCF en Technology (6.1% vs media sector 11.7%)",2026-07-23
SAP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.5% (9.75→10.49),2026-07-23
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 17/19),2026-07-23
SHW,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.7% (13.58→14.35),2026-07-23
SPGI,CAUTION,-5,Señal salida MEDIUM: Score cayó 29pts (61 → 32) | Piotroski fuerte (7.0/9),2026-07-23
SYK,CAUTION,-8,Señal salida MEDIUM: Score cayó 20pts (54 → 34),2026-07-23
TNE.AX,WATCH,-3,Caro vs peers en Technology (FCF rank 11/13),2026-07-23
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-23
TW,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.3% (4.34→4.25),2026-07-23
