ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AJG,Arthur J. Gallagher & Co.,80.8,🏆 ELITE,🟢 Elite,100.0,100.0,46.7,70.0,60.0,35.0,30.8,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 4.4, 'rs_6m': -13.0, 'rs_line_percentile': 30.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.4}",248.22,0,Financial Services,Insurance Brokers,2.7,3.6,False,315.48,-21.3,4.0,False,281.39,388.0,225.0,18.0,buy,13.4,,,98.17,-60.5,,,1.1,42.9,2.8,1.01,False,,4.2,16.2,8.0,2026-07-30,False,True,6.0,NEUTRAL,3.31,77.9,1.03,39.1,0.8,0.02,-38.3,2026-07-22T06:31:59.852754
AON,Aon plc,79.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,46.7,80.0,60.0,35.0,34.8,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 0.9, 'rs_6m': -4.9, 'rs_line_percentile': 34.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.4}",359.4,76759556096,Financial Services,Insurance Brokers,1.8,2.0,False,381.0,-5.7,3.0,False,393.11,445.0,327.0,19.0,buy,9.4,597.35,66.2,488.88,36.0,4.35,15.65,0.9,16.4,3.28,0.76,True,-1.63,7.4,19.0,7.0,2026-07-29,True,False,8.0,STRONG,6.12,141.9,0.62,33.7,0.2,0.01,-33.5,2026-07-22T06:31:19.833590
TECK,Teck Resources Ltd,79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,57.6,70.0,50.0,60.0,61.0,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': 297.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': 94.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -6.2, 'rs_6m': 2.5, 'rs_line_percentile': 61.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -6.8}",56.83,27840694272,Basic Materials,Other Industrial Metals & Mining,,2.6,False,71.25,-20.2,6.0,False,52.97,68.49,36.1,4.0,hold,-6.8,,,83.1,46.2,,,0.65,13.3,0.35,0.99,True,-2.27,4.5,51.5,1.0,2026-07-23,True,False,5.0,NEUTRAL,7.15,6.5,0.13,49.5,6.3,0.13,-43.2,2026-07-22T06:37:07.237496
WST,"West Pharmaceutical Services, I",79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,89.0,95.0,60.0,95.0,92.9,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': 10.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 24.3, 'rs_6m': 32.6, 'rs_line_percentile': 92.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 6.3}",359.24,25379440640,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,367.66,-2.3,8.0,True,382.0,447.0,310.0,15.0,strong_buy,6.3,165.47,-53.9,228.6,-36.4,1.09,3.9,0.25,11.5,0.88,0.25,True,-1.19,336.2,56.1,1.0,2026-07-23,True,False,7.0,NEUTRAL,2.39,19.0,0.67,20.2,0.2,0.01,-20.0,2026-07-22T06:32:21.618144
HEI,Heico Corporation,79.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,60.3,90.0,60.0,60.0,50.5,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 16.8, 'rs_6m': -12.2, 'rs_line_percentile': 50.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.6}",340.4,0,Industrials,Aerospace & Defense,1.5,1.4,False,369.48,-7.9,7.0,True,386.53,472.0,290.0,19.0,buy,13.6,,,167.4,-50.8,,,0.07,4.3,0.25,0.1,False,,9.0,48.2,34.0,2026-08-25,False,False,8.0,STRONG,2.03,52.3,1.02,23.1,,,,2026-07-22T06:33:14.178879
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,4.6,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -34.6, 'rs_6m': -55.8, 'rs_line_percentile': 4.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 63.4}",289.92,79303852032,Technology,Software - Application,6.1,2.4,False,813.7,-64.4,0.0,False,473.68,921.0,250.0,33.0,buy,63.4,387.99,33.8,173.13,-40.3,6.6,19.13,1.63,28.3,4.8,0.65,True,-5.15,24.8,10.7,29.0,2026-08-20,False,False,9.0,STRONG,6.4,97.0,0.99,44.2,,,,2026-07-22T06:30:48.490781
ADP,"Automatic Data Processing, Inc.",77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,50.3,85.0,50.0,35.0,26.5,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 15.7, 'rs_6m': -13.0, 'rs_line_percentile': 26.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 2.9}",246.22,98422571008,Technology,Software - Application,4.2,4.8,False,315.98,-22.1,4.0,False,253.47,305.0,190.0,15.0,hold,2.9,239.06,-2.9,108.57,-55.9,4.83,11.88,2.66,60.5,6.8,2.04,True,-1.82,13.5,4.2,7.0,2026-07-29,True,False,8.0,STRONG,5.79,192.0,1.92,36.9,,,,2026-07-22T06:29:35.292575
TW,Tradeweb Markets Inc.,76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,27.0,85.0,70.0,15.0,5.3,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': 20.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -21.5, 'rs_6m': -16.9, 'rs_line_percentile': 5.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 32.1}",97.29,0,Financial Services,Capital Markets,3.1,1.9,False,147.49,-34.0,1.0,False,128.5,201.0,105.0,14.0,buy,32.1,,,117.6,20.9,,,0.56,12.4,0.56,0.4,False,,636.1,27.4,8.0,2026-07-30,False,True,8.0,STRONG,6.0,57.1,0.54,43.1,,,,2026-07-22T06:31:11.260629
FICO,Fair Isaac Corporation,75.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,30.3,70.0,65.0,15.0,19.0,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': 28.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 11.8, 'rs_6m': -28.9, 'rs_line_percentile': 19.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.0}",1227.34,28463126528,Technology,Software - Application,11.2,6.7,True,1998.01,-38.6,2.0,False,1534.55,2400.0,707.0,20.0,buy,25.0,1335.91,8.8,920.4,-25.0,2.57,31.5,,,,0.09,True,-6.36,7.2,69.0,7.0,2026-07-29,True,False,7.0,NEUTRAL,2.93,996.8,0.33,38.7,0.2,0.01,-38.5,2026-07-22T06:31:38.526389
CBOE,"Cboe Global Markets, Inc.",75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,95.0,50.0,35.0,29.5,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -14.7, 'rs_6m': -9.6, 'rs_line_percentile': 29.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.6}",274.4,28716998656,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-26.1,3.0,False,308.93,375.0,258.0,14.0,hold,12.6,406.47,48.1,351.3,28.0,3.49,9.58,1.04,23.8,2.88,1.29,True,-0.27,33.8,21.8,9.0,2026-07-31,False,True,8.0,STRONG,5.75,70.3,0.34,39.6,0.4,0.01,-39.2,2026-07-22T06:35:01.325926
