Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,848.82,703.58,952.75,20.642997242673186,41.57149383280031,🟡,CERCA,251,2025-07-18 07:49:24
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2700.2,1861.2,2720.4,45.07844401461421,25.19741564967687,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAF,Dow Jones U.S. Delivery Services Index,1049.0,916.9,1417.0,14.40724179299815,46.48526077097503,🟡,CERCA,251,2025-07-18 07:49:24
DJUSAG,Dow Jones U.S. Asset Managers Index,405.73,273.77,416.27,48.20104467253535,27.208433413397344,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1448.4,913.78,1450.13,58.50642386570073,25.335094090458938,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAL,Dow Jones U.S. Aluminum Index,100.4,73.62,163.19,36.375984786742734,52.26438188494491,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAM,Dow Jones U.S. Medical Equipment Index,2913.5,2553.2,3151.1,14.111702960990138,64.70352564102566,🟡,CERCA,251,2025-07-18 07:49:24
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1223.37,768.67,1748.7,59.15412335592647,51.48420044685605,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAR,Dow Jones U.S. Airlines Index,225.48,126.73,259.72,77.92156553302296,20.063640931167328,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAS,Dow Jones U.S. Aerospace Index,2928.9,1883.9,2956.3,55.4700355645204,22.53939934582212,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAT,Dow Jones U.S. Auto Parts Index,385.95,288.25,441.96,33.89418907198612,34.61397058823535,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAU,Dow Jones U.S. Automobiles Index,1105.25,666.09,1613.6,65.93103034124516,51.927458306752946,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSAV,Dow Jones U.S. Media Agencies Index,503.57,346.44,702.93,45.35561713428011,22.83627342888643,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1268.3,962.0,1293.1,31.83991683991684,46.23015873015877,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2384.1,1876.9,2557.1,27.023283073152527,31.76795580110489,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,116.57,104.12,152.72,11.957356895889347,44.699011680143755,🟡,CERCA,251,2025-07-18 07:49:24
DJUSBK,Dow Jones U.S. Banks Index,737.06,520.01,752.87,41.7395819311167,42.757702937864686,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSBS,Dow Jones U.S. Basic Resources Index,384.86,274.91,398.98,39.99490742424793,48.14189189189188,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSBT,Dow Jones U.S. Biotechnology Index,2602.8,2297.4,3119.9,13.293288064768873,43.16360816748513,🟡,CERCA,251,2025-07-18 07:49:24
DJUSBV,Dow Jones U.S. Beverages Index,958.16,875.4,1070.16,9.45396390221613,28.527635856943846,🟢,OPORTUNIDAD,251,2025-07-18 07:49:24
DJUSCA,Dow Jones U.S. Gambling Index,748.47,513.6,765.15,45.73014018691588,18.40198321891684,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,741.56,647.09,855.73,14.599205674635662,44.905510770450704,🟡,CERCA,251,2025-07-18 07:49:24
DJUSCH,Dow Jones U.S. Chemicals Index,2015.62,1424.81,2050.51,41.465879661147795,26.823584246096488,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSCM,Dow Jones U.S. Personal Products Index,429.87,345.1,483.97,24.563894523326564,38.02641802641798,🟡,CERCA,251,2025-07-18 07:49:24
DJUSCN,Dow Jones U.S. Construction & Materials Index,1992.27,1484.39,2065.78,34.21472793538085,29.169414988076582,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSCP,Dow Jones U.S. Containers & Packaging Index,474.17,397.01,541.01,19.435278708344885,33.0617172174438,🟡,CERCA,251,2025-07-18 07:49:24
DJUSCR,Dow Jones U.S. Computer Hardware Index,10555.5,8364.8,12829.5,26.189508416220363,31.142396743278724,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2761.1,2537.0,3402.3,8.83326763894363,73.12398042414364,🟢,OPORTUNIDAD,251,2025-07-18 07:49:24
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2334.62,1652.5,2354.08,41.27806354009076,35.00247446798939,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1106.51,863.05,1218.81,28.209257864550146,38.87380191693287,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSDB,Dow Jones U.S. Brewers Index,513.9,479.19,659.78,7.243473361297184,24.516752577319565,🟢,OPORTUNIDAD,251,2025-07-18 07:49:24
DJUSDN,Dow Jones U.S. Defense Index,748.02,598.11,775.57,25.06395144705823,37.07968678028561,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1602.4,1174.85,1607.63,36.391879814444415,39.09114216126136,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,912.53,683.22,966.01,33.5631275431047,25.93680372695971,🔴,FUERTE,251,2025-07-18 07:49:24
DJUSDT,Dow Jones U.S. Diversified REITs Index,52.69,45.49,56.83,15.827654429544946,61.88925081433229,🟡,CERCA,251,2025-07-18 07:49:24
DJUSDV,Dow Jones U.S. Computer Services Index,287.88,219.72,304.29,31.0212998361551,70.0202565833897,🔴,FUERTE,251,2025-07-18 07:49:24
