ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,961.83,5207359.0,0.17,13,8,2026-06-04,2026-06-05,0,21,4444535.0,762824.0,🟢,"[{'type': 'CALL', 'strike': 950.0, 'volume': 534.0, 'oi': 0, 'vol_oi_ratio': 534.0, 'last_price': 16.2, 'premium': 865079.9999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 960.0, 'volume': 667.0, 'oi': 0, 'vol_oi_ratio': 667.0, 'last_price': 10.19, 'premium': 679673.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 970.0, 'volume': 1126.0, 'oi': 0, 'vol_oi_ratio': 1126.0, 'last_price': 6.0, 'premium': 675600.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 950.0, 'volume': 591.0, 'oi': 0, 'vol_oi_ratio': 591.0, 'last_price': 4.37, 'premium': 258267.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 960.0, 'volume': 216.0, 'oi': 0, 'vol_oi_ratio': 216.0, 'last_price': 8.8, 'premium': 190080.00000000003, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 945.0, 'volume': 404.0, 'oi': 0, 'vol_oi_ratio': 404.0, 'last_price': 3.05, 'premium': 123219.99999999999, 'itm': False, 'implied_volatility': 0.062509375}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,427.34,40623819.0,0.96,27,24,2026-06-04,2026-06-05,0,51,20779295.0,19844524.0,🟡,"[{'type': 'CALL', 'strike': 430.0, 'volume': 11613, 'oi': 0, 'vol_oi_ratio': 11613, 'last_price': 3.75, 'premium': 4354875.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 435.0, 'volume': 18828, 'oi': 0, 'vol_oi_ratio': 18828, 'last_price': 2.2, 'premium': 4142160.0000000005, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 425.0, 'volume': 3632, 'oi': 0, 'vol_oi_ratio': 3632, 'last_price': 6.1, 'premium': 2215519.9999999995, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 435.0, 'volume': 2459, 'oi': 0, 'vol_oi_ratio': 2459, 'last_price': 9.55, 'premium': 2348345.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 442.5, 'volume': 1206, 'oi': 0, 'vol_oi_ratio': 1206, 'last_price': 15.99, 'premium': 1928393.9999999998, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 430.0, 'volume': 2945, 'oi': 0, 'vol_oi_ratio': 2945, 'last_price': 6.2, 'premium': 1825900.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
INTU,Intuit Inc.,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,311.44,2851990.0,4.19,8,8,2026-06-04,2026-06-05,0,16,549137.0,2302853.0,🔴,"[{'type': 'CALL', 'strike': 315.0, 'volume': 457.0, 'oi': 0, 'vol_oi_ratio': 457.0, 'last_price': 5.0, 'premium': 228500.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 322.5, 'volume': 526.0, 'oi': 0, 'vol_oi_ratio': 526.0, 'last_price': 2.34, 'premium': 123083.99999999999, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 320.0, 'volume': 185.0, 'oi': 0, 'vol_oi_ratio': 185.0, 'last_price': 3.2, 'premium': 59200.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 395.0, 'volume': 215.0, 'oi': 0, 'vol_oi_ratio': 215.0, 'last_price': 79.3, 'premium': 1704950.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 330.0, 'volume': 111.0, 'oi': 0, 'vol_oi_ratio': 111.0, 'last_price': 19.2, 'premium': 213119.99999999997, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 312.5, 'volume': 235.0, 'oi': 0, 'vol_oi_ratio': 235.0, 'last_price': 6.1, 'premium': 143350.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,116.89,7233257.0,0.12,10,6,2026-06-04,2026-06-05,0,16,6467587.0,765670.0,🟢,"[{'type': 'CALL', 'strike': 117.0, 'volume': 15192, 'oi': 0, 'vol_oi_ratio': 15192, 'last_price': 1.06, 'premium': 1610352.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'CALL', 'strike': 115.0, 'volume': 5351, 'oi': 0, 'vol_oi_ratio': 5351, 'last_price': 2.45, 'premium': 1310995.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 116.0, 'volume': 7440, 'oi': 0, 'vol_oi_ratio': 7440, 'last_price': 1.57, 'premium': 1168080.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 119.0, 'volume': 1323.0, 'oi': 0, 'vol_oi_ratio': 1323.0, 'last_price': 2.37, 'premium': 313551.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 117.0, 'volume': 1294.0, 'oi': 0, 'vol_oi_ratio': 1294.0, 'last_price': 1.02, 'premium': 131988.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 116.0, 'volume': 1846.0, 'oi': 0, 'vol_oi_ratio': 1846.0, 'last_price': 0.62, 'premium': 114452.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
VEEV,Veeva Systems Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,178.72,6214554.0,0.32,12,12,2026-06-04,2026-06-18,13,24,4693247.0,1521307.0,🟢,"[{'type': 'CALL', 'strike': 200.0, 'volume': 1293.0, 'oi': 0, 'vol_oi_ratio': 1293.0, 'last_price': 6.5, 'premium': 840450.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 175.0, 'volume': 465.0, 'oi': 0, 'vol_oi_ratio': 465.0, 'last_price': 15.0, 'premium': 697500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 190.0, 'volume': 721.0, 'oi': 0, 'vol_oi_ratio': 721.0, 'last_price': 9.32, 'premium': 671972.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 160.0, 'volume': 862.0, 'oi': 0, 'vol_oi_ratio': 862.0, 'last_price': 4.9, 'premium': 422380.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'PUT', 'strike': 170.0, 'volume': 286.0, 'oi': 0, 'vol_oi_ratio': 286.0, 'last_price': 8.5, 'premium': 243100.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 175.0, 'volume': 208.0, 'oi': 0, 'vol_oi_ratio': 208.0, 'last_price': 10.97, 'premium': 228176.00000000003, 'itm': False, 'implied_volatility': 0.0312596875}]"
LIN,Linde plc,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,507.57,3312525.0,0.07,5,2,2026-06-04,2026-06-18,13,7,3107406.0,205119.0,🟢,"[{'type': 'CALL', 'strike': 410.0, 'volume': 150.0, 'oi': 0, 'vol_oi_ratio': 150.0, 'last_price': 97.2, 'premium': 1458000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 430.0, 'volume': 120.0, 'oi': 0, 'vol_oi_ratio': 120.0, 'last_price': 76.8, 'premium': 921600.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 440.0, 'volume': 103.0, 'oi': 0, 'vol_oi_ratio': 103.0, 'last_price': 67.8, 'premium': 698340.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 500.0, 'volume': 207.0, 'oi': 0, 'vol_oi_ratio': 207.0, 'last_price': 7.53, 'premium': 155871.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 480.0, 'volume': 216.0, 'oi': 0, 'vol_oi_ratio': 216.0, 'last_price': 2.28, 'premium': 49247.99999999999, 'itm': False, 'implied_volatility': 0.062509375}]"
MA,Mastercard Incorporated,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,471.55,1377777.0,0.33,4,5,2026-06-04,2026-06-05,0,9,1035510.0,342267.0,🟢,"[{'type': 'CALL', 'strike': 475.0, 'volume': 1496.0, 'oi': 0, 'vol_oi_ratio': 1496.0, 'last_price': 3.11, 'premium': 465255.99999999994, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 477.5, 'volume': 1462.0, 'oi': 0, 'vol_oi_ratio': 1462.0, 'last_price': 2.43, 'premium': 355266.00000000006, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 470.0, 'volume': 254.0, 'oi': 0, 'vol_oi_ratio': 254.0, 'last_price': 6.6, 'premium': 167640.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 480.0, 'volume': 165.0, 'oi': 0, 'vol_oi_ratio': 165.0, 'last_price': 9.47, 'premium': 156255.00000000003, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 475.0, 'volume': 172.0, 'oi': 0, 'vol_oi_ratio': 172.0, 'last_price': 5.9, 'premium': 101480.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 465.0, 'volume': 213.0, 'oi': 0, 'vol_oi_ratio': 213.0, 'last_price': 1.72, 'premium': 36636.0, 'itm': False, 'implied_volatility': 0.062509375}]"
ZTS,Zoetis Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,77.59,3948720.0,34.27,2,3,2026-06-04,2026-06-18,13,5,111960.0,3836760.0,🔴,"[{'type': 'CALL', 'strike': 80.0, 'volume': 513, 'oi': 0, 'vol_oi_ratio': 513, 'last_price': 1.9, 'premium': 97470.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 85.0, 'volume': 322, 'oi': 0, 'vol_oi_ratio': 322, 'last_price': 0.45, 'premium': 14490.0, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 100.0, 'volume': 882.0, 'oi': 0, 'vol_oi_ratio': 882.0, 'last_price': 21.4, 'premium': 1887480.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 110.0, 'volume': 448.0, 'oi': 0, 'vol_oi_ratio': 448.0, 'last_price': 30.9, 'premium': 1384320.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 95.0, 'volume': 321.0, 'oi': 0, 'vol_oi_ratio': 321.0, 'last_price': 17.6, 'premium': 564960.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
PG,Procter & Gamble Company (The),BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,140.19,752558.0,0.29,4,3,2026-06-04,2026-06-05,0,7,581153.0,171405.0,🟢,"[{'type': 'CALL', 'strike': 139.0, 'volume': 2269.0, 'oi': 0, 'vol_oi_ratio': 2269.0, 'last_price': 1.7, 'premium': 385730.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 140.0, 'volume': 1253.0, 'oi': 0, 'vol_oi_ratio': 1253.0, 'last_price': 1.23, 'premium': 154119.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 141.0, 'volume': 304.0, 'oi': 0, 'vol_oi_ratio': 304.0, 'last_price': 1.0, 'premium': 30400.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 152.5, 'volume': 201.0, 'oi': 0, 'vol_oi_ratio': 201.0, 'last_price': 5.75, 'premium': 115575.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 144.0, 'volume': 142.0, 'oi': 0, 'vol_oi_ratio': 142.0, 'last_price': 2.81, 'premium': 39902.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 140.0, 'volume': 181.0, 'oi': 0, 'vol_oi_ratio': 181.0, 'last_price': 0.88, 'premium': 15928.0, 'itm': False, 'implied_volatility': 0.007822421875}]"
SYK,Stryker Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,295.0,2822980.0,999.0,0,2,2026-06-04,2026-06-18,13,2,0.0,2822980.0,🔴,[],"[{'type': 'PUT', 'strike': 410.0, 'volume': 200.0, 'oi': 0, 'vol_oi_ratio': 200.0, 'last_price': 123.14, 'premium': 2462800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 330.0, 'volume': 145.0, 'oi': 0, 'vol_oi_ratio': 145.0, 'last_price': 24.84, 'premium': 360180.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
