Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,851.93,703.58,952.75,21.08502231444895,40.83006169377457,🟡,CERCA,250,2025-07-21 07:54:20
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2703.8,1861.2,2730.8,45.27186761229315,29.783623249893793,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAF,Dow Jones U.S. Delivery Services Index,1041.4,916.9,1398.3,13.578361871523626,54.335961188599136,🟡,CERCA,250,2025-07-21 07:54:20
DJUSAG,Dow Jones U.S. Asset Managers Index,404.62,273.77,416.27,47.79559484238596,30.315848843767583,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1455.87,913.78,1460.5,59.32390728621768,24.572526416906882,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAL,Dow Jones U.S. Aluminum Index,103.61,73.62,163.19,40.736212985601725,41.873560276426936,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAM,Dow Jones U.S. Medical Equipment Index,2922.9,2553.2,3151.1,14.479868400438678,66.51565074135087,🟡,CERCA,250,2025-07-21 07:54:20
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1255.44,768.67,1748.7,63.32626484707353,46.35347960694574,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAR,Dow Jones U.S. Airlines Index,226.29,126.73,259.72,78.5607196401799,20.787784140204778,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAS,Dow Jones U.S. Aerospace Index,2938.6,1883.9,2969.8,55.98492488985614,27.187948350071707,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAT,Dow Jones U.S. Auto Parts Index,378.75,288.25,436.25,31.39635732870772,44.817493112947695,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAU,Dow Jones U.S. Automobiles Index,1137.26,666.09,1613.6,70.73668723445779,46.49004387445156,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSAV,Dow Jones U.S. Media Agencies Index,504.21,346.44,702.93,45.5403533079321,24.973624717407688,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1263.3,962.0,1293.1,31.320166320166315,51.30136986301369,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2382.7,1876.9,2557.1,26.948691992114643,35.62418442801214,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,116.93,104.12,152.72,12.303111794083751,44.69901168014373,🟡,CERCA,250,2025-07-21 07:54:20
DJUSBK,Dow Jones U.S. Banks Index,741.26,520.01,752.87,42.54725870656333,39.3278837420527,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSBS,Dow Jones U.S. Basic Resources Index,387.19,274.91,398.98,40.84245753155577,39.51072386058984,🔴,FUERTE,250,2025-07-21 07:54:20
DJUSBT,Dow Jones U.S. Biotechnology Index,2561.9,2297.4,3119.9,11.51301471228345,46.470301850048685,🟡,CERCA,250,2025-07-21 07:54:20
DJUSBV,Dow Jones U.S. Beverages Index,947.8,875.4,1070.16,8.270504912040208,38.2331037050829,🟢,OPORTUNIDAD,250,2025-07-21 07:54:20
DJUSCA,Dow Jones U.S. Gambling Index,746.47,513.6,765.15,45.340732087227416,22.580303190925434,🔴,FUERTE,250,2025-07-21 07:54:20
