Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,826.76,703.58,952.75,17.50760396827652,60.17513566847562,🟡,CERCA,251,2025-09-25 07:43:48
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2798.3,1861.2,2839.5,50.34923705136472,40.037593984962406,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAF,Dow Jones U.S. Delivery Services Index,1014.0,916.9,1383.0,10.590031628312795,41.44736842105261,🟡,CERCA,251,2025-09-25 07:43:48
DJUSAG,Dow Jones U.S. Asset Managers Index,407.43,273.77,426.58,48.82200387186326,48.17632143553735,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1689.9,913.78,1723.97,84.93510472980368,24.31129781118726,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAL,Dow Jones U.S. Aluminum Index,106.69,73.62,163.19,44.91985873403965,50.404530744336576,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAM,Dow Jones U.S. Medical Equipment Index,2904.8,2589.3,3151.1,12.18476035994284,67.47591522157992,🟡,CERCA,251,2025-09-25 07:43:48
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1639.75,845.49,1748.7,93.94079173023927,14.15238743143837,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAR,Dow Jones U.S. Airlines Index,227.44,137.83,259.72,65.01487339476164,56.91768826619963,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAS,Dow Jones U.S. Aerospace Index,3014.5,1883.9,3055.2,60.013801157173944,41.946308724832164,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAT,Dow Jones U.S. Auto Parts Index,437.13,288.25,446.75,51.64960971379011,50.57365764111979,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAU,Dow Jones U.S. Automobiles Index,1495.47,758.25,1613.6,97.22650840751731,14.433715328948836,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSAV,Dow Jones U.S. Media Agencies Index,413.26,346.44,702.93,19.28761113035446,71.20743034055725,🟡,CERCA,251,2025-09-25 07:43:48
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1223.0,962.0,1294.9,27.13097713097713,47.28682170542639,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2361.2,1876.9,2557.1,25.803186104747173,64.80075901328284,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,112.01,104.12,152.72,7.577794852093739,68.1917211328976,🟢,OPORTUNIDAD,251,2025-09-25 07:43:48
DJUSBK,Dow Jones U.S. Banks Index,786.22,521.55,799.76,50.74681238615667,40.6582204747342,🔴,FUERTE,251,2025-09-25 07:43:48
DJUSBS,Dow Jones U.S. Basic Resources Index,428.39,274.91,456.39,55.829180459059316,50.33181976947258,🔴,FUERTE,251,2025-09-25 07:43:48
