ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 9/10),2026-07-05
ADP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 23pts en 47d (57→34) | Piotroski fuerte (8.0/9),2026-07-05
AI.PA,WATCH,3,Piotroski fuerte (7.0/9),2026-07-05
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-05
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (43.9% vs media sector 5.2%),2026-07-05
ATLKY,BEST,5,Mejor FCF en Industrials (21.9% vs media sector 5.2%),2026-07-05
AUTO.L,AVOID,-7,Thesis drift HIGH (47d): Upside analistas cayó 18pp (34%→16%) | Mejor FCF en Communication Services (6.2% vs media sector 5.0%),2026-07-05
AXP,CAUTION,2,Thesis drift MEDIUM: Score cayó 11pts en 47d (40→29) | Smart money: 1 HF + 0 insiders (conv 24),2026-07-05
BRK-B,BEST,5,Mejor FCF en Financial Services (5.6% vs media sector 4.5%),2026-07-05
BRO,CAUTION,-1,Thesis drift MEDIUM: Score cayó 12pts en 47d (35→23) | Mejor FCF en Financial Services (6.4% vs media sector 4.5%),2026-07-05
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-05
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 13/14) | Piotroski fuerte (7.0/9),2026-07-05
CP,WATCH,0,Caro vs peers en Industrials (FCF rank 24/30) | Piotroski fuerte (7.0/9),2026-07-05
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 27/30) | Piotroski fuerte (8.0/9),2026-07-05
EQIX,CAUTION,-6,Thesis drift MEDIUM: Score cayó 12pts en 47d (36→24),2026-07-05
ESLOY,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.3% (6.59→6.38),2026-07-05
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 29/30) | Piotroski fuerte (7.0/9),2026-07-05
EXPN.L,CAUTION,0,Señal salida MEDIUM: Score cayó 23pts (67 → 44) | Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.9% vs media sector 5.2%),2026-07-05
FDS,CAUTION,11,Quality decay MEDIUM: Salud financiera cayó 15pts (85 → 70/100) | Short squeeze MEDIUM: 17.2% short · Short elevado (17.2% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.0% vs media sector 4.5%) | EPS revision STRONG_UP: EPS consensus ↑9.8% (23.14→25.40); Revenue estimate ↑1.8%,2026-07-05
FICO,CAUTION,0,Thesis drift MEDIUM: Score cayó 14pts en 47d (43→29) | Caro vs peers en Technology (FCF rank 12/14) | Short squeeze MEDIUM: 10.5% short · Short moderado (10.5% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-07-05
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 30/30) | Piotroski fuerte (8.0/9),2026-07-05
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-05
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (8.0/9),2026-07-05
IT,BEST,11,Short squeeze MEDIUM: 25.8% short · Short muy alto (25.8% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.7% vs media sector 11.2%),2026-07-05
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 5.2%),2026-07-05
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-05
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 10/11) | Smart money: 1 HF + 0 insiders (conv 34) | Piotroski fuerte (7.0/9),2026-07-05
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-05
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-05
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 14/14) | Smart money: 1 HF + 0 insiders (conv 29) | Piotroski fuerte (8.0/9),2026-07-05
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/14) | Piotroski fuerte (8.0/9),2026-07-05
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-07-05
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-05
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 17pts en 47d (40→23),2026-07-05
RACE,WATCH,-8,Caro vs peers en Consumer Cyclical (FCF rank 10/10) | EPS revision STRONG_DOWN: EPS consensus ↓12.0% (14.82→13.04); Analistas: +11 (0→11) | Piotroski fuerte (9.0/9),2026-07-05
ROP,BEST,5,Mejor FCF en Technology (5.9% vs media sector 11.2%),2026-07-05
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 26/30),2026-07-05
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-05
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 13pts en 47d (39→26) | Piotroski fuerte (7.0/9),2026-07-05
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-05
V,WATCH,-3,Caro vs peers en Financial Services (FCF rank 12/14),2026-07-05
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-05
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 31) | Piotroski fuerte (8.0/9),2026-07-05
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 25/30) | Piotroski fuerte (8.0/9),2026-07-05
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-05
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.3% (9.13→8.92),2026-07-05
