ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-20
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-20
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 7/7) | Piotroski fuerte (7.0/9),2026-08-20
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-08-20
ASAZY,AVOID,-12,Thesis drift HIGH (46d): Score cayó 41pts en 46d (81→40) | Señal salida MEDIUM: Score cayó 16pts (56 → 40) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.8% vs media sector 3.2%),2026-08-20
ATLKY,CAUTION,-14,Thesis drift MEDIUM: FCF yield cayó 19.3pp (21.9%→2.7%) | Señal salida MEDIUM: Score cayó 24pts (59 → 34),2026-08-20
AUTO.L,BEST,5,Mejor FCF en Communication Services (5.9% vs media sector 6.4%),2026-08-20
AXP,CONFIRM,13,Smart money: 1 HF + 0 insiders (conv 36) | Mejor FCF en Financial Services (7.0% vs media sector 4.7%),2026-08-20
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (93pts), FCF 6.0% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.0% vs media sector 4.5%)",2026-08-20
BRK-B,BEST,5,Mejor FCF en Financial Services (6.7% vs media sector 4.7%),2026-08-20
BRO,BEST,5,Mejor FCF en Financial Services (6.9% vs media sector 4.7%),2026-08-20
CBOE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-20
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 16/17) | Piotroski fuerte (7.0/9),2026-08-20
CHD,WATCH,3,Piotroski fuerte (7.0/9),2026-08-20
CLPBY,AVOID,-4,Thesis drift HIGH (46d): Score cayó 11pts en 46d (44→33) | Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (7.8% vs media sector 4.2%),2026-08-20
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-20
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-20
COST,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-20
CSU.TO,BEST,5,Mejor FCF en Technology (5.9% vs media sector 4.5%),2026-08-20
CTAS,CAUTION,-12,Thesis drift MEDIUM: Score cayó 18pts en 46d (53→35) | Señal salida MEDIUM: Score cayó 21pts (56 → 35) | Caro vs peers en Industrials (FCF rank 19/19) | Piotroski fuerte (8.0/9),2026-08-20
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-20
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-20
EXPN.L,WATCH,0,Caro vs peers en Industrials (FCF rank 17/19) | Piotroski fuerte (9.0/9),2026-08-20
FICO,WATCH,6,Caro vs peers en Technology (FCF rank 14/17) | Short squeeze MEDIUM: 10.3% short · Short moderado (10.3% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-08-20
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-08-20
ICE,CAUTION,-11,"Thesis drift MEDIUM: Upside analistas cayó 12pp (30%→18%) | Señal salida MEDIUM: Score cayó 26pts (58 → 32) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-08-20
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-08-20
INTU,WATCH,9,"Opciones TIER2 (q=60): VALUE strong (87pts), FCF 5.3% | Piotroski fuerte (9.0/9)",2026-08-20
ISRG,WATCH,-3,Caro vs peers en Healthcare (FCF rank 9/10),2026-08-20
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-08-20
JNJ,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.9% (11.23→13.69),2026-08-20
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-08-20
MA,CAUTION,-3,Thesis drift MEDIUM: Score cayó 37pts en 46d (95→58) | Piotroski fuerte (9.0/9),2026-08-20
MCO,CONFIRM,14,"Caro vs peers en Financial Services (FCF rank 15/18) | Smart money: 1 HF + 0 insiders (conv 41) | Opciones TIER2 (q=50): VALUE strong (88pts), DIRECTIONAL (100% calls) | Piotroski fuerte (8.0/9)",2026-08-20
MKC,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 46d (52→33) | Mejor FCF en Consumer Defensive (4.7% vs media sector 4.2%),2026-08-20
MRSH,WATCH,6,"Opciones TIER2 (q=45): VALUE weak (47pts), FCF 5.3%",2026-08-20
MSCI,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-20
MSFT,CAUTION,5,"Thesis drift MEDIUM: Score cayó 21pts en 46d (91→70) | Caro vs peers en Technology (FCF rank 17/17) | Smart money: 1 HF + 0 insiders (conv 36) | Opciones TIER2 (q=50): VALUE strong (70pts), DIRECTIONAL (81% calls)",2026-08-20
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 15/17),2026-08-20
NDAQ,CAUTION,-11,Thesis drift MEDIUM: Score cayó 13pts en 46d (46→33) | Señal salida MEDIUM: Score cayó 25pts (58 → 33) | Piotroski fuerte (9.0/9),2026-08-20
OTIS,CAUTION,-9,Thesis drift MEDIUM: Score cayó 20pts en 46d (53→33) | Señal salida MEDIUM: Score cayó 20pts (53 → 33) | Mejor FCF en Industrials (5.2% vs media sector 3.2%),2026-08-20
PGR,BEST,5,Mejor FCF en Financial Services (12.0% vs media sector 4.7%),2026-08-20
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/10) | Piotroski fuerte (9.0/9),2026-08-20
ROP,BEST,5,Mejor FCF en Technology (5.6% vs media sector 4.5%),2026-08-20
RSG,WATCH,6,"Opciones TIER2 (q=55): VALUE weak (38pts), INSIDER CONF",2026-08-20
SAP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 20pts en 46d (83→63) | Piotroski fuerte (8.0/9),2026-08-20
SBGSY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 46d (50→37),2026-08-20
SPGI,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-20
SYK,CAUTION,-14,Thesis drift MEDIUM: Score cayó 22pts en 46d (56→34) | Señal salida MEDIUM: Score cayó 25pts (58 → 34),2026-08-20
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-08-20
TT,CAUTION,-5,Señal salida MEDIUM: Score cayó 23pts (60 → 38) | Piotroski fuerte (9.0/9),2026-08-20
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-08-20
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-08-20
V,CAUTION,-9,Thesis drift MEDIUM: Score cayó 12pts en 46d (65→53) | Caro vs peers en Financial Services (FCF rank 16/18),2026-08-20
VLTO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-20
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.3% vs media sector 3.2%),2026-08-20
VRSN,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 36) | Opciones TIER2 (q=50): VALUE strong (70pts), DIRECTIONAL (100% calls) | Piotroski fuerte (8.0/9)",2026-08-20
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-20
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-08-20
