Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSEN,Oil & Gas,732.36,623.85,813.7,17.393604231786487,44.8904401783983,🟡,CERCA,251,2025-07-03 09:10:46
DJUSTC,Technology,7482.2,5115.5,7509.0,46.26527221190499,30.170719089498235,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSBK,Banks,742.59,520.01,742.59,42.80302301878811,20.251014438048443,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSRE,Real Estate,364.18,311.91,396.67,16.758039177967994,50.5544683626875,🟡,CERCA,251,2025-07-03 09:10:46
DJUSHC,Healthcare,1435.44,1344.15,1663.54,6.791652717330651,49.04188570459556,🟢,OPORTUNIDAD,251,2025-07-03 09:10:46
DJUSCH,Chemicals,865.03,703.58,952.75,22.946928565337263,39.701461594278,🟡,CERCA,251,2025-07-03 09:10:46
DJUSUT,Utilities,403.94,337.44,411.37,19.707207207207208,44.92557510148849,🟡,CERCA,251,2025-07-03 09:10:46
DJUSFN,Financials,2424.0,1812.0,2425.6,33.77483443708609,36.95482866043615,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSRT,Retail,3080.8,2288.1,3175.9,34.64446483982345,35.853211009174245,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSIG,Industrial Goods,1428.53,1094.74,1429.37,30.490344739390174,33.448620398124675,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSME,Media,883.06,662.35,936.97,33.32226164414583,36.38824827032988,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSTL,Telecommunications,188.07,142.12,199.75,32.33183225443286,48.073476702509,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSFB,Food & Beverage,717.29,668.77,816.7,7.255110127547584,40.42352306447266,🟢,OPORTUNIDAD,251,2025-07-03 09:10:46
DJUSNG,Personal Goods,1052.41,909.61,1069.74,15.699035850529356,41.557354172481105,🟡,CERCA,251,2025-07-03 09:10:46
DJUSBS,Basic Resources,393.67,274.91,394.01,43.199592593939826,22.907555421504995,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSCN,Construction,1965.83,1484.39,2065.78,32.43352488227486,36.005973970556866,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSAP,Auto & Parts,1213.93,768.67,1748.7,57.92602807446631,52.980594375108964,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSBV,Beverages,946.09,875.4,1070.16,8.075165638565233,43.89785212313173,🟢,OPORTUNIDAD,251,2025-07-03 09:10:46
DJUSDR,Drug Retailers,1571.05,1149.77,1595.6,36.64037155257138,29.365247475817313,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSEE,Electronics,1033.61,643.85,1033.7,60.53583909295641,26.25458572714065,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSFO,Food Producers,396.62,367.79,460.77,7.83871230865439,36.36168384879723,🟢,OPORTUNIDAD,251,2025-07-03 09:10:46
DJUSGI,General Industrial,771.53,613.23,780.5,25.814131728715157,30.17458777885544,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSGT,General Retail,3429.8,2540.2,3560.4,35.02086449885837,36.916327170166106,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSMC,Healthcare Equipment,2271.4,2186.6,2559.1,3.8781670172871205,48.972452995190146,🟢,OPORTUNIDAD,251,2025-07-03 09:10:46
DJUSHG,Household Goods,1069.02,999.49,1229.25,6.95654783939809,43.812254753999376,🟢,OPORTUNIDAD,251,2025-07-03 09:10:46
DJUSIQ,Industrial Engineering,4349.3,3318.0,4522.4,31.081977094635327,32.28748631886177,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSIM,Metals & Mining,520.12,350.58,568.14,48.359860802099384,22.264550264550266,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSIT,Industrial Transport,1498.6,1243.5,1746.8,20.5146763168476,30.146290491117995,🟡,CERCA,251,2025-07-03 09:10:46
DJUSLE,Leisure Goods,1031.93,695.76,1040.46,48.31694837300219,28.586785743818652,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSMG,Mining,139.92,84.25,142.44,66.07715133531156,32.88155568650559,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSIX,Insurance,1338.92,1157.36,1458.15,15.68742655699179,53.02913427876343,🟡,CERCA,251,2025-07-03 09:10:46
DJUSOG,Oil Producers,829.8,707.01,918.73,17.36750541010735,45.201598256447554,🟡,CERCA,251,2025-07-03 09:10:46
DJUSPG,Personal Goods,549.96,426.49,649.12,28.95026847053859,31.919740646631027,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSPN,Pharmaceuticals,1077.36,960.01,1277.87,12.22383100176039,49.39747781410558,🟡,CERCA,251,2025-07-03 09:10:46
DJUSRH,RE Investment,696.62,508.61,730.22,36.965454867187034,39.3823529411765,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSRI,REITs,147.5,126.8,162.95,16.32492113564669,52.191558441558406,🟡,CERCA,251,2025-07-03 09:10:46
DJUSSV,Software,7703.9,5509.7,7825.3,39.82430985353104,38.00461361014997,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSIS,Support Services,890.59,764.29,981.89,16.52514098051788,51.76381016834446,🟡,CERCA,251,2025-07-03 09:10:46
DJUSTQ,Tech Hardware,8160.3,5326.7,8250.9,53.196162727392206,25.631021578151106,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSAS,Aerospace,2759.3,1883.9,2825.3,46.46743457720686,43.9610587161545,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSAR,Airlines,198.25,126.73,259.72,56.43494042452457,45.107353220596615,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSAL,Aluminum,107.68,73.62,163.19,46.26460201032328,36.48264086511099,🔴,FUERTE,251,2025-07-03 09:10:46
DJUSRA,Apparel Retail,1644.49,1490.78,1826.93,10.310709829753554,51.17325618772102,🟡,CERCA,251,2025-07-03 09:10:46
