ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
TECK,Teck Resources Ltd,80.7,🏆 ELITE,🟢 Elite,100.0,90.0,68.7,70.0,40.0,60.0,67.3,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': np.float64(297.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': np.float64(94.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.8), 'rs_6m': np.float64(20.5), 'rs_line_percentile': 67.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -18.5}",57.7,28266901504,Basic Materials,Other Industrial Metals & Mining,,2.7,False,71.25,-19.0,6.0,False,47.02,61.51,33.64,3.0,hold,-18.5,,,79.8,38.3,,,0.62,13.3,0.36,0.99,True,-2.23,4.5,51.5,28.0,2026-07-23,False,False,8.0,STRONG,7.06,6.5,0.15,55.8,0.8,0.01,-55.0,2026-06-25T07:52:06.978855
WST,"West Pharmaceutical Services, I",79.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,87.4,95.0,60.0,100.0,100.0,True,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': np.float64(5.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(26.0), 'rs_6m': np.float64(16.4), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 5.4}",340.41,24049147904,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,345.99,-1.6,8.0,True,358.79,400.0,310.0,14.0,strong_buy,5.4,165.47,-51.4,224.7,-34.0,1.15,3.9,0.26,11.5,0.88,0.25,True,-1.25,336.2,56.1,28.0,2026-07-23,False,False,7.0,NEUTRAL,,,0.63,25.9,,,,2026-06-25T07:47:03.679552
HEI,Heico Corporation,78.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,56.7,90.0,65.0,60.0,51.8,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': np.float64(31.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': np.float64(19.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(8.2), 'rs_6m': np.float64(-7.4), 'rs_line_percentile': 51.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.2}",335.3,46827753472,Industrials,Aerospace & Defense,1.6,0.9,False,361.69,-7.3,5.0,False,386.1,471.0,290.0,20.0,buy,15.2,544.34,62.3,168.0,-49.9,1.51,12.84,0.07,4.3,0.25,0.1,False,,9.0,48.2,61.0,2026-08-25,False,False,8.0,STRONG,2.05,52.3,1.02,51.2,1.6,0.03,-49.6,2026-06-25T07:47:58.479957
AON,Aon plc,78.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,36.0,80.0,65.0,15.0,14.2,False,down,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': np.float64(21.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-10.4), 'rs_6m': np.float64(-15.8), 'rs_line_percentile': 14.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.5}",325.48,69515026432,Financial Services,Insurance Brokers,1.4,1.9,False,381.0,-14.6,2.0,False,382.37,436.0,298.0,19.0,buy,17.5,597.35,83.5,494.03,51.8,4.81,15.65,1.01,16.4,3.28,0.76,True,-1.8,7.4,19.0,29.0,2026-07-24,False,False,8.0,STRONG,6.64,141.9,0.56,23.1,1.6,0.07,-21.5,2026-06-25T07:45:57.495185
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,1.2,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': np.float64(704.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': np.float64(123.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-50.3), 'rs_6m': np.float64(-68.6), 'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 86.2}",262.235,71730970624,Technology,Software - Application,4.4,2.0,False,813.7,-67.8,0.0,False,488.17,921.0,275.0,32.0,buy,86.2,387.99,48.0,175.37,-33.1,7.29,19.13,1.83,28.3,4.8,0.63,True,-5.7,24.8,10.7,56.0,2026-08-20,False,False,9.0,STRONG,7.07,97.0,0.9,58.6,,,,2026-06-25T07:45:25.220038
NUE,Nucor Corporation,77.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,83.0,80.0,60.0,80.0,80.2,False,up,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': np.float64(23.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': np.float64(12.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(34.2), 'rs_6m': np.float64(39.8), 'rs_line_percentile': 80.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.0}",240.52,54776254464,Basic Materials,Steel,2.2,2.7,False,270.9,-11.2,8.0,True,259.88,290.0,138.17,15.0,buy,8.0,,,302.4,25.7,-0.7,-1.69,0.93,22.0,2.24,1.41,True,-0.96,22.4,382.1,32.0,2026-07-27,False,False,6.0,NEUTRAL,4.52,11.9,0.04,34.6,,,,2026-06-25T07:51:15.668780
CDNS,"Cadence Design Systems, Inc.",77.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,66.6,85.0,60.0,60.0,58.3,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': np.float64(109.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': np.float64(15.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.4), 'rs_6m': np.float64(9.6), 'rs_line_percentile': 58.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 4.4}",372.4,102713876480,Technology,Software - Application,1.8,2.2,False,416.69,-10.6,6.0,False,388.78,450.0,275.0,25.0,strong_buy,4.4,178.28,-52.1,98.44,-73.6,1.46,5.44,,,,,True,-0.97,14.4,23.0,32.0,2026-07-27,False,False,7.0,NEUTRAL,1.57,44.0,1.72,55.4,,,,2026-06-25T07:48:10.190840
AJG,Arthur J. Gallagher & Co.,76.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,24.0,70.0,65.0,15.0,16.1,False,down,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': np.float64(124.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': np.float64(47.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-8.2), 'rs_6m': np.float64(-21.6), 'rs_line_percentile': 16.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.9}",220.76,56722513920,Financial Services,Insurance Brokers,2.0,2.6,False,323.25,-31.7,1.0,False,264.74,388.0,225.0,19.0,buy,19.9,106.23,-51.9,100.12,-54.6,1.9,4.2,1.27,42.9,2.8,1.01,True,-0.55,4.2,16.2,35.0,2026-07-30,False,False,6.0,NEUTRAL,3.65,77.9,0.92,28.9,,,,2026-06-25T07:46:40.693598
TW,Tradeweb Markets Inc.,76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,27.0,85.0,70.0,15.0,1.5,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': np.float64(33.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': np.float64(20.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-31.7), 'rs_6m': np.float64(-17.0), 'rs_line_percentile': 1.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 38.8}",96.05,20941400064,Financial Services,Capital Markets,2.7,1.9,False,147.49,-34.9,1.0,False,133.36,197.0,109.0,14.0,buy,38.8,,,121.5,26.5,,,0.58,12.4,0.56,0.4,True,-0.75,636.1,27.4,35.0,2026-07-30,False,False,8.0,STRONG,6.08,57.1,0.54,30.5,,,,2026-06-25T07:45:49.049574
FICO,Fair Isaac Corporation,74.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,70.0,70.0,15.0,10.8,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': np.float64(45.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': np.float64(28.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-2.6), 'rs_6m': np.float64(-42.2), 'rs_line_percentile': 10.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 34.6}",1140.34,26445516800,Technology,Software - Application,9.6,5.2,True,1998.01,-42.9,2.0,False,1534.5,2400.0,707.0,20.0,buy,34.6,1335.91,17.2,947.7,-16.9,2.76,31.5,,,,0.09,True,-6.85,7.2,69.0,34.0,2026-07-29,False,False,7.0,NEUTRAL,3.13,996.8,0.3,46.4,,,,2026-06-25T07:46:16.938753
