ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
CBOE,"Cboe Global Markets, Inc.",82.8,🏆 ELITE,🟢 Elite,100.0,70.0,80.3,95.0,50.0,80.0,89.4,False,up,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': np.float64(64.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': np.float64(8.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(13.5), 'rs_6m': np.float64(25.4), 'rs_line_percentile': 89.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -7.5}",357.35,37398032384,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-3.7,8.0,True,330.43,393.0,273.0,14.0,hold,-7.5,406.47,13.7,351.6,-1.6,2.68,9.58,0.81,23.8,2.88,1.3,True,-0.21,33.8,21.8,67.0,2026-07-31,False,False,8.0,STRONG,4.39,70.3,0.46,41.0,31.1,0.76,-9.9,2026-05-25T09:16:48.560059
TECK,Teck Resources Ltd,81.8,🏆 ELITE,🟢 Elite,100.0,90.0,74.0,70.0,40.0,80.0,85.3,False,up,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': np.float64(297.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': np.float64(94.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-3.8), 'rs_6m': np.float64(49.3), 'rs_line_percentile': 85.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -22.7}",62.66,30696777728,Basic Materials,Other Industrial Metals & Mining,,2.5,False,67.67,-7.4,8.0,True,48.45,63.38,34.66,3.0,hold,-22.7,,,82.2,31.2,,,0.58,13.3,0.37,1.0,True,-2.06,4.5,51.5,59.0,2026-07-23,False,False,8.0,STRONG,6.59,6.5,0.16,52.6,56.3,1.07,3.7,2026-05-25T09:19:18.784047
INTU,Intuit Inc.,79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,24.0,85.0,70.0,15.0,1.8,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': np.float64(704.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': np.float64(123.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-19.3), 'rs_6m': np.float64(-64.5), 'rs_line_percentile': 1.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 63.2}",319.94,87515422720,Technology,Software - Application,4.2,3.1,False,813.7,-60.7,0.0,False,522.02,921.0,315.0,32.0,buy,63.2,387.99,21.3,175.27,-45.2,5.98,19.13,1.5,28.3,4.8,0.61,True,-4.67,24.8,10.7,87.0,2026-08-20,False,False,9.0,STRONG,5.8,97.0,1.1,82.8,54.6,0.66,-28.2,2026-05-25T09:11:49.579120
NUE,Nucor Corporation,78.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,89.0,80.0,60.0,95.0,93.1,False,up,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': np.float64(23.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': np.float64(12.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(24.1), 'rs_6m': np.float64(43.8), 'rs_line_percentile': 93.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.7}",232.0,52835897344,Basic Materials,Steel,2.7,2.9,False,235.45,-1.5,8.0,True,242.8,275.0,138.17,14.0,buy,4.7,,,302.1,30.2,-0.73,-1.69,0.97,22.0,2.24,1.42,True,-0.99,22.4,382.1,63.0,2026-07-27,False,False,6.0,NEUTRAL,4.67,11.9,0.04,29.1,35.9,1.23,6.8,2026-05-25T09:18:21.015599
TJX,"TJX Companies, Inc. (The)",78.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,44.0,75.0,60.0,35.0,35.2,False,down,71.1,True,1,35.3,True,1,"{'eps_growth_yoy': np.float64(71.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.4}","{'revenue_growth_yoy': np.float64(35.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-8.1), 'rs_6m': np.float64(-7.4), 'rs_line_percentile': 35.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 61.3, 'debt_to_equity': 1.36, 'current_ratio': 1.14, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 12.3}",158.27,175017230336,Consumer Cyclical,Apparel Retail,1.4,3.8,False,165.82,-4.6,7.0,True,177.78,197.0,125.0,18.0,strong_buy,12.3,161.34,1.9,150.6,-4.8,2.47,3.9,1.21,33.1,1.92,1.32,True,-1.44,107.3,29.3,86.0,2026-08-19,False,False,7.0,NEUTRAL,3.97,36.2,0.94,26.5,22.7,0.86,-3.8,2026-05-25T09:16:35.069470
AJG,Arthur J. Gallagher & Co.,76.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,24.0,70.0,65.0,15.0,4.8,False,down,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': np.float64(124.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': np.float64(47.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-13.7), 'rs_6m': np.float64(-31.7), 'rs_line_percentile': 4.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.8}",204.75,52608876544,Financial Services,Insurance Brokers,2.4,3.3,False,351.23,-41.7,0.0,False,265.79,388.0,211.0,19.0,buy,29.8,106.23,-48.1,100.12,-51.1,2.05,4.2,1.37,42.9,2.8,1.01,True,-0.59,4.2,16.2,66.0,2026-07-30,False,False,6.0,NEUTRAL,3.89,77.9,0.85,31.2,36.9,1.18,5.7,2026-05-25T09:13:13.887567
CDNS,"Cadence Design Systems, Inc.",76.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,63.9,85.0,60.0,60.0,55.5,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': np.float64(109.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': np.float64(15.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.8), 'rs_6m': np.float64(8.7), 'rs_line_percentile': 55.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 1.6}",373.59,103042097152,Technology,Software - Application,2.3,2.6,False,381.55,-2.1,5.0,False,379.55,425.0,275.0,26.0,strong_buy,1.6,178.28,-52.3,98.9,-73.5,1.45,5.44,,,,,True,-0.97,14.4,23.0,63.0,2026-07-27,False,False,7.0,NEUTRAL,1.57,44.0,1.73,36.5,52.9,1.45,16.4,2026-05-25T09:14:54.649462
AON,Aon plc,75.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,80.0,65.0,15.0,7.6,False,down,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': np.float64(21.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-6.8), 'rs_6m': np.float64(-20.8), 'rs_line_percentile': 7.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.5}",324.78,69365522432,Financial Services,Insurance Brokers,1.1,1.8,False,381.0,-14.8,2.0,False,384.84,436.0,298.0,19.0,buy,18.5,597.35,83.9,493.76,52.0,4.82,15.65,1.01,16.4,3.28,0.76,True,-1.8,7.4,19.0,60.0,2026-07-24,False,False,8.0,STRONG,6.66,141.9,0.56,22.3,31.6,1.42,9.3,2026-05-25T09:12:24.384750
TW,Tradeweb Markets Inc.,75.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,27.0,85.0,65.0,15.0,0.1,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': np.float64(33.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': np.float64(20.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-21.0), 'rs_6m': np.float64(-15.3), 'rs_line_percentile': 0.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.1}",106.2,23154362368,Financial Services,Capital Markets,1.8,1.5,False,147.49,-28.0,1.0,False,136.07,197.0,112.0,14.0,buy,28.1,,,121.5,14.4,,,0.53,12.4,0.56,0.39,True,-0.68,636.1,27.4,66.0,2026-07-30,False,False,8.0,STRONG,5.47,57.1,0.59,31.2,39.7,1.27,8.5,2026-05-25T09:12:15.652855
ICE,Intercontinental Exchange Inc.,75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,36.0,75.0,70.0,15.0,1.2,False,down,66.0,True,2,12.4,True,2,"{'eps_growth_yoy': np.float64(66.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}","{'revenue_growth_yoy': np.float64(12.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-10.0), 'rs_6m': np.float64(-13.4), 'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 30.4}",152.97,86506446848,Financial Services,Financial Data & Stock Exchanges,1.5,2.4,False,189.35,-19.2,1.0,False,199.53,251.0,174.0,15.0,strong_buy,30.4,280.7,83.5,206.1,34.7,4.33,6.62,1.36,28.5,2.08,1.23,True,-1.97,7.5,79.7,66.0,2026-07-30,False,False,8.0,STRONG,4.83,118.3,0.22,17.5,27.3,1.56,9.8,2026-05-25T09:13:23.213093
