ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,14,"Opciones TIER2 (q=45): VALUE weak (59pts), FCF 5.3% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.3% vs media sector 4.3%)",2026-05-26
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-05-26
AON,CAUTION,2,Thesis drift MEDIUM: Score cayó 42pts en 42d (73→31) | Piotroski fuerte (8.0/9) | Mejor FCF en Financial Services (4.8% vs media sector 4.4%),2026-05-26
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (43.3% vs media sector 5.1%),2026-05-26
AUTO.L,CAUTION,0,Quality decay MEDIUM: Salud financiera cayó 10pts (100 → 90/100) | Señal salida MEDIUM: Score cayó 18pts (65 → 47) | Piotroski fuerte (8.0/9) | Mejor FCF en Communication Services (6.7% vs media sector 6.9%) | EPS revision STRONG_UP: EPS consensus ↑7.6% (0.39→0.42),2026-05-26
BR,CAUTION,-6,"Thesis drift MEDIUM: Score cayó 52pts en 42d (78→27) | Señal salida MEDIUM: Score cayó 47pts (73 → 27) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.8% vs media sector 4.3%)",2026-05-26
BRK-B,BEST,5,Mejor FCF en Financial Services (5.8% vs media sector 4.4%),2026-05-26
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-26
CNI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 35pts en 42d (63→29) | Piotroski fuerte (7.0/9),2026-05-26
CSU.TO,WATCH,5,"Piotroski SLIGHT_UP (6.0 → 7.0, Δ+1)",2026-05-26
CTAS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 41pts en 42d (65→25) | Caro vs peers en Industrials (FCF rank 22/25) | Piotroski fuerte (8.0/9),2026-05-26
EXPN.L,CAUTION,-2,Thesis drift MEDIUM: Score cayó 30pts en 42d (70→40) | EPS revision UP: EPS consensus ↑4.7% (2.74→2.87); Revenue estimate ↑4.6%,2026-05-26
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 24/25) | Piotroski fuerte (8.0/9),2026-05-26
G24.DE,EXIT,-15,Señal salida HIGH: Score cayó 29pts (73 → 44),2026-05-26
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-05-26
GWW,WATCH,-3,Caro vs peers en Industrials (FCF rank 23/25),2026-05-26
HESAY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 17pts en 42d (52→35) | Caro vs peers en Consumer Cyclical (FCF rank 7/8) | Piotroski fuerte (8.0/9),2026-05-26
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-05-26
INTU,CAUTION,2,"Thesis drift MEDIUM: Score cayó 35pts en 42d (61→26) | Señal salida MEDIUM: Score cayó 41pts (67 → 26) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (6.0% vs media sector 4.3%) | EPS revision STRONG_UP: EPS consensus ↑6.1% (26.66→28.28); Revenue estimate ↑3.8%",2026-05-26
ITRK.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 42d (54→35) | Mejor FCF en Industrials (4.3% vs media sector 5.1%),2026-05-26
JKHY,CAUTION,-12,"Thesis drift MEDIUM: Score cayó 45pts en 42d (74→30) | Señal salida MEDIUM: Score cayó 44pts (73 → 30) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Caro vs peers en Technology (FCF rank 13/16) | Piotroski fuerte (9.0/9)",2026-05-26
JNJ,CAUTION,-9,Thesis drift MEDIUM: Score cayó 13pts en 42d (52→39) | Caro vs peers en Healthcare (FCF rank 7/8),2026-05-26
LSEG.L,CAUTION,-3,Thesis drift MEDIUM: Score cayó 10pts en 42d (48→38) | Piotroski fuerte (7.0/9),2026-05-26
MA,CAUTION,5,Thesis drift MEDIUM: Score cayó 15pts en 42d (75→60) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (9.0/9),2026-05-26
MSCI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 22pts en 42d (45→22) | Caro vs peers en Financial Services (FCF rank 10/10) | Piotroski fuerte (8.0/9),2026-05-26
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 15/16),2026-05-26
NDSN,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (13.48→13.93); Revenue estimate ↑2.0%,2026-05-26
OTIS,BEST,5,Mejor FCF en Industrials (6.0% vs media sector 5.1%),2026-05-26
RELX,EXIT,-18,Thesis drift MEDIUM: Score cayó 31pts en 42d (62→31) | Señal salida HIGH: Score cayó 34pts (65 → 31) | Piotroski fuerte (7.0/9),2026-05-26
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 42d (55→35) | Mejor FCF en Technology (6.6% vs media sector 4.3%),2026-05-26
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 26pts en 42d (63→38) | Señal salida MEDIUM: Score cayó 29pts (67 → 38) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-05-26
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 33pts en 42d (59→25) | Piotroski fuerte (7.0/9),2026-05-26
TJX,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (6.61→6.84); Revenue estimate ↑1.6%,2026-05-26
TMO,CAUTION,-6,Thesis drift MEDIUM: Score cayó 23pts en 42d (48→25),2026-05-26
TNE.AX,REVISION_UP,5,Caro vs peers en Technology (FCF rank 14/16) | EPS revision STRONG_UP: EPS consensus ↑6.0% (0.90→0.96); Revenue estimate ↑6.4%,2026-05-26
TT,CAUTION,-3,Thesis drift MEDIUM: Score cayó 22pts en 42d (53→30) | Piotroski fuerte (9.0/9),2026-05-26
TW,CAUTION,-11,Thesis drift MEDIUM: Score cayó 26pts en 42d (57→31) | EPS revision STRONG_DOWN: EPS consensus ↓9.1% (4.76→4.32); Analistas: +14 (0→14) | Piotroski fuerte (8.0/9),2026-05-26
V,CAUTION,-9,Thesis drift MEDIUM: Score cayó 34pts en 42d (59→25) | Señal salida MEDIUM: Score cayó 39pts (64 → 25) | Caro vs peers en Financial Services (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 22),2026-05-26
