Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,858.01,703.58,952.75,21.949174223258186,23.589522164651754,🟡,CERCA,251,2025-08-27 07:42:58
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2763.3,1861.2,2775.1,48.46872985170858,43.53211009174309,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAF,Dow Jones U.S. Delivery Services Index,1024.9,916.9,1383.0,11.778819936743387,41.49008885850988,🟡,CERCA,251,2025-08-27 07:42:58
DJUSAG,Dow Jones U.S. Asset Managers Index,410.19,273.77,419.77,49.83014939547796,46.667928814842874,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1546.46,913.78,1587.95,69.23767208737334,46.69130676927752,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAL,Dow Jones U.S. Aluminum Index,109.15,73.62,163.19,48.2613420266232,37.11502199874291,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAM,Dow Jones U.S. Medical Equipment Index,3005.5,2589.3,3151.1,16.07384235121461,33.992094861660135,🟡,CERCA,251,2025-08-27 07:42:58
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1345.01,845.49,1748.7,59.08053318194183,27.951746306931,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAR,Dow Jones U.S. Airlines Index,236.57,137.83,259.72,71.63897554959006,32.467135432589416,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAS,Dow Jones U.S. Aerospace Index,2971.2,1883.9,3039.2,57.71537767397419,41.97748064743139,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAT,Dow Jones U.S. Auto Parts Index,433.39,288.25,435.24,50.35212489158716,13.162251655629191,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAU,Dow Jones U.S. Automobiles Index,1213.56,748.7,1613.6,62.0889541872579,28.856202825624152,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSAV,Dow Jones U.S. Media Agencies Index,440.27,346.44,702.93,27.084054959011656,77.45336129815655,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1212.9,962.0,1294.9,26.08108108108109,35.12960436562071,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2488.2,1876.9,2557.1,32.569662741755,35.826385483079946,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,117.02,104.12,152.72,12.389550518632339,35.775064742878314,🟡,CERCA,251,2025-08-27 07:42:58
DJUSBK,Dow Jones U.S. Banks Index,763.19,521.55,763.56,46.331128367366524,29.218191108840003,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSBS,Dow Jones U.S. Basic Resources Index,420.54,274.91,421.53,52.973700483794694,25.13030528667163,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSBT,Dow Jones U.S. Biotechnology Index,2751.0,2297.4,3119.9,19.744058500914072,26.101249178172267,🟡,CERCA,251,2025-08-27 07:42:58
DJUSBV,Dow Jones U.S. Beverages Index,944.01,875.4,1070.16,7.837559972583962,48.48292151162789,🟢,OPORTUNIDAD,251,2025-08-27 07:42:58
DJUSCA,Dow Jones U.S. Gambling Index,767.81,513.6,768.19,49.49571651090341,40.65652096973992,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,754.85,647.09,855.73,16.65301580923828,31.107099879663096,🟡,CERCA,251,2025-08-27 07:42:58
DJUSCH,Dow Jones U.S. Chemicals Index,2032.93,1497.87,2050.51,35.72139104194624,32.88571563667318,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSCM,Dow Jones U.S. Personal Products Index,420.72,345.1,483.97,21.91248913358447,55.96841015018123,🟡,CERCA,251,2025-08-27 07:42:58
DJUSCN,Dow Jones U.S. Construction & Materials Index,2077.93,1484.39,2096.84,39.98544856809866,36.21471861471862,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSCP,Dow Jones U.S. Containers & Packaging Index,453.61,397.01,541.01,14.25656784463868,42.4484536082474,🟡,CERCA,251,2025-08-27 07:42:58
DJUSCR,Dow Jones U.S. Computer Hardware Index,11486.1,8364.8,12829.5,37.31469969395564,29.08019744174939,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2796.1,2625.1,3402.3,6.514037560473887,49.56465656239925,🟢,OPORTUNIDAD,251,2025-08-27 07:42:58
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2480.81,1708.47,2589.69,45.206529819077886,52.68315969784618,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1109.75,863.05,1218.81,28.584670644806216,21.092608822670243,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSDB,Dow Jones U.S. Brewers Index,513.8,479.19,659.78,7.222604812287392,49.356132573358714,🟢,OPORTUNIDAD,251,2025-08-27 07:42:58
DJUSDN,Dow Jones U.S. Defense Index,781.62,598.11,788.84,30.681647188644227,51.203187250996,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1541.97,1221.74,1615.62,26.210977785780937,65.22931949663032,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,979.03,683.22,984.44,43.296449167178935,26.824877250409116,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSDT,Dow Jones U.S. Diversified REITs Index,56.68,45.49,57.95,24.59881292591778,40.248962655601666,🟡,CERCA,251,2025-08-27 07:42:58
DJUSDV,Dow Jones U.S. Computer Services Index,248.93,231.08,304.29,7.724597541976802,57.26817042606514,🟢,OPORTUNIDAD,251,2025-08-27 07:42:58
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,995.26,562.61,1055.56,76.90051723218569,52.28805049490748,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1123.93,643.85,1171.37,74.56395123087675,50.72318200080349,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,62.0,50.8,72.61,22.047244094488196,30.682730923694805,🟡,CERCA,251,2025-08-27 07:42:58
DJUSEN,Dow Jones U.S. Oil & Gas Index,738.44,623.85,813.7,18.368197483369403,29.31911402789163,🟡,CERCA,251,2025-08-27 07:42:58
DJUSES,Dow Jones U.S. Real Estate Services Index,380.13,268.15,385.71,41.76020883833676,47.23484848484847,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSEU,Dow Jones U.S. Electricity Index,420.07,340.99,433.59,23.19129593243203,54.74122959360891,🟡,CERCA,251,2025-08-27 07:42:58
DJUSFA,Dow Jones U.S. Financial Administration Index,589.39,532.41,685.16,10.702278319340362,43.78771742988997,🟡,CERCA,251,2025-08-27 07:42:58
DJUSFB,Dow Jones U.S. Food & Beverage Index,708.05,668.77,816.7,5.873469204659296,46.02038006058938,🟢,OPORTUNIDAD,251,2025-08-27 07:42:58
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,168.91,116.55,175.11,44.92492492492492,31.981187536743093,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1270.84,1012.93,1346.72,25.46177919500854,71.88421132189562,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSFE,Dow Jones U.S. Industrial Machinery Index,1263.93,969.18,1325.15,30.41230731133537,36.046750051261,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSFH,Dow Jones U.S. Furnishings Index,481.77,319.67,484.5,50.708543185159684,23.24683042789225,🔴,FUERTE,251,2025-08-27 07:42:58
DJUSFI,Dow Jones U.S. Financial Services Index,2494.1,1907.9,2495.9,30.72488075894962,35.13876454789609,🔴,FUERTE,251,2025-08-27 07:42:58
