Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,823.32,703.58,952.75,17.018675914608146,63.39485756961483,🟡,CERCA,250,2025-09-29 07:44:35
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2821.4,1861.2,2843.6,51.59037180313776,33.055265901981215,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAF,Dow Jones U.S. Delivery Services Index,1020.7,916.9,1383.0,11.320754716981138,34.78260869565213,🟡,CERCA,250,2025-09-29 07:44:35
DJUSAG,Dow Jones U.S. Asset Managers Index,408.09,273.77,426.58,49.06308214924937,44.91869918699188,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1686.21,913.78,1723.97,84.53128761846396,27.243589743589737,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAL,Dow Jones U.S. Aluminum Index,111.74,73.62,163.19,51.7794077696278,45.7919882396178,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAM,Dow Jones U.S. Medical Equipment Index,2891.5,2589.3,3151.1,11.671108021472977,72.5944404846757,🟡,CERCA,250,2025-09-29 07:44:35
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1635.51,845.49,1748.7,93.4393073838839,21.476335053178587,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAR,Dow Jones U.S. Airlines Index,222.97,137.83,259.72,61.77174780526734,66.9550588800769,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAS,Dow Jones U.S. Aerospace Index,3030.2,1883.9,3063.8,60.84717872498538,34.51659451659454,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAT,Dow Jones U.S. Auto Parts Index,439.65,288.25,446.75,52.52385082393754,52.44755244755245,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAU,Dow Jones U.S. Automobiles Index,1490.97,758.25,1613.6,96.63303659742829,21.481639541425025,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSAV,Dow Jones U.S. Media Agencies Index,416.39,346.44,702.93,20.191086479621287,72.52252252252251,🟡,CERCA,250,2025-09-29 07:44:35
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1226.6,962.0,1294.9,27.505197505197497,51.31332082551602,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2373.6,1876.9,2557.1,26.463849965368414,69.15563957151863,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,111.8,104.12,152.72,7.376104494813669,63.663440059568146,🟢,OPORTUNIDAD,250,2025-09-29 07:44:35
DJUSBK,Dow Jones U.S. Banks Index,793.06,521.55,799.76,52.05828779599272,14.314007922218124,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSBS,Dow Jones U.S. Basic Resources Index,431.14,274.91,456.39,56.82950783892908,53.32282045505746,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSBT,Dow Jones U.S. Biotechnology Index,2736.0,2297.4,3066.0,19.09114651344998,55.154639175257735,🟡,CERCA,250,2025-09-29 07:44:35
DJUSBV,Dow Jones U.S. Beverages Index,897.78,875.4,1056.08,2.55654557916381,64.41140362842725,🟢,OPORTUNIDAD,250,2025-09-29 07:44:35
DJUSCA,Dow Jones U.S. Gambling Index,724.3,513.6,786.57,41.02414330218067,64.2559753276793,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,725.22,647.09,855.73,12.074054613732246,60.18194541637506,🟡,CERCA,250,2025-09-29 07:44:35
DJUSCH,Dow Jones U.S. Chemicals Index,1986.7,1497.87,2050.51,32.63500837856424,58.429561200923764,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSCM,Dow Jones U.S. Personal Products Index,370.68,345.1,483.97,7.4123442480440405,69.75075035886724,🟢,OPORTUNIDAD,250,2025-09-29 07:44:35
DJUSCN,Dow Jones U.S. Construction & Materials Index,2024.29,1484.39,2099.78,36.37184297927094,59.30802098169315,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSCP,Dow Jones U.S. Containers & Packaging Index,429.19,397.01,541.01,8.105589279867008,68.60625574977003,🟢,OPORTUNIDAD,250,2025-09-29 07:44:35
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2737.3,2671.9,3402.3,2.4476963958232,53.05446885344564,🟢,OPORTUNIDAD,250,2025-09-29 07:44:35
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2551.74,1708.47,2649.42,49.35819768564855,46.682019111146445,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1063.58,863.05,1208.39,23.235038526157233,65.09925277379429,🟡,CERCA,250,2025-09-29 07:44:35
DJUSDB,Dow Jones U.S. Brewers Index,457.65,447.85,659.78,2.188232667187664,79.46959304983997,🟢,OPORTUNIDAD,250,2025-09-29 07:44:35
DJUSDN,Dow Jones U.S. Defense Index,800.29,598.11,804.49,33.803146578388585,32.76067133606456,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1552.65,1239.56,1615.62,25.258156119913533,53.50971645387885,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,951.78,683.22,994.97,39.307982787389115,62.5026646770412,🔴,FUERTE,250,2025-09-29 07:44:35
DJUSDT,Dow Jones U.S. Diversified REITs Index,58.85,45.49,59.32,29.369092108155638,40.28629856850713,🔴,FUERTE,250,2025-09-29 07:44:35
