ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,CAUTION,-8,"Señal salida MEDIUM: Earnings en 7d — alta incertidumbre, considera reducir",2026-07-24
ABT,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑26.2% (5.57→7.03); Revenue estimate ↑1.7%,2026-07-24
ADP,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓11.8% (13.55→11.95),2026-07-24
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 4/4) | Piotroski fuerte (7.0/9),2026-07-24
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 16/16),2026-07-24
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-24
ASAZY,CAUTION,4,Value trap MEDIUM: Sin cobertura de analistas — tesis sin verificar externamente | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (46.9% vs media sector 5.8%) | EPS revision UP: EPS consensus ↑2.8% (1.04→1.07); Revenue estimate ↑2.9%,2026-07-24
ATLKY,REVISION_UP,13,Mejor FCF en Industrials (25.6% vs media sector 5.8%) | EPS revision STRONG_UP: EPS consensus ↑5.8% (0.67→0.71); Revenue estimate ↑6.4%,2026-07-24
AUTO.L,AVOID,-7,Thesis drift HIGH (46d): Score cayó 24pts en 46d (76→52) | Mejor FCF en Communication Services (6.3% vs media sector 5.2%),2026-07-24
BRK-B,BEST,5,Mejor FCF en Financial Services (5.8% vs media sector 4.3%),2026-07-24
BRO,BEST,5,Mejor FCF en Financial Services (6.9% vs media sector 4.3%),2026-07-24
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-24
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 12/13) | Piotroski fuerte (7.0/9),2026-07-24
CME,CAUTION,-8,Señal salida MEDIUM: Score cayó 15pts (53 → 38),2026-07-24
CNI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 11pts en 46d (43→33) | Piotroski fuerte (7.0/9),2026-07-24
COST,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-24
CTAS,CAUTION,-4,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision UP: EPS consensus ↑3.0% (6.76→6.96); Revenue estimate ↑3.2%,2026-07-24
DHR,CAUTION,-14,Quality decay MEDIUM: Salud financiera cayó 10pts (80 → 70/100) | Thesis drift MEDIUM: Margen op. cayó 4.9pp (22.9%→18.0%),2026-07-24
ETN,WATCH,4,Caro vs peers en Industrials (FCF rank 22/24) | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑4.5% (13.44→14.05),2026-07-24
