ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AJG,Arthur J. Gallagher & Co.,81.3,🏆 ELITE,🟢 Elite,100.0,100.0,46.7,70.0,65.0,35.0,28.0,False,up,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': 47.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 4.7, 'rs_6m': -12.0, 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.0}",242.5,62308433920,Financial Services,Insurance Brokers,2.7,3.6,False,315.48,-23.1,3.0,False,281.39,388.0,225.0,18.0,buy,16.0,106.23,-56.2,97.85,-59.6,1.73,4.2,1.13,42.9,2.8,1.01,True,-0.5,4.2,16.2,7.0,2026-07-30,True,False,6.0,NEUTRAL,3.38,77.9,1.01,39.1,,,,2026-07-23T06:34:51.682282
AON,Aon plc,79.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,46.7,80.0,60.0,35.0,29.7,False,up,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': 109.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': 21.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 2.7, 'rs_6m': -3.5, 'rs_line_percentile': 29.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.6}",352.33,75249565696,Financial Services,Insurance Brokers,1.8,2.0,False,381.0,-7.5,3.0,False,393.11,445.0,327.0,19.0,buy,11.6,597.35,69.5,484.01,37.4,4.44,15.65,0.91,16.4,3.28,0.76,True,-1.66,7.4,19.0,6.0,2026-07-29,True,False,8.0,STRONG,6.22,141.9,0.61,34.3,,,,2026-07-23T06:34:04.331074
WST,"West Pharmaceutical Services, I",79.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,89.0,95.0,60.0,95.0,92.6,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': 10.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 25.3, 'rs_6m': 31.1, 'rs_line_percentile': 92.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 7.5}",358.41,25320804352,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,367.66,-2.5,8.0,True,385.33,447.0,310.0,15.0,strong_buy,7.5,165.47,-53.8,223.5,-37.6,1.09,3.9,0.24,11.5,0.88,0.25,True,-1.19,336.2,56.1,0.0,2026-07-23,True,False,7.0,NEUTRAL,2.39,19.0,0.66,20.3,0.4,0.02,-19.9,2026-07-23T06:35:18.633652
TECK,Teck Resources Ltd,78.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,54.0,70.0,50.0,60.0,62.3,False,down,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': 297.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': 94.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -8.7, 'rs_6m': -1.3, 'rs_line_percentile': 62.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -7.3}",57.21,28026853376,Basic Materials,Other Industrial Metals & Mining,,2.6,False,71.25,-19.7,6.0,False,53.05,68.67,35.99,4.0,hold,-7.3,,,79.5,39.0,,,0.62,13.3,0.35,0.99,True,-2.25,4.5,51.5,0.0,2026-07-23,True,False,5.0,NEUTRAL,7.11,6.5,0.13,49.6,3.1,0.06,-46.5,2026-07-23T06:41:01.107973
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,3.9,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': 704.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 123.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -35.4, 'rs_6m': -55.0, 'rs_line_percentile': 3.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 62.6}",284.47,77813071872,Technology,Software - Application,6.1,2.4,False,813.7,-65.0,0.0,False,462.53,921.0,250.0,33.0,buy,62.6,387.99,36.4,171.95,-39.6,6.72,19.13,1.66,28.3,4.8,0.65,True,-5.25,24.8,10.7,28.0,2026-08-20,False,False,9.0,STRONG,6.52,97.0,0.97,42.8,0.4,0.01,-42.4,2026-07-23T06:33:30.091563
HEI,Heico Corporation,77.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,50.3,90.0,65.0,35.0,46.9,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 19.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 19.5, 'rs_6m': -13.2, 'rs_line_percentile': 46.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.3}",335.24,46845669376,Industrials,Aerospace & Defense,1.5,1.4,False,369.48,-9.3,7.0,True,386.53,472.0,290.0,19.0,buy,15.3,543.7,62.2,165.9,-50.5,1.51,12.82,0.07,4.3,0.25,0.1,False,,9.0,48.2,33.0,2026-08-25,False,False,8.0,STRONG,2.05,52.3,1.0,22.9,1.6,0.07,-21.3,2026-07-23T06:36:20.563266
TW,Tradeweb Markets Inc.,77.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,36.0,85.0,65.0,15.0,7.4,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': 20.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -18.6, 'rs_6m': -14.1, 'rs_line_percentile': 7.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.0}",98.85,21551872000,Financial Services,Capital Markets,3.1,1.9,False,147.49,-33.0,1.0,False,128.5,201.0,105.0,14.0,buy,30.0,,,123.3,24.7,,,0.58,12.4,0.56,0.4,True,-0.73,636.1,27.4,7.0,2026-07-30,True,False,8.0,STRONG,5.9,57.1,0.55,43.3,1.6,0.04,-41.7,2026-07-23T06:33:54.967308
ADP,"Automatic Data Processing, Inc.",76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,42.3,85.0,50.0,15.0,24.7,False,up,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': 49.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 15.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 16.1, 'rs_6m': -13.5, 'rs_line_percentile': 24.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.5}",243.12,97183391744,Technology,Software - Application,4.2,4.8,False,315.98,-23.1,3.0,False,254.13,305.0,190.0,15.0,hold,4.5,239.06,-1.7,111.09,-54.3,4.89,11.88,2.76,60.5,6.8,2.04,True,-1.84,13.5,4.2,6.0,2026-07-29,True,False,8.0,STRONG,5.86,192.0,1.9,36.5,0.8,0.02,-35.7,2026-07-23T06:32:01.492939
BAC,Bank of America Corporation,76.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,84.7,65.0,60.0,100.0,100.0,True,up,20.6,True,1,14.4,False,0,"{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.5}","{'revenue_growth_yoy': 14.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 11.2, 'rs_6m': 10.0, 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 11.2, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.5}",61.62,437291909120,Financial Services,Banks - Diversified,0.0,0.0,False,62.12,-0.8,8.0,True,68.11,75.0,62.0,22.0,buy,10.5,,,130.8,112.3,,,1.83,25.9,1.12,2.35,True,-5.75,,36.0,83.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.33,20.2,0.8,0.04,-19.4,2026-07-23T06:39:08.427756
FICO,Fair Isaac Corporation,76.1,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,33.0,70.0,65.0,15.0,18.6,False,up,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': 28.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 20.5, 'rs_6m': -30.1, 'rs_line_percentile': 18.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.6}",1221.47,28326995968,Technology,Software - Application,11.2,6.7,True,1998.01,-38.9,2.0,False,1534.55,2400.0,707.0,20.0,buy,25.6,1335.91,9.4,941.7,-22.9,2.58,31.5,,,,0.09,True,-6.39,7.2,69.0,6.0,2026-07-29,True,False,7.0,NEUTRAL,2.95,996.8,0.32,38.7,,,,2026-07-23T06:34:25.650262
