Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-07-14 07:44:18,ASAN,"Asana, Inc.","Pres, CEO, Chair, 10%",P - Purchase,14.32,449217,56532454,6%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-07-14 07:44:18,OYSE,Lightwave Acquisition Corp.,10%,P - Purchase,10.0,606250,606250,6%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/OYSE_d.png,reports/graphs/OYSE_w.png
2025-07-14 07:44:18,LION,Lionsgate Studios Corp.,10%,P - Purchase,5.62,572089,37548125,3%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/LION_d.png,reports/graphs/LION_w.png
2025-07-14 07:44:18,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,14.57,44014,2758385,641%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-07-14 07:44:18,MERC,Mercer International Inc.,10%,P - Purchase,3.7,142020,22695000,524%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/MERC_d.png,reports/graphs/MERC_w.png
2025-07-14 07:44:18,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,14.71,34630,2793015,509%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-07-14 07:44:18,STZ,"Constellation Brands, Inc.",Non-Exec Chair of the Board,P - Purchase,170.44,2000,2240,340%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/STZ_d.png,reports/graphs/STZ_w.png
2025-07-14 07:44:18,ORCL,Oracle Corp,Dir,P - Purchase,233.87,480,33385,112%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/ORCL_d.png,reports/graphs/ORCL_w.png
2025-07-14 07:44:18,STRW,"Strawberry Fields Reit, Inc.",Dir,P - Purchase,9.92,10000,130000,99%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/STRW_d.png,reports/graphs/STRW_w.png
2025-07-14 07:44:18,NMP,Nmp Acquisition Corp.,10%,P - Purchase,10.0,7500,112500,75%,OpenInsider.com,2025-07-14 07:44:18,reports/graphs/NMP_d.png,reports/graphs/NMP_w.png
