Ticker,Insider,Title,Date,InsiderName,TradeDate,FilingDate,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-08-28 16:48:54,MAIR,Madison Air Solutions Corp,10%,Bertarelli Ernesto,2026-08-25,2026-08-27,P - Purchase,24.97,8770524,53611595,218%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/MAIR_d.png,reports/graphs/MAIR_w.png
2026-08-28 16:48:54,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-24,2026-08-26,P - Purchase,222.43,571116,113375027,127%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-08-28 16:48:54,SCTH,"Securetech Innovations, Inc.","Pres, CEO, 10%",Sitra J Scott,2026-08-21,2026-08-24,P - Purchase,100000.0,1000,126390,100%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/SCTH_d.png,reports/graphs/SCTH_w.png
2026-08-28 16:48:54,RSG,"Republic Services, Inc.",10%,"Cascade Investment, L.L.C.",2026-08-20,2026-08-24,P - Purchase,220.3,400286,112803911,88%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2026-08-28 16:48:54,BABA,Alibaba Group Holding Ltd,Dir,Tsai Joseph C,2026-08-25,2026-08-25,P - Purchase,14.47,720000,117084406,10%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/BABA_d.png,reports/graphs/BABA_w.png
2026-08-28 16:48:54,BABA,Alibaba Group Holding Ltd,Dir,Tsai Joseph C,2026-08-24,2026-08-24,P - Purchase,14.29,720000,116364406,10%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/BABA_d.png,reports/graphs/BABA_w.png
2026-08-28 16:48:54,KLAR,Klarna Group Plc,CEO,Siemiatkowski Sebastian,2026-08-26,2026-08-28,P - Purchase,14.37,692506,25344322,9%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/KLAR_d.png,reports/graphs/KLAR_w.png
2026-08-28 16:48:54,IMTX,Immatics N.V.,Dir,Perceptive Advisors LLC,2026-08-26,2026-08-27,P - Purchase,8.69,863060,11246516,7%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/IMTX_d.png,reports/graphs/IMTX_w.png
2026-08-28 16:48:54,SUJA,"Suja Life, Inc.",10%,"Paine Schwartz Food Chain Fund V Gp, Ltd.",2026-08-21,2026-08-25,P - Purchase,8.72,656548,10444005,5%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/SUJA_d.png,reports/graphs/SUJA_w.png
2026-08-28 16:48:54,NGL,Ngl Energy Partners LP,Dir,Raymond John T,2026-08-25,2026-08-26,P - Purchase,16.98,300000,376626,5%,OpenInsider.com,2026-08-28 16:48:54,reports/graphs/NGL_d.png,reports/graphs/NGL_w.png
