Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSEN,Oil & Gas,715.35,623.85,813.7,14.666987256552055,42.35660049400784,🟡,CERCA,251,2025-07-01 14:10:34
DJUSTC,Technology,7487.3,5115.5,7509.0,46.3649692112208,26.789461412916822,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSBK,Banks,724.77,520.01,729.45,39.376165842964554,26.88729118206807,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSRE,Real Estate,361.04,311.91,396.67,15.751338527139236,53.41710082745934,🟡,CERCA,251,2025-07-01 14:10:34
DJUSHC,Healthcare,1428.55,1344.15,1663.54,6.279061116690834,44.78252389311487,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSCH,Chemicals,837.8,703.58,952.75,19.076721907956436,52.565646832088646,🟡,CERCA,251,2025-07-01 14:10:34
DJUSUT,Utilities,406.23,335.51,411.37,21.0783583201693,39.18878616164628,🟡,CERCA,251,2025-07-01 14:10:34
DJUSFN,Financials,2411.7,1812.0,2413.8,33.096026490066215,37.45067087608526,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSRT,Retail,3081.3,2288.1,3175.9,34.66631703159828,43.36580450117568,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSIG,Industrial Goods,1416.78,1094.74,1429.37,29.417030527796552,38.453947368421076,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSME,Media,884.03,662.35,936.97,33.46870989658035,29.197530864197546,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSTL,Telecommunications,189.38,142.12,199.75,33.253588516746404,44.90153172866525,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSFB,Food & Beverage,700.6,668.77,816.7,4.759483828521023,52.633976013359664,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSNG,Personal Goods,1039.95,909.61,1069.74,14.329218016512574,43.067875048206645,🟡,CERCA,251,2025-07-01 14:10:34
DJUSBS,Basic Resources,376.04,274.91,393.0,36.78658470044741,39.51598338450421,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSCN,Construction,1932.25,1484.39,2065.78,30.171316163541917,44.50483955561913,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSAP,Auto & Parts,1208.89,768.67,1748.7,57.270350085212144,45.513977788719274,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSBV,Beverages,929.44,875.4,1070.16,6.173177975782508,52.107318049854804,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSDR,Drug Retailers,1587.54,1149.77,1588.88,38.07457143602633,21.124788088744893,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSEE,Electronics,1030.13,643.85,1032.26,59.995340529626475,25.503796728971963,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSFO,Food Producers,383.33,367.79,460.77,4.2252372277658345,53.126792885829055,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSGI,General Industrial,743.83,613.23,780.5,21.29706635357044,42.162441800310376,🟡,CERCA,251,2025-07-01 14:10:34
DJUSGT,General Retail,3428.4,2540.2,3560.4,34.96575072828912,44.696751940212714,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSMC,Healthcare Equipment,2320.9,2186.6,2559.1,6.141955547425234,29.41961307538351,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSHG,Household Goods,1043.81,999.49,1229.25,4.434261473351403,52.330680526230296,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSIQ,Industrial Engineering,4231.0,3318.0,4522.4,27.516576250753467,41.28796528887871,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSIM,Metals & Mining,491.0,350.58,568.14,40.053625420731365,43.6265060240964,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSIT,Industrial Transport,1443.2,1243.5,1746.8,16.059509449135508,41.42699115044244,🟡,CERCA,251,2025-07-01 14:10:34
DJUSLE,Leisure Goods,1036.11,695.76,1036.65,48.91773025181096,20.987963891675065,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSMG,Mining,136.27,84.25,142.44,61.74480712166174,39.02367728734284,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSIX,Insurance,1374.38,1157.36,1458.15,18.751296053086357,49.88921947205161,🟡,CERCA,251,2025-07-01 14:10:34
DJUSOG,Oil Producers,804.52,707.01,918.73,13.79188413176617,44.168382196351274,🟡,CERCA,251,2025-07-01 14:10:34
DJUSPG,Personal Goods,527.33,426.49,649.12,23.644165162137455,38.009185303514364,🟡,CERCA,251,2025-07-01 14:10:34
DJUSPN,Pharmaceuticals,1052.03,960.01,1277.87,9.58531681961646,53.419099455715035,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
DJUSRH,RE Investment,686.66,505.56,730.22,35.8216631062584,35.529807182027284,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSRI,REITs,146.3,126.8,162.95,15.378548895899065,56.02134146341454,🟡,CERCA,251,2025-07-01 14:10:34
DJUSSV,Software,7780.8,5509.7,7825.3,41.22003012868215,31.574284991141525,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSIS,Support Services,887.69,764.29,981.89,16.14570385586624,53.64779297054231,🟡,CERCA,251,2025-07-01 14:10:34
DJUSTQ,Tech Hardware,8091.2,5326.7,8250.9,51.89892428708206,24.656911751340502,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSAS,Aerospace,2820.5,1883.9,2825.3,49.716014650459144,40.614430665163475,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSAR,Airlines,193.78,126.73,259.72,52.90775664799179,55.5157715260017,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSAL,Aluminum,100.81,73.62,163.19,36.93289866883999,44.417643004824235,🔴,FUERTE,251,2025-07-01 14:10:34
DJUSRA,Apparel Retail,1611.33,1490.78,1826.93,8.08637089308952,72.93313935100261,🟢,OPORTUNIDAD,251,2025-07-01 14:10:34
