ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
TECK,Teck Resources Ltd,84.7,🏆 ELITE,🟢 Elite,100.0,90.0,88.3,70.0,40.0,100.0,100.0,True,up,297.6,False,0,94.9,True,1,"{'eps_growth_yoy': np.float64(297.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': np.float64(94.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(16.2), 'rs_6m': np.float64(51.0), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 5.9, 'debt_to_equity': 0.37, 'operating_margin_pct': 39.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -31.5}",70.56,34566942720,Basic Materials,Other Industrial Metals & Mining,,2.8,False,71.25,-1.0,8.0,True,48.33,63.24,34.58,3.0,hold,-31.5,,,81.9,16.1,,,0.52,13.3,0.37,0.99,True,-1.83,4.5,51.5,50.0,2026-07-23,False,False,8.0,STRONG,5.95,6.5,0.18,50.3,0.8,0.02,-49.5,2026-06-03T07:41:10.966316
CDNS,"Cadence Design Systems, Inc.",80.3,🏆 ELITE,🟢 Elite,100.0,60.0,83.0,85.0,60.0,80.0,79.1,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': np.float64(109.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': np.float64(15.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(25.2), 'rs_6m': np.float64(22.2), 'rs_line_percentile': 79.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': -7.8}",416.39,114847031296,Technology,Software - Application,2.0,2.2,False,416.69,-0.1,7.0,True,383.94,440.0,275.0,26.0,strong_buy,-7.8,178.28,-57.2,98.67,-76.3,1.31,5.44,,,,,True,-0.87,14.4,23.0,54.0,2026-07-27,False,False,7.0,NEUTRAL,1.41,44.0,1.93,44.6,,,,2026-06-03T07:37:11.738617
NUE,Nucor Corporation,79.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,91.0,80.0,60.0,100.0,100.0,True,up,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': np.float64(23.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': np.float64(12.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(36.1), 'rs_6m': np.float64(49.6), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -5.5}",258.46,58861924352,Basic Materials,Steel,2.8,3.0,False,260.37,-0.7,8.0,True,244.14,275.0,138.17,15.0,buy,-5.5,,,302.4,17.0,-0.65,-1.69,0.87,22.0,2.24,1.41,True,-0.89,22.4,382.1,54.0,2026-07-27,False,False,6.0,NEUTRAL,4.24,11.9,0.04,28.6,0.8,0.03,-27.8,2026-06-03T07:40:17.918030
INTU,Intuit Inc.,77.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,15.0,85.0,70.0,15.0,2.1,False,down,704.2,True,2,123.4,True,2,"{'eps_growth_yoy': np.float64(704.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': np.float64(123.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-37.8), 'rs_6m': np.float64(-61.0), 'rs_line_percentile': 2.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 55.8}",322.14,88117207040,Technology,Software - Application,4.6,4.2,False,813.7,-60.4,0.0,False,502.02,921.0,315.0,32.0,buy,55.8,387.99,20.4,175.48,-45.5,5.94,19.13,1.49,28.3,4.8,0.63,True,-4.64,24.8,10.7,78.0,2026-08-20,False,False,9.0,STRONG,5.76,97.0,1.1,93.6,,,,2026-06-03T07:34:25.980605
AJG,Arthur J. Gallagher & Co.,76.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,100.0,24.0,70.0,65.0,15.0,3.8,False,down,124.7,True,1,47.7,True,2,"{'eps_growth_yoy': np.float64(124.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': np.float64(47.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-19.7), 'rs_6m': np.float64(-28.2), 'rs_line_percentile': 3.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.2}",205.77,52870955008,Financial Services,Insurance Brokers,2.1,3.0,False,346.01,-40.5,0.0,False,265.79,388.0,211.0,19.0,buy,29.2,106.23,-48.4,99.95,-51.4,2.04,4.2,1.36,42.9,2.8,1.01,True,-0.59,4.2,16.2,57.0,2026-07-30,False,False,6.0,NEUTRAL,3.87,77.9,0.85,30.6,3.1,0.1,-27.5,2026-06-03T07:35:41.035952
HEI,Heico Corporation,76.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,90.0,65.0,35.0,40.9,False,up,31.8,True,1,19.9,True,1,"{'eps_growth_yoy': np.float64(31.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': np.float64(19.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-7.4), 'rs_6m': np.float64(-5.0), 'rs_line_percentile': 40.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.3}",332.14,46386434048,Industrials,Aerospace & Defense,1.1,0.8,False,361.69,-8.2,3.0,False,382.95,471.0,290.0,20.0,buy,15.3,544.34,63.9,168.3,-49.3,1.53,12.84,0.07,4.3,0.24,0.1,False,,9.0,48.2,83.0,2026-08-25,False,False,8.0,STRONG,2.07,52.3,1.01,53.1,,,,2026-06-03T07:37:00.304488
AON,Aon plc,75.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,80.0,65.0,15.0,0.3,False,down,109.3,False,0,21.2,True,2,"{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': np.float64(21.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-17.8), 'rs_6m': np.float64(-21.5), 'rs_line_percentile': 0.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.2}",317.86,67887562752,Financial Services,Insurance Brokers,1.4,2.0,False,381.0,-16.6,1.0,False,385.26,436.0,298.0,19.0,buy,21.2,597.35,87.9,493.49,55.3,4.92,15.65,1.03,16.4,3.28,0.76,True,-1.84,7.4,19.0,51.0,2026-07-24,False,False,8.0,STRONG,6.78,141.9,0.55,20.2,0.8,0.04,-19.4,2026-06-03T07:34:57.427093
WST,"West Pharmaceutical Services, I",74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,63.9,95.0,60.0,60.0,61.5,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': np.float64(5.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(14.4), 'rs_6m': np.float64(1.8), 'rs_line_percentile': 61.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.3}",312.17,22054060032,Healthcare,Medical Instruments & Supplies,3.8,2.2,False,330.88,-5.7,7.0,True,350.62,400.0,310.0,13.0,buy,12.3,165.47,-47.0,224.7,-28.0,1.25,3.9,0.28,11.5,0.88,0.25,True,-1.36,336.2,56.1,50.0,2026-07-23,False,False,7.0,NEUTRAL,,,0.58,30.0,,,,2026-06-03T07:36:05.093183
CBOE,"Cboe Global Markets, Inc.",74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,36.0,95.0,55.0,15.0,15.4,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': np.float64(64.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': np.float64(8.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-19.3), 'rs_6m': np.float64(-3.8), 'rs_line_percentile': 15.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 19.9}",275.59,28841535488,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-25.8,3.0,False,330.43,393.0,273.0,14.0,hold,19.9,406.47,47.5,351.3,27.5,3.48,9.58,1.05,23.8,2.88,1.29,True,-0.27,33.8,21.8,58.0,2026-07-31,False,False,8.0,STRONG,5.72,70.3,0.35,53.4,1.6,0.03,-51.8,2026-06-03T07:38:55.811498
TW,Tradeweb Markets Inc.,73.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,90.0,15.0,85.0,70.0,15.0,0.0,False,down,33.5,False,0,20.4,True,2,"{'eps_growth_yoy': np.float64(33.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}","{'revenue_growth_yoy': np.float64(20.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-32.4), 'rs_6m': np.float64(-20.3), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 38.9}",97.98,21362190336,Financial Services,Capital Markets,2.7,2.2,False,147.49,-33.6,1.0,False,136.07,197.0,112.0,14.0,buy,38.9,,,121.5,24.0,,,0.57,12.4,0.56,0.4,True,-0.73,636.1,27.4,57.0,2026-07-30,False,False,8.0,STRONG,5.96,57.1,0.55,23.8,3.1,0.13,-20.7,2026-06-03T07:34:49.741054
