Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSRN,Dow Jones U.S. Residential REITs Index,217.99,206.56,263.03,5.533501161890011,38.50832266325221,🟢,OPORTUNIDAD,252,2026-02-18 16:42:52,2026-02-18,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,741.72,682.16,803.35,8.731089480473798,31.491337334390224,🟢,OPORTUNIDAD,252,2026-02-18 16:42:52,2026-02-18,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1958.93,1792.93,2065.57,9.258587898021672,39.38343801891556,🟢,OPORTUNIDAD,253,2026-02-18 16:42:52,2026-02-18,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1299.24,1239.53,1458.0,4.817148435294026,45.82134407570818,🟢,OPORTUNIDAD,253,2026-02-18 16:42:52,2026-02-18,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1275.04,1215.03,1458.15,4.9389727002625445,46.48207746088113,🟢,OPORTUNIDAD,252,2026-02-18 16:42:52,2026-02-18,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1094.85,943.49,1158.74,16.04256536900231,18.645841118003176,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1234.62,1067.39,1420.24,15.667188188009984,21.68944099378888,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,772.83,667.95,794.02,15.70177408488659,24.23963133640549,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,85,85,False,0,0,[],[],ALTA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2745.0,2537.2,3135.8,8.190130852908727,41.81852338906633,🟢,OPORTUNIDAD,252,2026-02-18 16:42:52,2026-02-18,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2229.9,2083.0,2499.6,7.052328372539611,47.42833052276555,🟢,OPORTUNIDAD,253,2026-02-18 16:42:52,2026-02-18,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,1067.0,909.61,1082.05,17.303019975593934,16.785206258890483,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,1042.05,874.51,1063.74,19.158157139426645,22.90215700858751,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSTL,Dow Jones U.S. Telecommunications Index,191.36,157.97,199.75,21.136924732544163,15.427380125086811,🟡,CERCA,252,2026-02-18 16:42:52,2026-02-18,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,1064.81,895.65,1089.48,18.886841958354264,23.731532856474374,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1312.97,1099.62,1353.53,19.402157108819424,23.50908987936788,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSRE,Dow Jones U.S. Real Estate Index,380.91,311.91,385.47,22.121765894007886,27.035830618892447,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,304.96,249.55,314.85,22.20396714085352,27.41312741312745,🟡,CERCA,252,2026-02-18 16:42:52,2026-02-18,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,425.96,349.48,458.56,21.88394185647246,15.635305528613005,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,278.47,229.18,284.12,21.50711231346541,22.49716231555045,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,167.31,137.34,175.95,21.821756225425947,17.348654708520172,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,156.7,126.8,159.19,23.580441640378545,21.986888552697977,🟡,CERCA,252,2026-02-18 16:42:52,2026-02-18,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSGU,Dow Jones U.S. Gas Distribution Index,404.62,324.1,412.23,24.84418389385991,23.46143509809193,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,582.36,467.58,592.5,24.547670986783015,29.222726883194756,🟡,CERCA,253,2026-02-18 16:42:52,2026-02-18,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,531.45,470.3,625.15,13.002338932596222,33.418367346938695,🟡,CERCA,252,2026-02-18 16:42:52,2026-02-18,0,80,80,False,0,0,[],[],ALTA,BAJO,0
