ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
V,Visa Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,362.13,4247389.0,0.12,10,7,2026-07-06,2026-07-10,3,17,3800078.0,447311.0,🟢,"[{'type': 'CALL', 'strike': 357.5, 'volume': 1867.0, 'oi': 0.0, 'vol_oi_ratio': 1867.0, 'last_price': 6.65, 'premium': 1241555.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 352.5, 'volume': 618.0, 'oi': 0.0, 'vol_oi_ratio': 618.0, 'last_price': 10.31, 'premium': 637158.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 345.0, 'volume': 294.0, 'oi': 0.0, 'vol_oi_ratio': 294.0, 'last_price': 17.2, 'premium': 505680.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 352.5, 'volume': 964, 'oi': 0.0, 'vol_oi_ratio': 964, 'last_price': 1.48, 'premium': 142672.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 360.0, 'volume': 275, 'oi': 0.0, 'vol_oi_ratio': 275, 'last_price': 3.75, 'premium': 103125.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 362.5, 'volume': 172, 'oi': nan, 'vol_oi_ratio': 172, 'last_price': 5.08, 'premium': 87376.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,951.67,4804218.0,0.47,17,7,2026-07-06,2026-07-10,3,24,3275481.0,1528737.0,🟢,"[{'type': 'CALL', 'strike': 935.0, 'volume': 282.0, 'oi': 0.0, 'vol_oi_ratio': 282.0, 'last_price': 22.9, 'premium': 645779.9999999999, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 950.0, 'volume': 288.0, 'oi': 0.0, 'vol_oi_ratio': 288.0, 'last_price': 12.68, 'premium': 365184.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 940.0, 'volume': 193.0, 'oi': 0.0, 'vol_oi_ratio': 193.0, 'last_price': 18.04, 'premium': 348172.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 1080.0, 'volume': 123.0, 'oi': 0.0, 'vol_oi_ratio': 123.0, 'last_price': 97.29, 'premium': 1196667.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 945.0, 'volume': 111.0, 'oi': 0.0, 'vol_oi_ratio': 111.0, 'last_price': 9.2, 'premium': 102120.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 920.0, 'volume': 247.0, 'oi': 0.0, 'vol_oi_ratio': 247.0, 'last_price': 2.5, 'premium': 61750.0, 'itm': False, 'implied_volatility': 0.062509375}]"
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,390.49,18104311.0,0.13,16,10,2026-07-06,2026-07-06,-1,26,16023213.0,2081098.0,🟢,"[{'type': 'CALL', 'strike': 390.0, 'volume': 8966.0, 'oi': 0, 'vol_oi_ratio': 8966.0, 'last_price': 4.0, 'premium': 3586400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 387.5, 'volume': 5459.0, 'oi': 0, 'vol_oi_ratio': 5459.0, 'last_price': 5.59, 'premium': 3051581.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 395.0, 'volume': 10724.0, 'oi': 0, 'vol_oi_ratio': 10724.0, 'last_price': 1.88, 'premium': 2016112.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 390.0, 'volume': 1535.0, 'oi': 0, 'vol_oi_ratio': 1535.0, 'last_price': 4.0, 'premium': 614000.0, 'itm': False, 'implied_volatility': 0.007822421875}, {'type': 'PUT', 'strike': 387.5, 'volume': 1893.0, 'oi': 0, 'vol_oi_ratio': 1893.0, 'last_price': 2.44, 'premium': 461892.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 385.0, 'volume': 2309.0, 'oi': 0, 'vol_oi_ratio': 2309.0, 'last_price': 1.88, 'premium': 434092.0, 'itm': False, 'implied_volatility': 0.062509375}]"
KO,Coca-Cola Company (The),BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,84.14,1414528.0,0.05,6,4,2026-07-06,2026-07-10,3,10,1341579.0,72949.0,🟢,"[{'type': 'CALL', 'strike': 83.0, 'volume': 2535.0, 'oi': 0, 'vol_oi_ratio': 2535.0, 'last_price': 1.48, 'premium': 375180.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 81.0, 'volume': 1096.0, 'oi': 0, 'vol_oi_ratio': 1096.0, 'last_price': 2.89, 'premium': 316744.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 82.0, 'volume': 1347.0, 'oi': 0, 'vol_oi_ratio': 1347.0, 'last_price': 2.0, 'premium': 269400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 84.0, 'volume': 330.0, 'oi': 0, 'vol_oi_ratio': 330.0, 'last_price': 0.9, 'premium': 29700.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'PUT', 'strike': 82.0, 'volume': 777.0, 'oi': 0, 'vol_oi_ratio': 777.0, 'last_price': 0.25, 'premium': 19425.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 81.0, 'volume': 941.0, 'oi': 0, 'vol_oi_ratio': 941.0, 'last_price': 0.14, 'premium': 13174.0, 'itm': False, 'implied_volatility': 0.062509375}]"
INTU,Intuit Inc.,BEARISH,100,🔥🔥🔥 WHALE ACTIVITY,275.35,2214541.0,2.31,7,6,2026-07-06,2026-07-10,3,13,668514.0,1546027.0,🔴,"[{'type': 'CALL', 'strike': 280.0, 'volume': 608.0, 'oi': 0, 'vol_oi_ratio': 608.0, 'last_price': 5.23, 'premium': 317984.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 285.0, 'volume': 278.0, 'oi': 0, 'vol_oi_ratio': 278.0, 'last_price': 3.8, 'premium': 105639.99999999999, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 275.0, 'volume': 116.0, 'oi': 0, 'vol_oi_ratio': 116.0, 'last_price': 7.53, 'premium': 87348.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 360.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 102.81, 'premium': 1028100.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 275.0, 'volume': 419.0, 'oi': 0, 'vol_oi_ratio': 419.0, 'last_price': 8.55, 'premium': 358245.0, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'PUT', 'strike': 267.5, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 4.83, 'premium': 54096.0, 'itm': False, 'implied_volatility': 0.062509375}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,111.84,7456536.0,0.26,16,12,2026-07-06,2026-07-10,3,28,5931142.0,1525394.0,🟢,"[{'type': 'CALL', 'strike': 110.0, 'volume': 6137, 'oi': 0.0, 'vol_oi_ratio': 6137, 'last_price': 2.92, 'premium': 1792004.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 111.0, 'volume': 4944, 'oi': 0.0, 'vol_oi_ratio': 4944, 'last_price': 2.1, 'premium': 1038240.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 109.0, 'volume': 1996, 'oi': 0.0, 'vol_oi_ratio': 1996, 'last_price': 3.6, 'premium': 718560.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 122.0, 'volume': 514.0, 'oi': 0, 'vol_oi_ratio': 514.0, 'last_price': 14.6, 'premium': 750440.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 115.0, 'volume': 379.0, 'oi': 0, 'vol_oi_ratio': 379.0, 'last_price': 3.56, 'premium': 134924.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 110.0, 'volume': 1572.0, 'oi': 0, 'vol_oi_ratio': 1572.0, 'last_price': 0.77, 'premium': 121044.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
PG,Procter & Gamble Company (The),BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,151.41,955137.0,0.0,6,0,2026-07-06,2026-07-10,3,6,955137.0,0.0,🟢,"[{'type': 'CALL', 'strike': 141.0, 'volume': 413.0, 'oi': 0, 'vol_oi_ratio': 413.0, 'last_price': 10.32, 'premium': 426216.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 140.0, 'volume': 315.0, 'oi': 0, 'vol_oi_ratio': 315.0, 'last_price': 10.86, 'premium': 342089.99999999994, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 150.0, 'volume': 307.0, 'oi': 0, 'vol_oi_ratio': 307.0, 'last_price': 2.51, 'premium': 77057.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
VEEV,Veeva Systems Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,192.74,1318907.0,0.0,2,0,2026-07-06,2026-07-17,10,2,1318907.0,0.0,🟢,"[{'type': 'CALL', 'strike': 140.0, 'volume': 231.0, 'oi': 0, 'vol_oi_ratio': 231.0, 'last_price': 48.27, 'premium': 1115037.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 200.0, 'volume': 551.0, 'oi': 0, 'vol_oi_ratio': 551.0, 'last_price': 3.7, 'premium': 203870.0, 'itm': False, 'implied_volatility': 0.062509375}]",[]
CNI,Canadian National Railway Compa,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,121.56,2279100.0,0.0,2,0,2026-07-06,2026-07-17,10,2,2279100.0,0.0,🟢,"[{'type': 'CALL', 'strike': 105.0, 'volume': 1080, 'oi': 0, 'vol_oi_ratio': 1080, 'last_price': 15.8, 'premium': 1706400.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 95.0, 'volume': 230, 'oi': 0, 'vol_oi_ratio': 230, 'last_price': 24.9, 'premium': 572700.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
LIN,Linde plc,BEARISH,70,🔥🔥 STRONG FLOW,546.64,719940.0,999.0,0,2,2026-07-06,2026-07-17,10,2,0.0,719940.0,🔴,[],"[{'type': 'PUT', 'strike': 540.0, 'volume': 806.0, 'oi': 0, 'vol_oi_ratio': 806.0, 'last_price': 7.6, 'premium': 612560.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 510.0, 'volume': 826.0, 'oi': 0, 'vol_oi_ratio': 826.0, 'last_price': 1.3, 'premium': 107380.0, 'itm': False, 'implied_volatility': 0.062509375}]"
