ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 8/9),2026-07-06
ABT,BEST,5,Mejor FCF en Healthcare (3.8% vs media sector 4.8%),2026-07-06
ADP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 25pts en 46d (59→34) | Piotroski fuerte (8.0/9),2026-07-06
AI.PA,WATCH,3,Piotroski fuerte (7.0/9),2026-07-06
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-06
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (43.9% vs media sector 5.3%),2026-07-06
ATLKY,BEST,5,Mejor FCF en Industrials (21.9% vs media sector 5.3%),2026-07-06
AUTO.L,AVOID,-7,Thesis drift HIGH (46d): Upside analistas cayó 19pp (35%→16%) | Mejor FCF en Communication Services (6.2% vs media sector 5.0%),2026-07-06
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 25),2026-07-06
BRK-B,BEST,5,Mejor FCF en Financial Services (5.6% vs media sector 4.5%),2026-07-06
BRO,BEST,5,Mejor FCF en Financial Services (6.4% vs media sector 4.5%),2026-07-06
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-06
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 13/14) | Piotroski fuerte (7.0/9),2026-07-06
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 25/28) | Piotroski fuerte (8.0/9),2026-07-06
ESLOY,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.3% (6.59→6.38),2026-07-06
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 27/28) | Piotroski fuerte (7.0/9),2026-07-06
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.9% vs media sector 5.3%),2026-07-06
FDS,REVISION_UP,19,Short squeeze MEDIUM: 17.2% short · Short elevado (17.2% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.0% vs media sector 4.5%) | EPS revision STRONG_UP: EPS consensus ↑9.8% (23.14→25.40); Revenue estimate ↑1.8%,2026-07-06
FICO,CAUTION,0,Thesis drift MEDIUM: Score cayó 14pts en 46d (49→35) | Caro vs peers en Technology (FCF rank 12/14) | Short squeeze MEDIUM: 10.5% short · Short moderado (10.5% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-07-06
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 28/28) | Piotroski fuerte (8.0/9),2026-07-06
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-06
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/9) | Piotroski fuerte (8.0/9),2026-07-06
IT,BEST,11,Short squeeze MEDIUM: 25.8% short · Short muy alto (25.8% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.7% vs media sector 11.2%),2026-07-06
ITRK.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 11pts en 46d (36→25) | Mejor FCF en Industrials (4.1% vs media sector 5.3%),2026-07-06
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-06
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/9) | Smart money: 1 HF + 0 insiders (conv 29) | Piotroski fuerte (7.0/9),2026-07-06
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-06
MA,WATCH,3,Piotroski fuerte (9.0/9),2026-07-06
MCO,CONFIRM,10,"Caro vs peers en Financial Services (FCF rank 14/14) | Smart money: 1 HF + 0 insiders (conv 29) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-07-06
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 13/14) | Piotroski fuerte (8.0/9),2026-07-06
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-07-06
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-06
RACE,WATCH,-8,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | EPS revision STRONG_DOWN: EPS consensus ↓12.0% (14.82→13.04); Analistas: +11 (0→11) | Piotroski fuerte (9.0/9),2026-07-06
ROP,BEST,5,Mejor FCF en Technology (5.9% vs media sector 11.2%),2026-07-06
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 24/28),2026-07-06
SPGI,CAUTION,-5,Señal salida MEDIUM: Score cayó 24pts (61 → 37) | Piotroski fuerte (7.0/9),2026-07-06
TJX,CAUTION,-3,Thesis drift MEDIUM: Score cayó 10pts en 46d (39→29) | Piotroski fuerte (7.0/9),2026-07-06
TT,WATCH,0,Caro vs peers en Industrials (FCF rank 22/28) | Piotroski fuerte (9.0/9),2026-07-06
V,WATCH,-3,Caro vs peers en Financial Services (FCF rank 12/14),2026-07-06
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-06
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (8.0/9),2026-07-06
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 23/28) | Piotroski fuerte (8.0/9),2026-07-06
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 9/9) | Piotroski fuerte (7.0/9),2026-07-06
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.3% (9.13→8.92),2026-07-06
