Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1904.7,1755.13,2065.57,8.521875872442493,36.63014509920046,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1297.56,1239.53,1458.0,4.681613192097003,46.34797379276876,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1276.57,1215.03,1458.15,5.064895516983117,47.94431150750494,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1836.81,1493.05,1847.79,23.02401125213489,25.68292060250195,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,944.99,765.56,963.2,23.43774491875229,28.946774921064478,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,1143.1,916.9,1383.0,24.670083978623616,18.923611111111228,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1090.5,1069.65,1443.42,1.9492357313139723,55.89751034332584,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSRN,Dow Jones U.S. Residential REITs Index,212.89,206.56,264.7,3.064484895429892,59.24412665985701,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,472.97,438.36,659.78,7.895337165799803,51.46572860036244,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSPL,Dow Jones U.S. Pipelines Index,1005.15,925.07,1229.95,8.656642200049717,55.50770033933699,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,913.83,835.84,972.52,9.330733154670751,59.38193474151389,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,761.76,645.42,806.96,18.02547178581389,39.221283398036086,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1271.4,1077.94,1380.29,17.947195576748246,32.10191082802554,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,753.81,623.85,813.7,20.831930752584743,36.50478201465664,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,855.15,707.01,914.32,20.953027538507232,38.21901561573426,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,262.52,260.67,489.82,0.709709594506451,83.32079257587162,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,76,76,False,0,0,[],[],ALTA,MEDIO,0
DJUSPB,Dow Jones U.S. Publishing Index,808.47,663.16,874.35,21.91175583569577,32.92695113420601,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,76,76,False,0,0,[],[],ALTA,BAJO,0
DJUSSP,Dow Jones U.S. Specialty Finance Index,743.02,671.1,803.35,10.71673372075696,44.52850580924072,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,372.61,360.57,458.56,3.339157445156286,67.30769230769225,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,992.35,976.12,1216.79,1.662705405073149,71.53226721106948,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1630.0,1311.44,1630.64,24.290855853108027,38.49933276719637,🟡,CERCA,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,687.06,668.77,770.54,2.7348714804790832,67.39389131297104,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSFO,Dow Jones U.S. Food Producers Index,359.38,353.81,428.42,1.5742912862835967,76.5395163300923,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSRU,Dow Jones U.S. Restaurants & Bars Index,2767.8,2686.2,3265.8,3.037748492293961,72.2668660063539,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,603.85,589.23,708.03,2.4812042835565067,74.21866185264594,🟢,OPORTUNIDAD,250,2025-11-10 07:44:17,2025-11-10,0,75,75,False,0,0,[],[],ALTA,MEDIO,0
