ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
ADP,CAUTION,-6,Thesis drift MEDIUM: Score cayó 23pts en 45d (67→44),2026-09-14
AJG,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
AME,WATCH,4,EPS revision UP: EPS consensus ↑2.9% (9.85→10.13); Revenue estimate ↓2.1%,2026-09-14
AON,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
ASAZY,AVOID,-12,Thesis drift HIGH (45d): Score cayó 28pts en 45d (67→39) | Señal salida MEDIUM: Score cayó 17pts (56 → 39) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.8% vs media sector 3.5%),2026-09-14
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
AXP,EXIT,-2,Señal salida HIGH: Score cayó 32pts (90 → 58) | Smart money: 1 HF + 0 insiders (conv 32) | Mejor FCF en Financial Services (7.2% vs media sector 5.5%),2026-09-14
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (79pts), FCF 6.0% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.0% vs media sector 5.2%)",2026-09-14
BRK-B,CAUTION,-8,Señal salida MEDIUM: Score cayó 22pts (55 → 33),2026-09-14
BRO,BEST,5,Mejor FCF en Financial Services (7.2% vs media sector 5.5%),2026-09-14
CB,BEST,5,Mejor FCF en Financial Services (8.0% vs media sector 5.5%),2026-09-14
CBOE,WATCH,0,Caro vs peers en Financial Services (FCF rank 17/17) | Piotroski fuerte (8.0/9),2026-09-14
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-14
COST,WATCH,3,Piotroski fuerte (7.0/9),2026-09-14
CPRT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 14/14) | Piotroski fuerte (8.0/9),2026-09-14
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-14
HEI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
ICE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
INTU,CAUTION,0,"Thesis drift MEDIUM: Margen op. cayó 29.4pp (47.0%→17.6%) | Señal salida MEDIUM: Score cayó 36pts (77 → 41) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Opciones TIER2 (q=45): VALUE weak (41pts), FCF 7.0% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (7.0% vs media sector 5.2%)",2026-09-14
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
JKHY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
JNJ,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.8% (11.23→13.68),2026-09-14
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 7/7) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (7.0/9),2026-09-14
MA,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 31pts en 45d (83→53) | Señal salida MEDIUM: Score cayó 30pts (83 → 53) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-09-14
MCO,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 38) | Piotroski fuerte (8.0/9),2026-09-14
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 15/17) | Piotroski fuerte (8.0/9),2026-09-14
MSFT,EXIT,-16,Thesis drift MEDIUM: Score cayó 30pts en 45d (91→61) | Señal salida HIGH: Score cayó 36pts (96 → 61) | Caro vs peers en Technology (FCF rank 14/14) | Smart money: 1 HF + 0 insiders (conv 33),2026-09-14
NDAQ,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
NDSN,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.6% vs media sector 3.5%),2026-09-14
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
OTIS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-14
PAYX,WATCH,3,Piotroski fuerte (7.0/9),2026-09-14
PEP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
PGR,BEST,5,Mejor FCF en Financial Services (11.8% vs media sector 5.5%),2026-09-14
RACE,WATCH,3,Piotroski fuerte (9.0/9),2026-09-14
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 45pts en 45d (83→38) | Señal salida MEDIUM: Score cayó 46pts (84 → 38) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-14
SBGSY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 20pts en 45d (50→30),2026-09-14
SHW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-14
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-14
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-14
