Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-08-29 07:38:01,REYN,Reynolds Consumer Products Inc.,Dir,P - Purchase,22.99,159506,334092,3%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/REYN_d.png,reports/graphs/REYN_w.png
2025-08-29 07:38:01,STSS,Sharps Technology Inc.,Dir,P - Purchase,6.41,400000,400000,2%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-29 07:38:01,SMC,Summit Midstream Corp,10%,P - Purchase,20.48,120160,120160,2%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/SMC_d.png,reports/graphs/SMC_w.png
2025-08-29 07:38:01,GLP,Global Partners LP,General Partner,P - Purchase,51.95,15000,147001,779%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/GLP_d.png,reports/graphs/GLP_w.png
2025-08-29 07:38:01,LAB,Standard Biotools Inc.,"Dir, 10%",P - Purchase,1.25,525000,79859918,658%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/LAB_d.png,reports/graphs/LAB_w.png
2025-08-29 07:38:01,STSS,Sharps Technology Inc.,Dir,P - Purchase,6.41,100000,100000,641%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-29 07:38:01,DGICA,Donegal Group Inc,10%,P - Purchase,17.47,31324,18181515,547%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/DGICA_d.png,reports/graphs/DGICA_w.png
2025-08-29 07:38:01,STSS,Sharps Technology Inc.,Dir,P - Purchase,6.41,80000,80000,512%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-29 07:38:01,EMN,Eastman Chemical Co,"CEO, Board Chair",P - Purchase,67.89,7400,457139,502%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/EMN_d.png,reports/graphs/EMN_w.png
2025-08-29 07:38:01,MTCH,"Match Group, Inc.",CEO,P - Purchase,37.57,13250,150728,497%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/MTCH_d.png,reports/graphs/MTCH_w.png
2025-08-29 07:38:01,STSS,Sharps Technology Inc.,Dir,P - Purchase,11.36,40000,40218,454%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-29 07:38:01,AROW,Arrow Financial Corp,"SEVP, Treasurer, CFO",P - Purchase,29.46,12000,19715,353%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/AROW_d.png,reports/graphs/AROW_w.png
2025-08-29 07:38:01,FEAM,"5E Advanced Materials, Inc.","Dir, 10%",P - Purchase,3.5,100000,7830646,350%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/FEAM_d.png,reports/graphs/FEAM_w.png
2025-08-29 07:38:01,STSS,Sharps Technology Inc.,CFO,P - Purchase,6.41,40000,40000,256%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-29 07:38:01,EMN,Eastman Chemical Co,"EVP,  CFO",P - Purchase,68.73,3670,53524,252%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/EMN_d.png,reports/graphs/EMN_w.png
2025-08-29 07:38:01,D,"Dominion Energy, Inc","Chair, Pres, CEO",P - Purchase,60.35,4152,165568,250%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/D_d.png,reports/graphs/D_w.png
2025-08-29 07:38:01,EMN,Eastman Chemical Co,"EVP, CCO",P - Purchase,68.49,3280,87250,224%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/EMN_d.png,reports/graphs/EMN_w.png
2025-08-29 07:38:01,EMN,Eastman Chemical Co,Dir,P - Purchase,68.65,3000,9330,205%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/EMN_d.png,reports/graphs/EMN_w.png
2025-08-29 07:38:01,BJ,"Bj'S Wholesale Club Holdings, Inc.",Dir,P - Purchase,96.09,2080,12383,199%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/BJ_d.png,reports/graphs/BJ_w.png
2025-08-29 07:38:01,SINT,"Sintx Technologies, Inc.",Chief Investment Officer,P - Purchase,3.7,50000,64000,185%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/SINT_d.png,reports/graphs/SINT_w.png
2025-08-29 07:38:01,LKQ,Lkq Corp,"Pres, CEO",P - Purchase,31.5,5669,286446,178%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/LKQ_d.png,reports/graphs/LKQ_w.png
2025-08-29 07:38:01,RLMD,"Relmada Therapeutics, Inc.",CEO,P - Purchase,0.67,265976,1000000,178%,OpenInsider.com,2025-08-29 07:38:01,reports/graphs/RLMD_d.png,reports/graphs/RLMD_w.png
