Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIS,Dow Jones U.S. Support Services Index,780.88,748.64,968.47,4.306475742680061,33.04021725074354,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIV,Dow Jones U.S. Business Support Services Index,1119.34,1061.45,1395.19,5.453860285458559,32.98578199052142,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFA,Dow Jones U.S. Financial Administration Index,481.92,457.18,683.09,5.41143532088018,36.294930875576064,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCM,Dow Jones U.S. Personal Products Index,377.8,341.42,458.91,10.6554976275555,22.69007841800199,🟡,CERCA,251,2025-12-09 07:48:21,2025-12-09,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSCP,Dow Jones U.S. Containers & Packaging Index,403.16,388.62,524.47,3.741444084195363,44.2427385892116,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,87,87,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,98.78,95.19,149.31,3.771404559302451,47.47340425531917,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,696.72,668.77,770.54,4.179314263498669,49.110381758507536,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSNG,Dow Jones U.S. Personal & Household Goods Index,960.61,909.61,1081.16,5.606798518046196,48.28602035350829,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSAV,Dow Jones U.S. Media Agencies Index,362.3,346.44,692.33,4.5779933033137095,46.27133872416888,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSRU,Dow Jones U.S. Restaurants & Bars Index,2851.5,2686.2,3265.8,6.153674335492525,41.17922321010764,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,293.31,260.67,489.82,12.52157900794107,20.5437291613233,🟡,CERCA,251,2025-12-09 07:48:21,2025-12-09,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,475.93,438.36,659.78,8.570581257413997,42.97702572568442,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,628.17,589.23,708.03,6.608624815437085,42.53094910591472,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSPG,Sector PG,505.73,426.49,649.12,18.57956810241741,25.79024748836069,🟡,CERCA,251,2025-12-09 07:48:21,2025-12-09,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,955.8,875.4,1013.26,9.184372858121998,47.08938324230718,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,356.87,353.81,428.42,0.8648709759475431,52.43393602225312,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,497.52,492.31,625.15,1.0582762893298896,52.42718446601943,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,962.54,961.74,1169.5,0.083182564934385,53.36634300045014,🟢,OPORTUNIDAD,251,2025-12-09 07:48:21,2025-12-09,0,82,82,False,0,0,[],[],ALTA,BAJO,0
