Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-02-23 08:37:37,WRB,Berkley W R Corp,10%,P - Purchase,70.92,566386,57163038,40%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/WRB_d.png,reports/graphs/WRB_w.png
2026-02-23 08:37:37,WRB,Berkley W R Corp,10%,P - Purchase,70.7,505582,57668620,35%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/WRB_d.png,reports/graphs/WRB_w.png
2026-02-23 08:37:37,KKR,Kkr & Co. Inc.,Co-CEO,P - Purchase,102.67,125000,20269424,12%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/KKR_d.png,reports/graphs/KKR_w.png
2026-02-23 08:37:37,KKR,Kkr & Co. Inc.,Co-CEO,P - Purchase,102.19,125000,18456070,12%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/KKR_d.png,reports/graphs/KKR_w.png
2026-02-23 08:37:37,SAH,Sonic Automotive Inc,10%,P - Purchase,59.94,100000,5100000,5%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/SAH_d.png,reports/graphs/SAH_w.png
2026-02-23 08:37:37,VERX,"Vertex, Inc.",See Remarks,P - Purchase,12.88,397740,405635,5%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/VERX_d.png,reports/graphs/VERX_w.png
2026-02-23 08:37:37,KKR,Kkr & Co. Inc.,Dir,P - Purchase,102.9,43872,143045,4%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/KKR_d.png,reports/graphs/KKR_w.png
2026-02-23 08:37:37,LNZA,"Lanzatech Global, Inc.",10%,P - Purchase,4.43,969858,1302492,4%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/LNZA_d.png,reports/graphs/LNZA_w.png
2026-02-23 08:37:37,FAF,First American Financial Corp,Dir,P - Purchase,67.68,59841,2417098,4%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/FAF_d.png,reports/graphs/FAF_w.png
2026-02-23 08:37:37,SSTI,"Soundthinking, Inc.",10%,P - Purchase,6.97,578485,1902488,4%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/SSTI_d.png,reports/graphs/SSTI_w.png
2026-02-23 08:37:37,WLIIU,Willow Lane Acquisition Corp. II,10%,P - Purchase,10.0,370305,370305,3%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/WLIIU_d.png,reports/graphs/WLIIU_w.png
2026-02-23 08:37:37,EMPD,Empery Digital Inc.,10%,P - Purchase,4.68,691145,4500000,3%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/EMPD_d.png,reports/graphs/EMPD_w.png
2026-02-23 08:37:37,AAT,"American Assets Trust, Inc.","Exec COB, 10%",P - Purchase,18.81,159866,12942949,3%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/AAT_d.png,reports/graphs/AAT_w.png
2026-02-23 08:37:37,EMPD,Empery Digital Inc.,10%,P - Purchase,4.94,428626,3808855,2%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/EMPD_d.png,reports/graphs/EMPD_w.png
2026-02-23 08:37:37,ACAAU,Averin Capital Acquisition Corp.,"See Remarks, 10%",P - Purchase,10.0,200000,200000,2%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/ACAAU_d.png,reports/graphs/ACAAU_w.png
2026-02-23 08:37:37,MSCI,Msci Inc.,Dir,P - Purchase,543.21,3681,22766,1%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/MSCI_d.png,reports/graphs/MSCI_w.png
2026-02-23 08:37:37,MSFT,Microsoft Corp,Dir,P - Purchase,397.35,5000,87527,1%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/MSFT_d.png,reports/graphs/MSFT_w.png
2026-02-23 08:37:37,DEI,Douglas Emmett Inc,"COB, CEO",P - Purchase,10.18,98000,2949640,997%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/DEI_d.png,reports/graphs/DEI_w.png
2026-02-23 08:37:37,NDAQ,"Nasdaq, Inc.",Dir,P - Purchase,79.86,12000,40797,958%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/NDAQ_d.png,reports/graphs/NDAQ_w.png
2026-02-23 08:37:37,SSTI,"Soundthinking, Inc.",10%,P - Purchase,7.13,114628,2017116,817%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/SSTI_d.png,reports/graphs/SSTI_w.png
2026-02-23 08:37:37,MH,"McGraw Hill, Inc.",Dir,P - Purchase,13.7,58000,84592,794%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/MH_d.png,reports/graphs/MH_w.png
2026-02-23 08:37:37,ARW,"Arrow Electronics, Inc.","Interim Pres, CEO",P - Purchase,151.87,3960,44722,601%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/ARW_d.png,reports/graphs/ARW_w.png
2026-02-23 08:37:37,WY,Weyerhaeuser Co,Dir,P - Purchase,25.7,20000,24066,514%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/WY_d.png,reports/graphs/WY_w.png
2026-02-23 08:37:37,ABX,"Abacus Global Management, Inc.","Co-Founder, Pres, 10%",P - Purchase,5.77,86207,12455707,497%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/ABX_d.png,reports/graphs/ABX_w.png
2026-02-23 08:37:37,EFX,Equifax Inc,"EVP, Chief Product Officer",P - Purchase,193.72,2400,10623,464%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/EFX_d.png,reports/graphs/EFX_w.png
2026-02-23 08:37:37,MPLT,"Maplight Therapeutics, Inc.",Dir,P - Purchase,17.65,25000,25000,441%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/MPLT_d.png,reports/graphs/MPLT_w.png
2026-02-23 08:37:37,LXRX,"Lexicon Pharmaceuticals, Inc.",Dir,P - Purchase,1.31,268497,51408909,352%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/LXRX_d.png,reports/graphs/LXRX_w.png
2026-02-23 08:37:37,CNDT,Conduent Inc,CEO,P - Purchase,1.43,220000,2116829,313%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/CNDT_d.png,reports/graphs/CNDT_w.png
2026-02-23 08:37:37,CMRC,"Commerce.Com, Inc.",Exec Chair,P - Purchase,2.94,100000,431319,294%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/CMRC_d.png,reports/graphs/CMRC_w.png
2026-02-23 08:37:37,FLYW,Flywire Corp,10%,P - Purchase,10.99,25000,2675000,274%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/FLYW_d.png,reports/graphs/FLYW_w.png
2026-02-23 08:37:37,AXR,Amrep Corp.,10%,P - Purchase,24.99,10842,955919,270%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/AXR_d.png,reports/graphs/AXR_w.png
2026-02-23 08:37:37,USAC,"USA Compression Partners, LP",Dir,P - Purchase,26.75,10000,33616,267%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/USAC_d.png,reports/graphs/USAC_w.png
2026-02-23 08:37:37,LBRT,Liberty Energy Inc.,Dir,P - Purchase,25.79,9696,27568,250%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/LBRT_d.png,reports/graphs/LBRT_w.png
2026-02-23 08:37:37,FCPT,"Four Corners Property Trust, Inc.","Pres, CEO",P - Purchase,24.73,10080,757980,249%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/FCPT_d.png,reports/graphs/FCPT_w.png
2026-02-23 08:37:37,TCBI,Texas Capital Bancshares Inc/Tx,Dir,P - Purchase,22.13,10000,840500,221%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/TCBI_d.png,reports/graphs/TCBI_w.png
2026-02-23 08:37:37,SNES,"Senestech, Inc.",10%,P - Purchase,2.34,85901,1363328,200%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/SNES_d.png,reports/graphs/SNES_w.png
2026-02-23 08:37:37,LEE,"Lee Enterprises, Inc","Dir, 10%",P - Purchase,7.14,27299,11555639,194%,OpenInsider.com,2026-02-23 08:37:37,reports/graphs/LEE_d.png,reports/graphs/LEE_w.png
