Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-08-25 07:39:45,HYEX,Healthy Extracts Inc.,"Pres, 10%",P - Purchase,1.8,13075920,13075920,23%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/HYEX_d.png,reports/graphs/HYEX_w.png
2025-08-25 07:39:45,REZI,"Resideo Technologies, Inc.",10%,P - Purchase,32.11,682641,12815208,21%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/REZI_d.png,reports/graphs/REZI_w.png
2025-08-25 07:39:45,CEPF,"Cantor Equity Partners Iv, Inc.",10%,P - Purchase,10.0,900000,900000,9%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/CEPF_d.png,reports/graphs/CEPF_w.png
2025-08-25 07:39:45,CNFR,"Conifer Holdings, Inc.","Dir, 10%",P - Purchase,75.86,101500,3736269,7%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/CNFR_d.png,reports/graphs/CNFR_w.png
2025-08-25 07:39:45,ASAN,"Asana, Inc.","Dir, 10%",P - Purchase,13.74,446966,61923012,6%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/ASAN_d.png,reports/graphs/ASAN_w.png
2025-08-25 07:39:45,POST,"Post Holdings, Inc.",Dir,P - Purchase,109.53,36000,4888168,3%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/POST_d.png,reports/graphs/POST_w.png
2025-08-25 07:39:45,CNFR,"Conifer Holdings, Inc.",10%,P - Purchase,5000.0,500,1500,2%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/CNFR_d.png,reports/graphs/CNFR_w.png
2025-08-25 07:39:45,REYN,Reynolds Consumer Products Inc.,Dir,P - Purchase,23.05,71586,174586,1%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/REYN_d.png,reports/graphs/REYN_w.png
2025-08-25 07:39:45,AVTR,"Avantor, Inc.",Dir,P - Purchase,12.56,100000,258111,1%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/AVTR_d.png,reports/graphs/AVTR_w.png
2025-08-25 07:39:45,NTLA,"Intellia Therapeutics, Inc.",Dir,P - Purchase,10.03,100000,134693,1%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/NTLA_d.png,reports/graphs/NTLA_w.png
2025-08-25 07:39:45,RSG,"Republic Services, Inc.",10%,P - Purchase,234.91,4258,109816832,1%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/RSG_d.png,reports/graphs/RSG_w.png
2025-08-25 07:39:45,HTH,Hilltop Holdings Inc.,Hilltop Securities COB,P - Purchase,33.01,30000,87429,990%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/HTH_d.png,reports/graphs/HTH_w.png
2025-08-25 07:39:45,OPCH,"Option Care Health, Inc.",Dir,P - Purchase,27.15,36000,375390,977%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/OPCH_d.png,reports/graphs/OPCH_w.png
2025-08-25 07:39:45,INR,"Infinity Natural Resources, Inc.",Dir,P - Purchase,13.79,50000,65000,689%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/INR_d.png,reports/graphs/INR_w.png
2025-08-25 07:39:45,OPCH,"Option Care Health, Inc.",Dir,P - Purchase,27.51,20000,49229,550%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/OPCH_d.png,reports/graphs/OPCH_w.png
2025-08-25 07:39:45,BA,Boeing Co,Dir,P - Purchase,226.1,2200,2200,497%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/BA_d.png,reports/graphs/BA_w.png
2025-08-25 07:39:45,UA,"Under Armour, Inc.",Dir,P - Purchase,4.88,100000,133696,488%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/UA_d.png,reports/graphs/UA_w.png
2025-08-25 07:39:45,PROP,Prairie Operating Co.,Dir,P - Purchase,2.09,218917,856412,457%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/PROP_d.png,reports/graphs/PROP_w.png
2025-08-25 07:39:45,ULBI,Ultralife Corp,"Dir, 10%",P - Purchase,6.6,58664,6305545,387%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/ULBI_d.png,reports/graphs/ULBI_w.png
2025-08-25 07:39:45,DRRX,Durect Corp,10%,P - Purchase,1.89,204220,3636612,386%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/DRRX_d.png,reports/graphs/DRRX_w.png
2025-08-25 07:39:45,ELV,"Elevance Health, Inc.",Dir,P - Purchase,312.15,1200,3502,374%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/ELV_d.png,reports/graphs/ELV_w.png
2025-08-25 07:39:45,SHEN,Shenandoah Telecommunications Co/Va/,10%,P - Purchase,12.57,24492,3338122,307%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/SHEN_d.png,reports/graphs/SHEN_w.png
2025-08-25 07:39:45,PCB,Pcb Bancorp,"Dir, 10%",P - Purchase,21.55,13632,1582842,293%,OpenInsider.com,2025-08-25 07:39:45,reports/graphs/PCB_d.png,reports/graphs/PCB_w.png
