ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,CAUTION,3,"Thesis drift MEDIUM: Score cayó 16pts en 46d (60→44) | Opciones TIER2 (q=45): VALUE weak (44pts), FCF 5.4% | Piotroski fuerte (8.0/9)",2026-06-25
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 7/8) | Piotroski fuerte (7.0/9),2026-06-25
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 15/15),2026-06-25
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-25
ATLKY,BEST,5,Mejor FCF en Industrials (22.4% vs media sector 4.0%),2026-06-25
AUTO.L,CAUTION,-9,Thesis drift MEDIUM: Score cayó 27pts en 46d (72→45) | Señal salida MEDIUM: Score cayó 20pts (65 → 45) | Mejor FCF en Communication Services (6.3% vs media sector 5.5%),2026-06-25
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 24),2026-06-25
BRK-B,CAUTION,-6,Thesis drift MEDIUM: Score cayó 10pts en 46d (43→33),2026-06-25
BRO,BEST,5,Mejor FCF en Financial Services (7.4% vs media sector 5.5%),2026-06-25
CB,BEST,5,Mejor FCF en Financial Services (9.8% vs media sector 5.5%),2026-06-25
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-06-25
CHD,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Consumer Defensive (4.9% vs media sector 3.7%),2026-06-25
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-06-25
DBOEY,CAUTION,-6,Thesis drift MEDIUM: Score cayó 14pts en 46d (51→38),2026-06-25
EXPN.L,CAUTION,10,Thesis drift MEDIUM: Score cayó 15pts en 46d (74→59) | Smart money: 0 HF + 3 insiders (conv 48) | Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (4.1% vs media sector 4.0%),2026-06-25
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 20/22) | Piotroski fuerte (8.0/9),2026-06-25
FDS,WATCH,6,Short squeeze MEDIUM: 18.1% short · Short elevado (18.1% del float); Piotroski 6/9 — calidad mejorando,2026-06-25
G24.DE,CAUTION,-8,Señal salida MEDIUM: Score cayó 17pts (73 → 56),2026-06-25
GVDNY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 46d (46→31) | Piotroski fuerte (7.0/9),2026-06-25
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 21/22) | Piotroski fuerte (8.0/9),2026-06-25
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-25
JKHY,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-25
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 10/11) | Smart money: 1 HF + 0 insiders (conv 34) | Piotroski fuerte (7.0/9),2026-06-25
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-06-25
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 13/15) | Smart money: 1 HF + 0 insiders (conv 25) | Piotroski fuerte (7.0/9),2026-06-25
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 14/15) | Piotroski fuerte (8.0/9),2026-06-25
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-06-25
PGR,REVISION_UP,13,Mejor FCF en Financial Services (12.3% vs media sector 5.5%) | EPS revision STRONG_UP: EPS consensus ↑5.2% (15.86→16.68); Analistas: +23 (0→23),2026-06-25
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-25
SBGSY,WATCH,-3,Caro vs peers en Industrials (FCF rank 18/22),2026-06-25
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.7% vs media sector 2.9%),2026-06-25
SYK,BEST,5,Mejor FCF en Healthcare (3.7% vs media sector 2.7%),2026-06-25
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-06-25
TYL,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (16.92→17.51),2026-06-25
V,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 34),2026-06-25
VRSN,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision DOWN: EPS consensus ↓2.3% (9.97→9.73); Analistas: +4 (0→4),2026-06-25
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-06-25
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-06-25
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 7/8) | Piotroski fuerte (7.0/9),2026-06-25
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-25
