Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSIB,Dow Jones U.S. Insurance Brokers Index,769.14,729.23,891.38,5.472896068455764,32.61900246538973,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,283.65,268.56,503.18,5.618856121537077,38.50563352441192,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSFB,Dow Jones U.S. Food & Beverage Index,697.75,668.77,803.36,4.333328349058722,38.45816266822704,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,92,92,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,935.91,875.4,1054.94,6.912268677176147,32.05578512396693,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1340.64,1246.37,1458.15,7.5635645915739484,39.45901489536685,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,91,91,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,913.92,835.84,999.65,9.341500765696775,32.65264447620997,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,90,90,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSDB,Dow Jones U.S. Brewers Index,469.29,447.85,659.78,4.787317182092218,44.77785531518956,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,86,86,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSIR,Dow Jones U.S. Insurance Index,1348.89,1264.26,1458.0,6.694034454938075,42.25403483176802,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,85,85,False,0,0,[],[],CRÍTICA,BAJO,0
DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,2274.4,2083.0,2553.7,9.18867018722996,48.010269576379926,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,84,84,False,0,0,[],[],ALTA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2945.5,2432.7,3135.8,21.079459037283684,28.716365240405807,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,83,83,False,0,0,[],[],ALTA,BAJO,0
DJUSFP,Dow Jones U.S. Food Products Index,526.81,523.1,645.1,0.7092334161728011,53.495983338292206,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2671.6,2663.6,3402.3,0.3003453972067878,55.91032608695654,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,82,82,False,0,0,[],[],ALTA,BAJO,0
DJUSFO,Dow Jones U.S. Food Producers Index,373.83,367.79,447.59,1.6422414965061485,52.31588698471516,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,81,81,False,0,0,[],[],ALTA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1515.88,1344.15,1638.55,12.776103857456386,35.355579868708915,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1674.33,1472.69,1749.93,13.691951462969117,34.04619021640296,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,80,80,False,0,0,[],[],ALTA,BAJO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,982.3,916.9,1383.0,7.132729850583486,59.7777777777778,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,532.47,467.58,599.38,13.877839086359565,35.83354099177676,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,652.84,609.51,708.03,7.108989188036298,52.75808403942585,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSTK,Dow Jones U.S. Trucking Index,1330.51,1244.48,2071.67,6.912927487786061,50.838409417562126,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSCM,Dow Jones U.S. Personal Products Index,375.14,345.1,459.35,8.704723268617782,53.22115938688489,🟢,OPORTUNIDAD,250,2025-10-13 07:44:45,2025-10-13,0,79,79,False,0,0,[],[],ALTA,BAJO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,291.62,249.55,295.7,16.858345021037866,32.031007751937935,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,78,78,False,0,0,[],[],ALTA,BAJO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,912.63,765.56,982.74,19.210773812633896,30.293520398744704,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,77,77,False,0,0,[],[],ALTA,BAJO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1179.22,960.01,1254.05,22.83413714440475,33.18584070796457,🟡,CERCA,250,2025-10-13 07:44:45,2025-10-13,0,76,76,False,0,0,[],[],ALTA,BAJO,0
