Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,794.06,703.58,940.19,12.8599448534637,65.77683458058752,🟡,CERCA,251,2025-10-23 07:44:00
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2877.1,1861.2,2936.0,54.58306468944766,47.93254793254793,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAF,Dow Jones U.S. Delivery Services Index,1033.0,916.9,1383.0,12.66223143199913,52.163315051797646,🟡,CERCA,251,2025-10-23 07:44:00
DJUSAG,Dow Jones U.S. Asset Managers Index,388.89,273.77,426.58,42.04989589801659,55.584192439862555,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1732.35,913.78,1798.45,89.58064304318326,45.70548732979633,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAL,Dow Jones U.S. Aluminum Index,121.79,73.62,163.19,65.4305895137191,47.56878352656169,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAM,Dow Jones U.S. Medical Equipment Index,3009.6,2589.3,3151.1,16.232186305178995,35.65285379202501,🟡,CERCA,251,2025-10-23 07:44:00
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1633.52,845.49,1748.7,93.20394091000485,48.48798193597401,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAR,Dow Jones U.S. Airlines Index,225.99,137.83,259.72,63.962852789668425,47.94943407320299,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAS,Dow Jones U.S. Aerospace Index,3107.2,1883.9,3189.8,64.93444450342373,44.74867184307319,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAT,Dow Jones U.S. Auto Parts Index,424.53,288.25,447.84,47.2784041630529,63.84472138662085,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAU,Dow Jones U.S. Automobiles Index,1491.7,758.25,1613.6,96.72931091328718,48.100479318302845,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSAV,Dow Jones U.S. Media Agencies Index,441.58,346.44,702.93,27.462186814455603,35.76902748414379,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1190.1,962.0,1294.9,23.711018711018703,54.53521126760567,🟡,CERCA,251,2025-10-23 07:44:00
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2358.1,1876.9,2557.1,25.638020139591873,59.49769053117786,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,106.67,104.12,152.72,2.449097195543601,54.16116248348741,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSBK,Dow Jones U.S. Banks Index,748.88,521.55,799.76,43.58738375994633,57.07794751273015,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSBS,Dow Jones U.S. Basic Resources Index,445.51,274.91,478.98,62.056673093012236,50.21608916521343,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSBT,Dow Jones U.S. Biotechnology Index,3016.5,2297.4,3068.1,31.300600679028463,35.91278324070113,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSBV,Dow Jones U.S. Beverages Index,969.4,875.4,1029.92,10.737948366461046,25.323412530650216,🟡,CERCA,251,2025-10-23 07:44:00
DJUSCA,Dow Jones U.S. Gambling Index,651.58,513.6,786.57,26.86526479750779,62.0669577874818,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,686.85,647.09,843.97,6.144431222859261,73.35822817409216,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSCH,Dow Jones U.S. Chemicals Index,1948.03,1497.87,2050.51,30.05334241289298,53.55458750617505,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSCM,Dow Jones U.S. Personal Products Index,371.5,345.1,458.91,7.649956534337867,48.21945976259463,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSCN,Dow Jones U.S. Construction & Materials Index,2018.95,1484.39,2099.78,36.01209924615498,58.424677466291584,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSCP,Dow Jones U.S. Containers & Packaging Index,435.83,397.01,541.01,9.778091231958891,48.132701421800974,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSCR,Dow Jones U.S. Computer Hardware Index,13012.4,8364.8,13336.1,55.5614001530222,49.668660837551776,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,2706.4,2651.3,3402.3,2.0782257760343947,52.014250479583424,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2656.02,1708.47,2771.34,55.46190451105375,43.72633465329367,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1047.07,863.05,1195.08,21.322055500840044,56.9479208720226,🟡,CERCA,251,2025-10-23 07:44:00
DJUSDB,Dow Jones U.S. Brewers Index,475.62,447.85,659.78,6.200736853857314,46.23287671232875,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSDN,Dow Jones U.S. Defense Index,805.49,598.11,850.34,34.672551871729276,55.882118677817594,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1587.34,1264.81,1615.62,25.50027276824187,41.17728531855953,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,942.28,683.22,994.97,37.91750826966423,58.47926957042362,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSDT,Dow Jones U.S. Diversified REITs Index,58.16,45.49,60.0,27.852275225324234,56.27306273062737,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSDV,Dow Jones U.S. Computer Services Index,281.49,231.08,304.29,21.814955859442613,48.566214807090695,🟡,CERCA,251,2025-10-23 07:44:00
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1015.4,562.61,1072.04,80.48026163772417,53.169401772138634,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1180.66,643.85,1224.87,83.37500970722995,51.11456193958819,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,68.56,50.8,72.61,34.96062992125986,24.62825278810412,🔴,FUERTE,228,2025-10-23 07:44:00
DJUSEN,Dow Jones U.S. Oil & Gas Index,739.63,623.85,813.7,18.558948465175916,53.320379471939674,🟡,CERCA,251,2025-10-23 07:44:00
DJUSES,Dow Jones U.S. Real Estate Services Index,359.04,268.15,392.49,33.89520790602277,47.29334937274443,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSEU,Dow Jones U.S. Electricity Index,447.67,340.99,471.47,31.28537493768146,41.28822145829564,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSFA,Dow Jones U.S. Financial Administration Index,549.08,532.41,685.16,3.131045622734373,52.78619724877593,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSFB,Dow Jones U.S. Food & Beverage Index,717.2,668.77,783.54,7.2416525860908925,27.73656320968955,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,152.01,126.36,175.95,20.299145299145295,68.38103756708409,🟡,CERCA,251,2025-10-23 07:44:00
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1244.13,1076.27,1346.72,15.59645813782788,51.13981762917933,🟡,CERCA,251,2025-10-23 07:44:00
DJUSFE,Dow Jones U.S. Industrial Machinery Index,1245.44,969.18,1325.15,28.504508966342694,57.0841889117043,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSFH,Dow Jones U.S. Furnishings Index,476.94,319.67,507.6,49.197610035348944,51.06162610046607,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSFI,Dow Jones U.S. Financial Services Index,2441.5,1907.9,2532.3,27.967922847109385,54.50254175744377,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSFO,Dow Jones U.S. Food Producers Index,378.53,367.79,436.28,2.9201446477609374,48.35880022637242,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSFP,Dow Jones U.S. Food Products Index,529.2,518.27,630.31,2.108939355934178,53.930700447093805,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSFT,Dow Jones U.S. Footwear Index,1482.2,1186.7,1942.6,24.900985927361592,65.10204081632651,🟡,CERCA,251,2025-10-23 07:44:00
DJUSGF,Dow Jones U.S. Financial Services Index,2736.6,2138.5,2838.4,27.9682020107552,54.50713359273673,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSGI,Dow Jones U.S. General Industrials Index,716.46,613.23,783.86,16.83381439264224,47.76119402985073,🟡,CERCA,251,2025-10-23 07:44:00
DJUSGT,Dow Jones U.S. General Retailers Index,3424.4,2720.3,3649.5,25.88317464985479,54.53653751839136,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSGU,Dow Jones U.S. Gas Distribution Index,386.27,304.15,390.51,26.99983560743055,38.89555822328932,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSHB,Dow Jones U.S. Home Construction Index,2562.48,1872.38,2981.07,36.856834616904685,61.2930937885183,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSHC,Dow Jones U.S. Health Care Index,1556.06,1344.15,1597.65,15.765353569170095,35.71875000000004,🟡,CERCA,251,2025-10-23 07:44:00
DJUSHD,Dow Jones U.S. Durable Household Products Index,110.68,94.51,179.28,17.109300603110782,70.77151335311571,🟡,CERCA,251,2025-10-23 07:44:00
DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,1033.49,999.49,1216.79,3.4017348847912436,56.12182116488927,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,849.48,705.04,958.3,20.4867808918643,57.34904270986747,🟡,CERCA,251,2025-10-23 07:44:00
DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,89.39,65.02,103.03,37.4807751461089,55.114693118412916,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSHN,Dow Jones U.S. Nondurable Household Products Index,1177.68,1140.99,1420.24,3.215628533115983,49.84251363601441,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSHP,Dow Jones U.S. Health Care Providers Index,2747.4,2106.6,3422.4,30.41868413557392,39.745264532985,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,5730.3,3916.0,5880.6,46.33043922369765,46.123110151187895,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSHV,Dow Jones U.S. Heavy Construction Index,2125.05,1138.85,2254.94,86.59612767265227,53.87318444479149,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSIB,Dow Jones U.S. Insurance Brokers Index,722.33,711.7,891.38,1.4936068568216938,69.13109079613027,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSID,Dow Jones U.S. Diversified Industrials Index,937.76,767.22,1017.95,22.228304788717704,47.74825349301396,🟡,CERCA,251,2025-10-23 07:44:00
DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,1473.72,1094.74,1497.45,34.61826552423407,50.98847718029824,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSIL,Dow Jones U.S. Life Insurance Index,1245.83,1077.94,1380.29,15.575078390262897,59.57506134285082,🟡,CERCA,251,2025-10-23 07:44:00
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,505.21,350.58,568.14,44.10690855154316,46.244961750431855,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,110.28,79.12,113.39,39.38321536905965,34.242424242424235,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1875.39,1755.13,2065.57,6.851914103228819,63.794913474889036,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSIQ,Dow Jones U.S. Industrial Engineering Index,4545.6,3318.0,4646.3,36.998191681735996,50.942476438089,🔴,FUERTE,251,2025-10-23 07:44:00
DJUSIR,Dow Jones U.S. Insurance Index,1299.0,1264.26,1458.0,2.7478524986948893,65.26914568629516,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSIS,Dow Jones U.S. Support Services Index,828.1,764.29,981.89,8.34892514621414,54.227838691692995,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSIT,Dow Jones U.S. Industrial Transportation Index,1461.3,1243.5,1746.8,17.515078407720143,52.171552660151995,🟡,CERCA,251,2025-10-23 07:44:00
DJUSIU,Dow Jones U.S. Reinsurance Index,518.93,467.58,599.38,10.982077933187897,58.67797808412867,🟡,CERCA,251,2025-10-23 07:44:00
DJUSIV,Dow Jones U.S. Business Support Services Index,1116.81,1072.64,1443.42,4.11787738663483,52.82018782047587,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSIX,Dow Jones U.S. Nonlife Insurance Index,1283.25,1246.37,1458.15,2.958992915426407,65.6877266458961,🟢,OPORTUNIDAD,251,2025-10-23 07:44:00
DJUSLE,Dow Jones U.S. Leisure Goods Index,1187.52,724.03,1249.95,64.01530323329145,56.19577076947054,🔴,FUERTE,251,2025-10-23 07:44:00
