Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2025-08-28 07:38:48,REYN,Reynolds Consumer Products Inc.,Dir,P - Purchase,22.99,159506,334092,3%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/REYN_d.png,reports/graphs/REYN_w.png
2025-08-28 07:38:48,STSS,Sharps Technology Inc.,Dir,P - Purchase,6.41,400000,400000,2%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-28 07:38:48,REZI,"Resideo Technologies, Inc.",10%,P - Purchase,33.55,46953,12862161,1%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/REZI_d.png,reports/graphs/REZI_w.png
2025-08-28 07:38:48,AFCG,Advanced Flower Capital Inc.,"Dir, 10%",P - Purchase,4.07,375147,4643090,1%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/AFCG_d.png,reports/graphs/AFCG_w.png
2025-08-28 07:38:48,BKKT,"Bakkt Holdings, Inc.","CEO, Pres",P - Purchase,8.19,180000,191426,1%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/BKKT_d.png,reports/graphs/BKKT_w.png
2025-08-28 07:38:48,HTH,Hilltop Holdings Inc.,Hilltop Securities COB,P - Purchase,34.84,30000,117429,1%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/HTH_d.png,reports/graphs/HTH_w.png
2025-08-28 07:38:48,COTY,Coty Inc.,CEO,P - Purchase,3.92,260000,32127286,1%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/COTY_d.png,reports/graphs/COTY_w.png
2025-08-28 07:38:48,EBC,"Eastern Bankshares, Inc.",Exec Chair,P - Purchase,16.71,44642,357250,745%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/EBC_d.png,reports/graphs/EBC_w.png
2025-08-28 07:38:48,LAB,Standard Biotools Inc.,"Dir, 10%",P - Purchase,1.25,525000,79859918,658%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/LAB_d.png,reports/graphs/LAB_w.png
2025-08-28 07:38:48,STSS,Sharps Technology Inc.,Dir,P - Purchase,6.41,100000,100000,641%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-28 07:38:48,STSS,Sharps Technology Inc.,Dir,P - Purchase,6.41,80000,80000,512%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-28 07:38:48,EBC,"Eastern Bankshares, Inc.",CEO,P - Purchase,16.71,29762,279616,497%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/EBC_d.png,reports/graphs/EBC_w.png
2025-08-28 07:38:48,STSS,Sharps Technology Inc.,Dir,P - Purchase,11.36,40000,40218,454%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-28 07:38:48,FEAM,"5E Advanced Materials, Inc.","Dir, 10%",P - Purchase,3.5,100000,7830646,350%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/FEAM_d.png,reports/graphs/FEAM_w.png
2025-08-28 07:38:48,SUNS,"Sunrise Realty Trust, Inc.","Exec COB, 10%",P - Purchase,10.93,30200,3479997,330%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/SUNS_d.png,reports/graphs/SUNS_w.png
2025-08-28 07:38:48,STSS,Sharps Technology Inc.,CFO,P - Purchase,6.41,40000,40000,256%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/STSS_d.png,reports/graphs/STSS_w.png
2025-08-28 07:38:48,D,"Dominion Energy, Inc","Chair, Pres, CEO",P - Purchase,60.35,4152,165568,250%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/D_d.png,reports/graphs/D_w.png
2025-08-28 07:38:48,CLDI,"Calidi Biotherapeutics, Inc.",Dir,P - Purchase,2.0,125000,146631,250%,OpenInsider.com,2025-08-28 07:38:48,reports/graphs/CLDI_d.png,reports/graphs/CLDI_w.png
