Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,840.53,703.58,952.75,19.464737485431638,45.89835042353989,🟡,CERCA,251,2025-07-16 07:48:29
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2687.8,1861.2,2701.5,44.41220717816463,24.71948316899001,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAF,Dow Jones U.S. Delivery Services Index,1050.9,916.9,1417.0,14.614461773366791,49.87568373943312,🟡,CERCA,251,2025-07-16 07:48:29
DJUSAG,Dow Jones U.S. Asset Managers Index,384.03,273.77,416.27,40.27468312817328,33.68021143045917,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1410.31,913.78,1434.04,54.33802446978485,27.997081357168966,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAL,Dow Jones U.S. Aluminum Index,97.33,73.62,163.19,32.205922303721806,51.153176675369885,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAM,Dow Jones U.S. Medical Equipment Index,2953.7,2553.2,3151.1,15.686197712674293,58.870967741935516,🟡,CERCA,251,2025-07-16 07:48:29
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1194.96,768.67,1748.7,55.45812897602354,62.20613287904599,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAR,Dow Jones U.S. Airlines Index,217.62,126.73,259.72,71.71940345616665,28.157628831256332,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAS,Dow Jones U.S. Aerospace Index,2914.9,1883.9,2930.4,54.72689633207707,23.25842696629209,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAT,Dow Jones U.S. Auto Parts Index,381.34,288.25,441.96,32.29488291413703,40.88105726872252,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAU,Dow Jones U.S. Automobiles Index,1078.82,666.09,1613.6,61.96309807983904,62.50966169213393,🔴,FUERTE,251,2025-07-16 07:48:29
DJUSAV,Dow Jones U.S. Media Agencies Index,501.62,346.44,702.93,44.79274910518416,35.023224950232276,🔴,FUERTE,251,2025-07-16 07:48:29
