Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,802.46,703.58,937.86,14.053838938002785,59.92609320468071,🟡,CERCA,251,2025-10-24 07:44:15
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2939.0,1861.2,2939.7,57.90887599398238,42.08924949290063,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAF,Dow Jones U.S. Delivery Services Index,1029.6,916.9,1383.0,12.291416730286828,56.57978385251112,🟡,CERCA,251,2025-10-24 07:44:15
DJUSAG,Dow Jones U.S. Asset Managers Index,384.42,273.77,426.58,40.41713847390147,61.247877758913404,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1791.1,913.78,1800.02,96.00998052047538,37.39812582033514,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAL,Dow Jones U.S. Aluminum Index,137.12,73.62,163.19,86.25373539798967,36.625,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAM,Dow Jones U.S. Medical Equipment Index,3008.5,2589.3,3151.1,16.189703780944647,39.501575479805176,🟡,CERCA,251,2025-10-24 07:44:15
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1665.17,845.49,1748.7,96.9473323161717,43.65204242188935,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAR,Dow Jones U.S. Airlines Index,222.83,137.83,259.72,61.67017340201697,51.556195965417864,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAS,Dow Jones U.S. Aerospace Index,3184.3,1883.9,3189.8,69.0270184192367,38.03495007132665,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAT,Dow Jones U.S. Auto Parts Index,425.9,288.25,447.84,47.75368603642671,64.44476576055524,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAU,Dow Jones U.S. Automobiles Index,1521.8,758.25,1613.6,100.6989779096604,43.2191176786905,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSAV,Dow Jones U.S. Media Agencies Index,442.32,346.44,702.93,27.675788015240734,37.15854495538781,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1191.8,962.0,1294.9,23.887733887733884,56.542056074766364,🟡,CERCA,251,2025-10-24 07:44:15
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2373.3,1876.9,2557.1,26.447866162288886,57.73109243697476,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,106.26,104.12,152.72,2.055320783711103,57.820512820512796,🟢,OPORTUNIDAD,251,2025-10-24 07:44:15
DJUSBK,Dow Jones U.S. Banks Index,752.06,521.55,799.76,44.19710478381747,57.61505614423538,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSBS,Dow Jones U.S. Basic Resources Index,453.48,274.91,478.98,64.9558037175803,48.33600934170194,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSBT,Dow Jones U.S. Biotechnology Index,3033.3,2297.4,3068.1,32.03186210498825,36.649214659685825,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSBV,Dow Jones U.S. Beverages Index,961.06,875.4,1023.39,9.785241032670775,30.968942089938565,🟢,OPORTUNIDAD,251,2025-10-24 07:44:15
DJUSCA,Dow Jones U.S. Gambling Index,668.42,513.6,786.57,30.14408099688472,51.46650468587296,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,693.78,647.09,839.18,7.2153796226181734,66.53743639447544,🟢,OPORTUNIDAD,251,2025-10-24 07:44:15
DJUSCH,Dow Jones U.S. Chemicals Index,1943.04,1497.87,2050.51,29.720202687816705,54.192319617309664,🔴,FUERTE,251,2025-10-24 07:44:15
DJUSCM,Dow Jones U.S. Personal Products Index,371.96,345.1,458.91,7.78325123152708,47.79439252336449,🟢,OPORTUNIDAD,251,2025-10-24 07:44:15
