ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
RSG,UNRELIABLE,INSUFFICIENT,Faltan datos históricos de FCF y no hay consenso para los flujos futuros; sin una base fiable el modelo no es robusto y la conclusión de sobrevaloración es especulativa.,80,0,2026-09-08T09:18:41+00:00
FAST,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
MSI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CB,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CHD,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
ROP,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CBOE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
7741.T,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
ISRG,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
BRK-B,UNRELIABLE,INSUFFICIENT,El activo es un ETF apalancado y no dispone de datos de FCF ni de historial suficiente; el modelo de Owner Earnings no es aplicable. La falta de información impide validar cualquier tesis implícita.,90,0,2026-09-08T09:18:41+00:00
CNI,MIXED,INSUFFICIENT,"Falta historial de FCF y los flujos proyectados no tienen consenso, lo que debilita la fiabilidad del modelo; sin datos clave como ROIC o CapEx histórico, la valoración es muy especulativa.",55,0,2026-09-08T09:18:41+00:00
SYK,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
ERIE,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
MSFT,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
AUTO.L,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
RELX,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF (n/d) y los flujos proyectados carecen de consenso, lo que impide validar la coherencia del modelo. Sin información básica fiable, la conclusión de BUY no está sustentada.",70,0,2026-09-08T09:18:41+00:00
AJG,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de consenso para los flujos futuros; faltan métricas clave como ROIC y la relación EV/FCF se basa en supuestos no verificados, lo que impide validar el modelo y la conclusión de sobrevaloración.",70,0,2026-09-08T09:18:41+00:00
LRLCY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CP,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
ZTS,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
NOW,MIXED,INSUFFICIENT,"Falta historial de FCF y los flujos futuros son proyecciones sin consenso, lo que debilita la confiabilidad del modelo; sin datos clave como ROIC o historial de generación de efectivo, la tesis BUY no puede confirmarse.",55,0,2026-09-08T09:18:41+00:00
INTU,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
SPGI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
LSEG.L,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CME,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
FICO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
ITW,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
DHR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
ETN,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CSU.TO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CLPBY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
V,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
BRO,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
PGR,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
EXPN.L,UNRELIABLE,INSUFFICIENT,"No se dispone de datos de flujo de caja libre histórico ni proyectado, ni de ROIC ni de múltiplos clave, por lo que el modelo carece de base suficiente para evaluar la valoración. La ausencia de información hace que la tesis implícita no pueda ser confirmada ni rechazada.",70,0,2026-09-08T09:18:41+00:00
PEP,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
IT,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
AI.PA,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
HEI,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
CDNS,UNRELIABLE,INSUFFICIENT,"No se dispone de datos históricos de FCF ni de consenso para los flujos futuros, y faltan métricas clave como ROIC, lo que impide validar la fiabilidad del modelo. Sin una base sólida, la conclusión de sobrevaloración es especulativa.",80,0,2026-09-08T09:18:41+00:00
ESLOY,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
WST,MIXED,INSUFFICIENT,IA no pudo validar,0,0,2026-09-08T09:18:41+00:00
