Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-02-03 08:00:37,SHCO,Soho House & Co Inc.,Dir,P - Purchase,9.0,11111111,11111111,99%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/SHCO_d.png,reports/graphs/SHCO_w.png
2026-02-03 08:00:37,WRB,Berkley W R Corp,10%,P - Purchase,67.35,1028931,55618435,69%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/WRB_d.png,reports/graphs/WRB_w.png
2026-02-03 08:00:37,WRB,Berkley W R Corp,10%,P - Purchase,68.22,485000,56103435,33%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/WRB_d.png,reports/graphs/WRB_w.png
2026-02-03 08:00:37,THM,International Tower Hill Mines Ltd,10%,P - Purchase,2.22,11315632,99573038,25%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/THM_d.png,reports/graphs/THM_w.png
2026-02-03 08:00:37,UA,"Under Armour, Inc.",10%,P - Purchase,6.23,2641105,65000000,16%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/UA_d.png,reports/graphs/UA_w.png
2026-02-03 08:00:37,HYMC,Hycroft Mining Holding Corp,10%,P - Purchase,45.99,200000,36753704,9%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/HYMC_d.png,reports/graphs/HYMC_w.png
2026-02-03 08:00:37,HLXC,Helix Acquisition Corp. III,"Chairperson, CEO, 10%",P - Purchase,10.0,800000,800000,8%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/HLXC_d.png,reports/graphs/HLXC_w.png
2026-02-03 08:00:37,THM,International Tower Hill Mines Ltd,10%,P - Purchase,2.22,3153153,31918825,7%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/THM_d.png,reports/graphs/THM_w.png
2026-02-03 08:00:37,MLAA,Mountain Lake Acquisition Corp. II,"CEO, 10%",P - Purchase,10.0,510000,510000,5%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/MLAA_d.png,reports/graphs/MLAA_w.png
2026-02-03 08:00:37,LIFE,Ethos Technologies Inc.,"Dir, 10%",P - Purchase,19.0,260525,260525,4%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/LIFE_d.png,reports/graphs/LIFE_w.png
2026-02-03 08:00:37,NOMA,Nomadar Corp.,10%,P - Purchase,8.68,260433,7233011,2%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/NOMA_d.png,reports/graphs/NOMA_w.png
2026-02-03 08:00:37,USAR,"USA Rare Earth, Inc.",Dir,P - Purchase,21.44,100000,3972500,2%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/USAR_d.png,reports/graphs/USAR_w.png
2026-02-03 08:00:37,EMPD,Empery Digital Inc.,10%,P - Purchase,4.94,428626,3808855,2%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/EMPD_d.png,reports/graphs/EMPD_w.png
2026-02-03 08:00:37,IP,International Paper Co /New/,CEO,P - Purchase,39.98,50000,50000,1%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/IP_d.png,reports/graphs/IP_w.png
2026-02-03 08:00:37,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",10%,P - Purchase,13.48,94290,9515293,1%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/NFJ_d.png,reports/graphs/NFJ_w.png
2026-02-03 08:00:37,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",10%,P - Purchase,13.44,88639,9603932,1%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/NFJ_d.png,reports/graphs/NFJ_w.png
2026-02-03 08:00:37,IP,International Paper Co /New/,Dir,P - Purchase,40.37,25000,25000,1%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/IP_d.png,reports/graphs/IP_w.png
2026-02-03 08:00:37,NBTB,Nbt Bancorp Inc,Dir,P - Purchase,42.97,22730,74624,976%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/NBTB_d.png,reports/graphs/NBTB_w.png
2026-02-03 08:00:37,CR,Crane Co,Dir,P - Purchase,177.68,2814,2814,499%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/CR_d.png,reports/graphs/CR_w.png
2026-02-03 08:00:37,ALLY,Ally Financial Inc.,CFO,P - Purchase,43.17,11566,231336,499%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/ALLY_d.png,reports/graphs/ALLY_w.png
2026-02-03 08:00:37,IBM,International Business Machines Corp,Dir,P - Purchase,304.0,1000,9258,304%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/IBM_d.png,reports/graphs/IBM_w.png
2026-02-03 08:00:37,CR,Crane Co,Dir,P - Purchase,184.29,1500,1500,276%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/CR_d.png,reports/graphs/CR_w.png
2026-02-03 08:00:37,WS,"Worthington Steel, Inc.",Dir,P - Purchase,39.11,7000,16157,273%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/WS_d.png,reports/graphs/WS_w.png
2026-02-03 08:00:37,NBBK,"Nb Bancorp, Inc.",Dir,P - Purchase,19.05,11434,117195,217%,OpenInsider.com,2026-02-03 08:00:37,reports/graphs/NBBK_d.png,reports/graphs/NBBK_w.png
