ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,WATCH,-3,Caro vs peers en Healthcare (FCF rank 6/6),2026-08-14
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-14
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 4/4) | Piotroski fuerte (7.0/9),2026-08-14
AME,WATCH,4,EPS revision UP: EPS consensus ↑2.8% (9.32→9.58); Revenue estimate ↑3.9%,2026-08-14
AON,AVOID,-9,Thesis drift HIGH (46d): Score cayó 15pts en 46d (48→33) | Piotroski fuerte (8.0/9),2026-08-14
ASAZY,CAUTION,2,Thesis drift MEDIUM: FCF yield cayó 39.8pp (44.4%→4.6%) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.6% vs media sector 3.0%),2026-08-14
ATLKY,CAUTION,-14,Thesis drift MEDIUM: FCF yield cayó 19.4pp (21.9%→2.5%) | Señal salida MEDIUM: Score cayó 22pts (59 → 37),2026-08-14
AUTO.L,BEST,5,Mejor FCF en Communication Services (5.9% vs media sector 5.7%),2026-08-14
AXP,CAUTION,5,Señal salida MEDIUM: Score cayó 23pts (57 → 34) | Smart money: 1 HF + 0 insiders (conv 25) | Mejor FCF en Financial Services (6.9% vs media sector 5.4%),2026-08-14
BR,REVISION_UP,22,"Opciones TIER2 (q=60): VALUE strong (85pts), FCF 6.0% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.0% vs media sector 5.7%) | EPS revision STRONG_UP: EPS consensus ↑5.7% (9.98→10.55); Revenue estimate ↑3.1%",2026-08-14
BRK-B,BEST,5,Mejor FCF en Financial Services (6.6% vs media sector 5.4%),2026-08-14
CBOE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
CL,WATCH,-4,EPS revision DOWN: EPS consensus ↓4.4% (4.79→4.58); Analistas: -11 (11→0),2026-08-14
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-14
COST,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-14
CTAS,CAUTION,-8,Señal salida MEDIUM: Score cayó 19pts (56 → 37) | Caro vs peers en Industrials (FCF rank 14/15) | Piotroski fuerte (8.0/9),2026-08-14
DHR,CAUTION,-6,Thesis drift MEDIUM: Upside analistas cayó 14pp (26%→12%),2026-08-14
EQIX,WATCH,4,EPS revision UP: EPS consensus ↑3.9% (45.72→47.48); Analistas: -4 (4→0),2026-08-14
G24.DE,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.3% (4.84→5.09); Revenue estimate ↑2.8%,2026-08-14
GWW,WATCH,4,EPS revision UP: EPS consensus ↑5.0% (50.41→52.90); Revenue estimate ↑2.7%,2026-08-14
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 15/15) | Piotroski fuerte (8.0/9),2026-08-14
ICE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
IDXX,WATCH,4,EPS revision UP: EPS consensus ↑4.1% (17.26→17.96); Revenue estimate ↑2.6%,2026-08-14
INTU,WATCH,9,"Opciones TIER2 (q=55): VALUE weak (32pts), FCF 5.3% | Piotroski fuerte (9.0/9)",2026-08-14
IT,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.1% (22.21→26.89); Analistas: +15 (0→15),2026-08-14
ITRK.L,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.1% (3.32→3.53),2026-08-14
JNJ,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓11.1% (12.64→11.23); Analistas: -19 (23→4),2026-08-14
LSEG.L,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (8.52→8.30),2026-08-14
MA,CAUTION,0,"Thesis drift MEDIUM: Upside analistas cayó 9pp (26%→17%) | Caro vs peers en Financial Services (FCF rank 11/13) | Opciones TIER2 (q=50): VALUE strong (72pts), DIRECTIONAL (100% puts) | Piotroski fuerte (9.0/9)",2026-08-14
MCO,CONFIRM,14,"Caro vs peers en Financial Services (FCF rank 12/13) | Smart money: 1 HF + 0 insiders (conv 42) | Opciones TIER2 (q=50): VALUE strong (90pts), DIRECTIONAL (100% calls) | Piotroski fuerte (8.0/9)",2026-08-14
MSCI,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-14
MSI,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.0% (18.96→20.27); Revenue estimate ↑3.4%,2026-08-14
NDAQ,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
OTIS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
PGR,BEST,5,Mejor FCF en Financial Services (12.4% vs media sector 5.4%),2026-08-14
RACE,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓5.4% (13.45→12.71); Analistas: +11 (0→11),2026-08-14
RELX,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓13.0% (2.34→2.04); Analistas: -2 (2→0),2026-08-14
SAP,WATCH,0,Caro vs peers en Technology (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-08-14
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 15pts en 46d (61→46) | Piotroski fuerte (7.0/9),2026-08-14
TT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-08-14
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-08-14
V,CAUTION,-9,Thesis drift MEDIUM: Score cayó 27pts en 46d (69→43) | Caro vs peers en Financial Services (FCF rank 13/13),2026-08-14
VLTO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-14
WMT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-14
WTKWY,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.9% (8.70→9.38); Revenue estimate ↑2.8%,2026-08-14
