ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,961.85,2233804.0,0.01,10,2,2026-08-14,2026-08-14,-1,12,2211564.0,22240.0,🟢,"[{'type': 'CALL', 'strike': 950.0, 'volume': 709.0, 'oi': 0, 'vol_oi_ratio': 709.0, 'last_price': 12.35, 'premium': 875615.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 960.0, 'volume': 839.0, 'oi': 0, 'vol_oi_ratio': 839.0, 'last_price': 5.72, 'premium': 479908.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 955.0, 'volume': 228.0, 'oi': 0, 'vol_oi_ratio': 228.0, 'last_price': 9.21, 'premium': 209988.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 950.0, 'volume': 105.0, 'oi': 0, 'vol_oi_ratio': 105.0, 'last_price': 1.08, 'premium': 11340.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 945.0, 'volume': 218.0, 'oi': 0, 'vol_oi_ratio': 218.0, 'last_price': 0.5, 'premium': 10900.0, 'itm': False, 'implied_volatility': 0.062509375}]"
MSFT,Microsoft Corporation,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,496.88,62280252.0,0.24,22,17,2026-08-14,2026-08-14,-1,39,50061647.0,12218605.0,🟢,"[{'type': 'CALL', 'strike': 352.5, 'volume': 601, 'oi': 0, 'vol_oi_ratio': 601, 'last_price': 145.07, 'premium': 8718707.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 495.0, 'volume': 15253, 'oi': 0, 'vol_oi_ratio': 15253, 'last_price': 4.15, 'premium': 6329995.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 500.0, 'volume': 37769, 'oi': 0, 'vol_oi_ratio': 37769, 'last_price': 1.61, 'premium': 6080809.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 495.0, 'volume': 10948, 'oi': 0, 'vol_oi_ratio': 10948, 'last_price': 2.05, 'premium': 2244340.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 497.5, 'volume': 6073, 'oi': 0, 'vol_oi_ratio': 6073, 'last_price': 3.15, 'premium': 1912995.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 500.0, 'volume': 3103, 'oi': 0, 'vol_oi_ratio': 3103, 'last_price': 4.5, 'premium': 1396350.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,115.72,1268385.0,0.17,7,3,2026-08-14,2026-08-14,-1,10,1084749.0,183636.0,🟢,"[{'type': 'CALL', 'strike': 116.0, 'volume': 9016, 'oi': 0, 'vol_oi_ratio': 9016, 'last_price': 0.5, 'premium': 450800.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 115.0, 'volume': 1980, 'oi': 0, 'vol_oi_ratio': 1980, 'last_price': 1.03, 'premium': 203940.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 112.0, 'volume': 435, 'oi': 0, 'vol_oi_ratio': 435, 'last_price': 3.75, 'premium': 163125.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 115.0, 'volume': 3794, 'oi': 0, 'vol_oi_ratio': 3794, 'last_price': 0.32, 'premium': 121408.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 116.0, 'volume': 430, 'oi': 0, 'vol_oi_ratio': 430, 'last_price': 0.79, 'premium': 33970.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 117.0, 'volume': 199, 'oi': 0, 'vol_oi_ratio': 199, 'last_price': 1.42, 'premium': 28258.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
V,Visa Inc.,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,365.45,1360805.0,0.02,7,2,2026-08-14,2026-08-14,-1,9,1334950.0,25855.0,🟢,"[{'type': 'CALL', 'strike': 335.0, 'volume': 163.0, 'oi': 0, 'vol_oi_ratio': 163.0, 'last_price': 24.53, 'premium': 399839.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 362.5, 'volume': 768.0, 'oi': 0, 'vol_oi_ratio': 768.0, 'last_price': 3.46, 'premium': 265728.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 337.5, 'volume': 115.0, 'oi': 0, 'vol_oi_ratio': 115.0, 'last_price': 22.1, 'premium': 254150.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 360.0, 'volume': 480.0, 'oi': 0, 'vol_oi_ratio': 480.0, 'last_price': 0.28, 'premium': 13440.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'PUT', 'strike': 362.5, 'volume': 191.0, 'oi': 0, 'vol_oi_ratio': 191.0, 'last_price': 0.65, 'premium': 12415.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
INTU,Intuit Inc.,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,358.29,2483472.0,0.0,7,0,2026-08-14,2026-08-14,-1,7,2483472.0,0.0,🟢,"[{'type': 'CALL', 'strike': 345.0, 'volume': 733.0, 'oi': 0, 'vol_oi_ratio': 733.0, 'last_price': 14.8, 'premium': 1084840.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 350.0, 'volume': 437.0, 'oi': 0, 'vol_oi_ratio': 437.0, 'last_price': 10.76, 'premium': 470212.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 355.0, 'volume': 449.0, 'oi': 0, 'vol_oi_ratio': 449.0, 'last_price': 6.9, 'premium': 309810.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
MCO,Moody's Corporation,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,488.42,7756390.0,0.0,4,0,2026-08-14,2026-08-21,6,4,7756390.0,0.0,🟢,"[{'type': 'CALL', 'strike': 360.0, 'volume': 330.0, 'oi': 0, 'vol_oi_ratio': 330.0, 'last_price': 125.3, 'premium': 4134900.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 300.0, 'volume': 140.0, 'oi': 0, 'vol_oi_ratio': 140.0, 'last_price': 185.3, 'premium': 2594200.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 410.0, 'volume': 125.0, 'oi': 0, 'vol_oi_ratio': 125.0, 'last_price': 75.3, 'premium': 941250.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
PAYX,"Paychex, Inc.",BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,125.4,3492000.0,0.0,2,0,2026-08-14,2026-08-21,6,2,3492000.0,0.0,🟢,"[{'type': 'CALL', 'strike': 85.0, 'volume': 1000.0, 'oi': 0, 'vol_oi_ratio': 1000.0, 'last_price': 31.41, 'premium': 3141000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 90.0, 'volume': 135.0, 'oi': 0, 'vol_oi_ratio': 135.0, 'last_price': 26.0, 'premium': 351000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
FICO,Fair Isaac Corporation,BEARISH,80,🔥🔥🔥 WHALE ACTIVITY,1110.7,1400000.0,999.0,0,1,2026-08-14,2026-08-21,6,1,0.0,1400000.0,🔴,[],"[{'type': 'PUT', 'strike': 1180.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 140.0, 'premium': 1400000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
VEEV,Veeva Systems Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,252.64,2701650.0,0.0,2,0,2026-08-14,2026-08-21,6,2,2701650.0,0.0,🟢,"[{'type': 'CALL', 'strike': 165.0, 'volume': 290, 'oi': 0, 'vol_oi_ratio': 290, 'last_price': 62.0, 'premium': 1798000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 140.0, 'volume': 155, 'oi': 0, 'vol_oi_ratio': 155, 'last_price': 58.3, 'premium': 903650.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
ADP,"Automatic Data Processing, Inc.",BULLISH,70,🔥🔥 STRONG FLOW,276.23,777862.0,0.0,2,0,2026-08-14,2026-08-14,-1,2,777862.0,0.0,🟢,"[{'type': 'CALL', 'strike': 270.0, 'volume': 1275, 'oi': 0, 'vol_oi_ratio': 1275, 'last_price': 4.8, 'premium': 612000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 275.0, 'volume': 653, 'oi': 0, 'vol_oi_ratio': 653, 'last_price': 2.54, 'premium': 165862.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]",[]
