Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,847.89,703.58,952.75,20.51081611188492,61.287859506235705,🟡,CERCA,251,2025-07-30 07:51:23
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2734.3,1861.2,2775.1,46.91059531485064,28.8157332193244,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAF,Dow Jones U.S. Delivery Services Index,1017.2,916.9,1383.0,10.939033700512605,64.36837029893925,🟡,CERCA,251,2025-07-30 07:51:23
DJUSAG,Dow Jones U.S. Asset Managers Index,413.84,273.77,416.71,51.16338532344669,33.32377812813532,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1510.12,913.78,1529.54,65.26078487163211,15.767712835933125,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAL,Dow Jones U.S. Aluminum Index,103.99,73.62,163.19,41.25237707144796,50.752351097178696,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAM,Dow Jones U.S. Medical Equipment Index,2991.9,2571.2,3151.1,16.362009956440584,49.17127071823201,🟡,CERCA,251,2025-07-30 07:51:23
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1228.2,768.67,1748.7,59.78248142896173,39.15303983228511,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAR,Dow Jones U.S. Airlines Index,214.46,126.73,259.72,69.22591335910992,39.1747936984246,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAS,Dow Jones U.S. Aerospace Index,2979.1,1883.9,3039.2,58.13472052656722,23.287671232876804,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAT,Dow Jones U.S. Auto Parts Index,391.32,288.25,436.25,35.75715524718127,48.54790419161677,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAU,Dow Jones U.S. Automobiles Index,1108.95,666.09,1613.6,66.48651083186957,39.04964790816026,🔴,FUERTE,251,2025-07-30 07:51:23
DJUSAV,Dow Jones U.S. Media Agencies Index,527.46,346.44,702.93,52.2514721163838,29.38329957236101,🔴,FUERTE,251,2025-07-30 07:51:23
