ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-23
ABT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-23
ADSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Technology (6.2% vs media sector 4.8%),2026-09-23
AJG,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-23
AMZN,EXIT,-10,Señal salida HIGH: Score cayó 43pts (91 → 47) | Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Smart money: 1 HF + 0 insiders (conv 29),2026-09-23
AON,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-23
APH,WATCH,-3,Caro vs peers en Technology (FCF rank 17/19),2026-09-23
ASAZY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
ASML,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
ATLKY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
AVGO,WATCH,0,Caro vs peers en Technology (FCF rank 18/19) | Piotroski fuerte (8.0/9),2026-09-23
AXP,EXIT,-2,Señal salida HIGH: Score cayó 42pts (92 → 51) | Smart money: 1 HF + 0 insiders (conv 30) | Mejor FCF en Financial Services (7.6% vs media sector 6.2%),2026-09-23
BLK,WATCH,-3,Caro vs peers en Financial Services (FCF rank 17/17),2026-09-23
BR,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.6% vs media sector 4.8%),2026-09-23
BRK-B,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
BRO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
BSX,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Healthcare (5.4% vs media sector 4.7%),2026-09-23
CB,BEST,5,Mejor FCF en Financial Services (8.1% vs media sector 6.2%),2026-09-23
CBOE,WATCH,3,Piotroski fuerte (8.0/9),2026-09-23
CLPBY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
CME,WATCH,6,"Opciones TIER2 (q=55): VALUE weak (40pts), INSIDER CONF",2026-09-23
CNI,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
CPRT,CAUTION,-12,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision DOWN: EPS consensus ↓4.4% (1.96→1.88),2026-09-23
CRH,BEST,5,Mejor FCF en Basic Materials (4.7% vs media sector 4.2%),2026-09-23
CSU.TO,BEST,5,Mejor FCF en Technology (6.6% vs media sector 4.8%),2026-09-23
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 18/18) | Piotroski fuerte (8.0/9),2026-09-23
DBOEY,CAUTION,-14,Thesis drift MEDIUM: Score cayó 17pts en 44d (48→31) | Señal salida MEDIUM: Score cayó 22pts (53 → 31),2026-09-23
DOL.TO,WATCH,-3,Caro vs peers en Consumer Defensive (FCF rank 10/10),2026-09-23
EQIX,CAUTION,-19,"Value trap MEDIUM: FCF negativo (-0.3%) — quema caja pese a valuación barata | Thesis drift MEDIUM: FCF yield cayó 3.9pp (3.6%→-0.3%) | Dividendo AT RISK (yield 2.0%, safety 25)",2026-09-23
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
FDS,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
FTNT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-23
GOOG,EXIT,-10,Señal salida HIGH: Score cayó 55pts (100 → 45) | Caro vs peers en Communication Services (FCF rank 4/4) | Smart money: 2 HF + 0 insiders (conv 43),2026-09-23
HD,BEST,5,Mejor FCF en Consumer Cyclical (5.1% vs media sector 4.1%),2026-09-23
HEI,CAUTION,-12,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision STRONG_DOWN: EPS consensus ↓17.5% (8.58→7.08),2026-09-23
