ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,CAUTION,-8,"Señal salida MEDIUM: Earnings en 6d — alta incertidumbre, considera reducir",2026-07-27
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-27
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 5/5) | Piotroski fuerte (7.0/9),2026-07-27
AJG,WATCH,-3,Caro vs peers en Financial Services (FCF rank 18/18),2026-07-27
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-07-27
ASAZY,CAUTION,-4,Value trap MEDIUM: Sin cobertura de analistas — tesis sin verificar externamente | EPS revision DOWN: EPS consensus ↓2.5% (1.07→1.04) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (47.1% vs media sector 5.7%),2026-07-27
ATLKY,BEST,5,Mejor FCF en Industrials (25.7% vs media sector 5.7%),2026-07-27
AUTO.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 22pts en 48d (76→55) | Mejor FCF en Communication Services (6.5% vs media sector 5.3%),2026-07-27
AXP,CONFIRM,12,Smart money: 1 HF + 0 insiders (conv 25) | EPS revision UP: EPS consensus ↑3.3% (18.07→18.66); Revenue estimate ↑2.2%,2026-07-27
BRO,BEST,5,Mejor FCF en Financial Services (6.8% vs media sector 10.4%),2026-07-27
CBOE,CAUTION,-5,"Señal salida MEDIUM: Earnings en 7d — alta incertidumbre, considera reducir | Piotroski fuerte (8.0/9)",2026-07-27
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 10/11) | Piotroski fuerte (7.0/9),2026-07-27
CME,WATCH,10,"Opciones TIER2 (q=55): VALUE weak (50pts), INSIDER CONF | EPS revision UP: EPS consensus ↑2.8% (12.09→12.43); Revenue estimate ↑1.9%",2026-07-27
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 11/13) | Piotroski fuerte (7.0/9),2026-07-27
CTAS,AVOID,-23,Thesis drift HIGH (48d): Score cayó 18pts en 48d (56→38) | Señal salida MEDIUM: Score cayó 18pts (56 → 38) | Caro vs peers en Industrials (FCF rank 21/25),2026-07-27
DBOEY,BEST,9,Mejor FCF en Financial Services (54.4% vs media sector 10.4%) | EPS revision UP: EPS consensus ↑2.1% (1.64→1.67),2026-07-27
DHR,CAUTION,-6,Thesis drift MEDIUM: Upside analistas cayó 14pp (32%→19%),2026-07-27
ERIE,CAUTION,-8,Value trap MEDIUM: Piotroski débil (4/9),2026-07-27
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 23/25) | Piotroski fuerte (7.0/9),2026-07-27
EXPN.L,WATCH,3,Piotroski fuerte (9.0/9),2026-07-27
FAST,WATCH,0,Caro vs peers en Industrials (FCF rank 22/25) | Piotroski fuerte (8.0/9),2026-07-27
FDS,BEST,11,Short squeeze MEDIUM: 17.1% short · Short elevado (17.1% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Financial Services (7.2% vs media sector 10.4%),2026-07-27
GVDNY,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (2.84→2.91); Revenue estimate ↑1.6%,2026-07-27
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 24/25) | Piotroski fuerte (8.0/9),2026-07-27
ICE,WATCH,3,Piotroski fuerte (8.0/9),2026-07-27
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.9% vs media sector 4.5%),2026-07-27
ITRK.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 10pts en 48d (37→26) | Mejor FCF en Industrials (4.1% vs media sector 5.7%),2026-07-27
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-27
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 12/13) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (7.0/9),2026-07-27
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-07-27
MA,CAUTION,-11,Thesis drift MEDIUM: Score cayó 12pts en 48d (59→47) | Señal salida MEDIUM: Score cayó 16pts (64 → 47) | Piotroski fuerte (9.0/9),2026-07-27
MCO,CONFIRM,4,Caro vs peers en Financial Services (FCF rank 15/18) | EPS revision DOWN: EPS consensus ↓3.0% (22.37→21.71); Revenue estimate ↑2.2% | Smart money: 1 HF + 0 insiders (conv 35) | Piotroski fuerte (7.0/9),2026-07-27
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.3% vs media sector 3.9%),2026-07-27
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 17/18) | Piotroski fuerte (8.0/9),2026-07-27
NDAQ,REVISION_UP,8,Caro vs peers en Financial Services (FCF rank 16/18) | Piotroski fuerte (9.0/9) | EPS revision STRONG_UP: EPS consensus ↑6.1% (4.13→4.38); Revenue estimate ↑3.4%,2026-07-27
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-27
ORLY,WATCH,3,Piotroski fuerte (7.0/9),2026-07-27
OTIS,WATCH,-4,EPS revision DOWN: EPS consensus ↓4.1% (4.93→4.73); Analistas: -13 (13→0),2026-07-27
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 10/10) | Piotroski fuerte (9.0/9),2026-07-27
RELX,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.0% (2.19→2.34); Revenue estimate ↑3.1%,2026-07-27
ROL,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.9% (1.78→1.71); Analistas: -18 (18→0),2026-07-27
ROP,BEST,9,Mejor FCF en Technology (6.2% vs media sector 4.5%) | EPS revision UP: EPS consensus ↑4.5% (26.74→27.93); Revenue estimate ↑1.7%,2026-07-27
SAP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.0% (10.49→11.23); Revenue estimate ↑2.9%,2026-07-27
SPGI,CAUTION,-5,Señal salida MEDIUM: Score cayó 20pts (61 → 41) | Piotroski fuerte (7.0/9),2026-07-27
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-07-27
TMO,WATCH,4,EPS revision UP: EPS consensus ↑4.9% (26.91→28.23); Analistas: -26 (26→0),2026-07-27
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-27
