Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate
DJUSFR,Dow Jones U.S. Forestry & Paper Index,834.71,703.58,952.75,18.637539441143865,63.34784601283228,🟡,CERCA,251,2025-09-17 07:42:03
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,2774.2,1861.2,2795.3,49.05437352245862,47.651874192158644,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAF,Dow Jones U.S. Delivery Services Index,1015.3,916.9,1383.0,10.731813720143961,55.839416058394264,🟡,CERCA,251,2025-09-17 07:42:03
DJUSAG,Dow Jones U.S. Asset Managers Index,412.09,273.77,419.77,50.5241626182562,47.77933613838244,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAI,Dow Jones U.S. Electronic Equipment Index,1658.71,913.78,1670.77,81.5218105014336,23.18058011181732,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAL,Dow Jones U.S. Aluminum Index,114.37,73.62,163.19,55.351806574300454,38.75000000000001,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAM,Dow Jones U.S. Medical Equipment Index,2915.0,2589.3,3151.1,12.57868922102498,64.68679000324568,🟡,CERCA,251,2025-09-17 07:42:03
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1568.53,845.49,1748.7,85.51727400678895,21.86304128902316,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAR,Dow Jones U.S. Airlines Index,228.11,137.83,259.72,65.50097946745991,64.26163182737693,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAS,Dow Jones U.S. Aerospace Index,2975.4,1883.9,3039.2,57.9383194437072,49.255846917080035,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAT,Dow Jones U.S. Auto Parts Index,437.07,288.25,444.9,51.62879444926279,46.30818619582663,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAU,Dow Jones U.S. Automobiles Index,1427.2,758.25,1613.6,88.22288163534455,21.85836977712208,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSAV,Dow Jones U.S. Media Agencies Index,419.66,346.44,702.93,21.134972866874502,64.88086642599274,🟡,CERCA,251,2025-09-17 07:42:03
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1225.7,962.0,1294.9,27.41164241164242,44.612794612794666,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2414.1,1876.9,2557.1,28.621663381107133,60.98428698487992,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,112.16,104.12,152.72,7.72185939300806,66.22162883845127,🟢,OPORTUNIDAD,251,2025-09-17 07:42:03
DJUSBK,Dow Jones U.S. Banks Index,773.63,521.55,779.47,48.332853992905775,42.3617208077261,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSBS,Dow Jones U.S. Basic Resources Index,442.69,274.91,446.66,61.03088283438215,30.08451717317037,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSBT,Dow Jones U.S. Biotechnology Index,2759.5,2297.4,3117.3,20.114041960477056,48.399246704331446,🟡,CERCA,251,2025-09-17 07:42:03
DJUSBV,Dow Jones U.S. Beverages Index,906.15,875.4,1064.8,3.5126799177518846,71.68384879725096,🟢,OPORTUNIDAD,251,2025-09-17 07:42:03
DJUSCA,Dow Jones U.S. Gambling Index,715.98,513.6,786.57,39.404205607476634,78.36270110539556,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,736.95,647.09,855.73,13.88678545488263,63.67665036674811,🟡,CERCA,251,2025-09-17 07:42:03
DJUSCH,Dow Jones U.S. Chemicals Index,1983.07,1497.87,2050.51,32.39266424990153,68.89208851167025,🔴,FUERTE,251,2025-09-17 07:42:03
DJUSCM,Dow Jones U.S. Personal Products Index,398.53,345.1,483.97,15.482468849608793,68.70679480694658,🟡,CERCA,251,2025-09-17 07:42:03
DJUSCN,Dow Jones U.S. Construction & Materials Index,2033.37,1484.39,2099.78,36.98354206104863,58.53509040760036,🔴,FUERTE,251,2025-09-17 07:42:03
