ticker,company_name,sentiment,flow_score,quality,current_price,total_premium,put_call_ratio,unusual_calls,unusual_puts,detected_date,expiration_date,days_to_expiration,total_unusual,call_premium,put_premium,sentiment_emoji,top_calls,top_puts
COST,Costco Wholesale Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,939.96,1101448.0,1.56,9,5,2026-09-02,2026-09-04,1,14,429851.0,671597.0,🟡,"[{'type': 'CALL', 'strike': 965.0, 'volume': 829.0, 'oi': 0, 'vol_oi_ratio': 829.0, 'last_price': 1.32, 'premium': 109428.0, 'itm': False, 'implied_volatility': 0.062509375}, {'type': 'CALL', 'strike': 950.0, 'volume': 193.0, 'oi': 0, 'vol_oi_ratio': 193.0, 'last_price': 4.25, 'premium': 82025.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 960.0, 'volume': 407.0, 'oi': 0, 'vol_oi_ratio': 407.0, 'last_price': 1.7, 'premium': 69190.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 930.0, 'volume': 931.0, 'oi': 0, 'vol_oi_ratio': 931.0, 'last_price': 4.33, 'premium': 403123.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 925.0, 'volume': 570.0, 'oi': 0, 'vol_oi_ratio': 570.0, 'last_price': 3.03, 'premium': 172710.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 920.0, 'volume': 266.0, 'oi': 0, 'vol_oi_ratio': 266.0, 'last_price': 1.91, 'premium': 50806.0, 'itm': False, 'implied_volatility': 0.062509375}]"
MSFT,Microsoft Corporation,NEUTRAL,100,🔥🔥🔥 WHALE ACTIVITY,501.02,17027602.0,0.72,13,12,2026-09-02,2026-09-02,-1,25,9884790.0,7142812.0,🟡,"[{'type': 'CALL', 'strike': 500.0, 'volume': 7603, 'oi': 0, 'vol_oi_ratio': 7603, 'last_price': 3.19, 'premium': 2425357.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 502.5, 'volume': 11191, 'oi': 0, 'vol_oi_ratio': 11191, 'last_price': 2.0, 'premium': 2238200.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 505.0, 'volume': 15118, 'oi': 0, 'vol_oi_ratio': 15118, 'last_price': 1.15, 'premium': 1738569.9999999998, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 500.0, 'volume': 11877.0, 'oi': 0, 'vol_oi_ratio': 11877.0, 'last_price': 2.13, 'premium': 2529801.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'PUT', 'strike': 502.5, 'volume': 2859.0, 'oi': 0, 'vol_oi_ratio': 2859.0, 'last_price': 3.5, 'premium': 1000650.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 497.5, 'volume': 5819.0, 'oi': 0, 'vol_oi_ratio': 5819.0, 'last_price': 1.29, 'premium': 750651.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
WMT,Walmart Inc.,BULLISH,100,🔥🔥🔥 WHALE ACTIVITY,105.92,3963721.0,0.16,10,6,2026-09-02,2026-09-04,1,16,3409847.0,553874.0,🟢,"[{'type': 'CALL', 'strike': 106.0, 'volume': 10709.0, 'oi': 0, 'vol_oi_ratio': 10709.0, 'last_price': 0.94, 'premium': 1006645.9999999999, 'itm': False, 'implied_volatility': 0.0039162109375}, {'type': 'CALL', 'strike': 105.0, 'volume': 4310.0, 'oi': 0, 'vol_oi_ratio': 4310.0, 'last_price': 1.5, 'premium': 646500.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 107.0, 'volume': 9529.0, 'oi': 0, 'vol_oi_ratio': 9529.0, 'last_price': 0.54, 'premium': 514566.00000000006, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 106.0, 'volume': 1898.0, 'oi': 0, 'vol_oi_ratio': 1898.0, 'last_price': 0.96, 'premium': 182208.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 105.0, 'volume': 2611.0, 'oi': 0, 'vol_oi_ratio': 2611.0, 'last_price': 0.53, 'premium': 138383.00000000003, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'PUT', 'strike': 104.0, 'volume': 3910.0, 'oi': 0, 'vol_oi_ratio': 3910.0, 'last_price': 0.27, 'premium': 105570.0, 'itm': False, 'implied_volatility': 0.062509375}]"
V,Visa Inc.,BULLISH,90,🔥🔥🔥 WHALE ACTIVITY,372.67,998822.0,0.43,5,6,2026-09-02,2026-09-04,1,11,700150.0,298672.0,🟢,"[{'type': 'CALL', 'strike': 325.0, 'volume': 134.0, 'oi': 0, 'vol_oi_ratio': 134.0, 'last_price': 38.09, 'premium': 510406.00000000006, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 375.0, 'volume': 317.0, 'oi': 0, 'vol_oi_ratio': 317.0, 'last_price': 2.2, 'premium': 69740.00000000001, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 380.0, 'volume': 868.0, 'oi': 0, 'vol_oi_ratio': 868.0, 'last_price': 0.6, 'premium': 52079.99999999999, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 380.0, 'volume': 103.0, 'oi': 0.0, 'vol_oi_ratio': 103.0, 'last_price': 7.7, 'premium': 79310.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 375.0, 'volume': 196.0, 'oi': 0.0, 'vol_oi_ratio': 196.0, 'last_price': 3.85, 'premium': 75460.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 377.5, 'volume': 105.0, 'oi': 0.0, 'vol_oi_ratio': 105.0, 'last_price': 5.69, 'premium': 59745.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
INTU,Intuit Inc.,BEARISH,90,🔥🔥🔥 WHALE ACTIVITY,344.93,578559.0,5.35,4,6,2026-09-02,2026-09-04,1,10,91112.0,487447.0,🔴,"[{'type': 'CALL', 'strike': 350.0, 'volume': 123.0, 'oi': 0, 'vol_oi_ratio': 123.0, 'last_price': 3.7, 'premium': 45510.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 360.0, 'volume': 129.0, 'oi': 0, 'vol_oi_ratio': 129.0, 'last_price': 1.5, 'premium': 19350.0, 'itm': False, 'implied_volatility': 0.12500875}, {'type': 'CALL', 'strike': 370.0, 'volume': 271.0, 'oi': 0, 'vol_oi_ratio': 271.0, 'last_price': 0.52, 'premium': 14092.000000000002, 'itm': False, 'implied_volatility': 0.12500875}]","[{'type': 'PUT', 'strike': 365.0, 'volume': 205.0, 'oi': 0.0, 'vol_oi_ratio': 205.0, 'last_price': 11.45, 'premium': 234725.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 347.5, 'volume': 116.0, 'oi': 0.0, 'vol_oi_ratio': 116.0, 'last_price': 7.65, 'premium': 88740.00000000001, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 345.0, 'volume': 118.0, 'oi': 0.0, 'vol_oi_ratio': 118.0, 'last_price': 5.76, 'premium': 67968.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
SPGI,S&P Global Inc.,BULLISH,80,🔥🔥🔥 WHALE ACTIVITY,440.21,962138.0,0.08,4,1,2026-09-02,2026-09-04,1,5,894538.0,67600.0,🟢,"[{'type': 'CALL', 'strike': 432.5, 'volume': 370.0, 'oi': 0, 'vol_oi_ratio': 370.0, 'last_price': 18.83, 'premium': 696710.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 442.5, 'volume': 112.0, 'oi': 0, 'vol_oi_ratio': 112.0, 'last_price': 10.59, 'premium': 118608.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 450.0, 'volume': 424.0, 'oi': 0, 'vol_oi_ratio': 424.0, 'last_price': 1.6, 'premium': 67840.00000000001, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 427.5, 'volume': 169.0, 'oi': 0, 'vol_oi_ratio': 169.0, 'last_price': 4.0, 'premium': 67600.0, 'itm': False, 'implied_volatility': 0.062509375}]"
KO,The Coca-Cola Company,NEUTRAL,70,🔥🔥 STRONG FLOW,88.0,214087.0,0.57,3,3,2026-09-02,2026-09-04,1,6,136773.0,77314.0,🟡,"[{'type': 'CALL', 'strike': 88.0, 'volume': 1179, 'oi': 0, 'vol_oi_ratio': 1179, 'last_price': 0.61, 'premium': 71919.0, 'itm': False, 'implied_volatility': 0.00025413818359375}, {'type': 'CALL', 'strike': 89.0, 'volume': 1962, 'oi': 0, 'vol_oi_ratio': 1962, 'last_price': 0.25, 'premium': 49050.0, 'itm': False, 'implied_volatility': 0.0312596875}, {'type': 'CALL', 'strike': 90.0, 'volume': 1756, 'oi': 0, 'vol_oi_ratio': 1756, 'last_price': 0.09, 'premium': 15804.0, 'itm': False, 'implied_volatility': 0.062509375}]","[{'type': 'PUT', 'strike': 89.0, 'volume': 262, 'oi': 0, 'vol_oi_ratio': 262, 'last_price': 1.3, 'premium': 34060.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 90.0, 'volume': 114, 'oi': 0, 'vol_oi_ratio': 114, 'last_price': 2.15, 'premium': 24510.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 88.0, 'volume': 284, 'oi': 0, 'vol_oi_ratio': 284, 'last_price': 0.66, 'premium': 18744.0, 'itm': False, 'implied_volatility': 0.00025413818359375}]"
PG,The Procter & Gamble Company,BULLISH,70,🔥🔥 STRONG FLOW,146.21,269522.0,0.09,6,1,2026-09-02,2026-09-04,1,7,246716.0,22806.0,🟢,"[{'type': 'CALL', 'strike': 147.0, 'volume': 913.0, 'oi': 0, 'vol_oi_ratio': 913.0, 'last_price': 0.76, 'premium': 69388.0, 'itm': False, 'implied_volatility': 0.015634843750000002}, {'type': 'CALL', 'strike': 138.0, 'volume': 100.0, 'oi': 0, 'vol_oi_ratio': 100.0, 'last_price': 6.2, 'premium': 62000.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'CALL', 'strike': 146.0, 'volume': 323.0, 'oi': 0, 'vol_oi_ratio': 323.0, 'last_price': 1.45, 'premium': 46835.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]","[{'type': 'PUT', 'strike': 145.0, 'volume': 362, 'oi': 0, 'vol_oi_ratio': 362, 'last_price': 0.63, 'premium': 22806.0, 'itm': False, 'implied_volatility': 0.0312596875}]"
TMO,Thermo Fisher Scientific Inc.,BEARISH,70,🔥🔥 STRONG FLOW,600.5,518364.0,999.0,0,3,2026-09-02,2026-09-04,1,3,0.0,518364.0,🔴,[],"[{'type': 'PUT', 'strike': 622.5, 'volume': 204.0, 'oi': 0, 'vol_oi_ratio': 204.0, 'last_price': 12.0, 'premium': 244800.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 620.0, 'volume': 102.0, 'oi': 0, 'vol_oi_ratio': 102.0, 'last_price': 17.3, 'premium': 176460.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}, {'type': 'PUT', 'strike': 605.0, 'volume': 102.0, 'oi': 0, 'vol_oi_ratio': 102.0, 'last_price': 9.52, 'premium': 97104.0, 'itm': True, 'implied_volatility': 1.0000000000000003e-05}]"
VRSK,"Verisk Analytics, Inc.",BULLISH,60,🔥 NOTABLE FLOW,194.35,100600.0,0.11,1,1,2026-09-02,2026-09-18,15,2,90520.0,10080.0,🟢,"[{'type': 'CALL', 'strike': 200.0, 'volume': 292.0, 'oi': 0, 'vol_oi_ratio': 292.0, 'last_price': 3.1, 'premium': 90520.0, 'itm': False, 'implied_volatility': 0.0312596875}]","[{'type': 'PUT', 'strike': 160.0, 'volume': 288.0, 'oi': 0, 'vol_oi_ratio': 288.0, 'last_price': 0.35, 'premium': 10080.0, 'itm': False, 'implied_volatility': 0.2500075}]"
