ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
7741.T,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-18
ABT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-18
AI.PA,WATCH,0,Caro vs peers en Basic Materials (FCF rank 4/4) | Piotroski fuerte (7.0/9),2026-08-18
ASAZY,AVOID,-4,Thesis drift HIGH (46d): Score cayó 13pts en 46d (66→54) | Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (4.7% vs media sector 3.2%),2026-08-18
ATLKY,CAUTION,-17,Thesis drift MEDIUM: FCF yield cayó 19.4pp (21.9%→2.6%) | Señal salida MEDIUM: Score cayó 24pts (59 → 35) | Caro vs peers en Industrials (FCF rank 13/16),2026-08-18
AUTO.L,BEST,5,Mejor FCF en Communication Services (6.0% vs media sector 6.6%),2026-08-18
AXP,CONFIRM,13,Smart money: 1 HF + 0 insiders (conv 30) | Mejor FCF en Financial Services (7.0% vs media sector 4.9%),2026-08-18
BR,BEST,14,"Opciones TIER2 (q=60): VALUE strong (88pts), FCF 6.2% | Piotroski fuerte (8.0/9) | Mejor FCF en Technology (6.2% vs media sector 4.8%)",2026-08-18
BRK-B,BEST,5,Mejor FCF en Financial Services (6.8% vs media sector 4.9%),2026-08-18
CBOE,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-18
CDNS,WATCH,0,Caro vs peers en Technology (FCF rank 10/11) | Piotroski fuerte (7.0/9),2026-08-18
CHD,WATCH,3,Piotroski fuerte (7.0/9),2026-08-18
CME,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-18
CNI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-18
COST,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-18
CPRT,BEST,5,Mejor FCF en Industrials (3.4% vs media sector 3.2%),2026-08-18
CTAS,CAUTION,-12,Thesis drift MEDIUM: Score cayó 28pts en 46d (59→31) | Señal salida MEDIUM: Score cayó 25pts (56 → 31) | Caro vs peers en Industrials (FCF rank 16/16) | Piotroski fuerte (8.0/9),2026-08-18
DBOEY,CAUTION,-14,Thesis drift MEDIUM: Score cayó 15pts en 46d (49→34) | Señal salida MEDIUM: Score cayó 21pts (55 → 34),2026-08-18
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-08-18
