ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ADP,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Technology (5.1% vs media sector 4.1%),2026-06-12
AI.PA,REVISION_UP,8,Caro vs peers en Basic Materials (FCF rank 7/7) | Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑33.2% (-1.02→-0.68); Revenue estimate ↑5.3%,2026-06-12
AON,WATCH,3,Piotroski fuerte (8.0/9),2026-06-12
ASAZY,BEST,8,Piotroski fuerte (8.0/9) | Mejor FCF en Industrials (44.5% vs media sector 5.2%),2026-06-12
AUTO.L,CAUTION,-17,Quality decay MEDIUM: Piotroski cayó 3pts (8 → 5/9) | Thesis drift MEDIUM: Score cayó 17pts en 46d (65→49) | Señal salida MEDIUM: Score cayó 17pts (65 → 49) | Mejor FCF en Communication Services (6.6% vs media sector 5.6%),2026-06-12
AXP,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 27),2026-06-12
BR,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-12
BRO,BEST,5,Mejor FCF en Financial Services (7.5% vs media sector 5.4%),2026-06-12
CLPBY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-12
COST,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 7/8) | Piotroski fuerte (7.0/9),2026-06-12
CP,WATCH,4,EPS revision UP: EPS consensus ↑2.9% (7.27→7.48),2026-06-12
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 17/20) | Piotroski fuerte (8.0/9),2026-06-12
DSGX,WATCH,4,EPS revision UP: EPS consensus ↑3.9% (3.72→3.87); Revenue estimate ↑2.7%,2026-06-12
ETN,WATCH,0,Caro vs peers en Industrials (FCF rank 18/20) | Piotroski fuerte (7.0/9),2026-06-12
EXPN.L,CAUTION,2,Thesis drift MEDIUM: Score cayó 12pts en 46d (72→60) | Smart money: 0 HF + 3 insiders (conv 48),2026-06-12
FAST,WATCH,4,Caro vs peers en Industrials (FCF rank 19/20) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑3.8% (1.19→1.23); Analistas: -16 (16→0),2026-06-12
G24.DE,CAUTION,-8,Señal salida MEDIUM: Score cayó 19pts (73 → 54),2026-06-12
GVDNY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 15pts en 46d (55→41) | Piotroski fuerte (7.0/9),2026-06-12
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-12
ITRK.L,CAUTION,-1,Thesis drift MEDIUM: Score cayó 18pts en 46d (52→34) | Mejor FCF en Industrials (4.2% vs media sector 5.2%),2026-06-12
JKHY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-12
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 16pts en 46d (44→28) | Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (7.0/9),2026-06-12
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-06-12
MA,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-12
MCO,CAUTION,2,Thesis drift MEDIUM: Score cayó 22pts en 46d (47→25) | Caro vs peers en Financial Services (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (8.0/9),2026-06-12
MSCI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 46d (47→28) | Caro vs peers en Financial Services (FCF rank 10/10) | Piotroski fuerte (8.0/9),2026-06-12
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-06-12
ORLY,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-06-12
PGR,BEST,5,Mejor FCF en Financial Services (13.0% vs media sector 5.4%),2026-06-12
RELX,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-12
SAP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-06-12
SHW,WATCH,4,EPS revision UP: EPS consensus ↑2.4% (13.26→13.58),2026-06-12
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-06-12
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-06-12
V,CONFIRM,8,Smart money: 1 HF + 0 insiders (conv 34),2026-06-12
VEEV,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.9% (9.28→10.02); Revenue estimate ↑4.2%,2026-06-12
VRSN,CAUTION,-3,"Thesis drift MEDIUM: Score cayó 45pts en 46d (69→24) | Señal salida MEDIUM: Score cayó 45pts (69 → 24) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Smart money: 1 HF + 0 insiders (conv 22) | Piotroski fuerte (8.0/9)",2026-06-12
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-06-12
WTKWY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-06-12
